q_inverse_angstroms,intensity_debye,intensity_strat,intensity_prop,diff_strat_debye,diff_prop_debye,diff_prop_strat
0,68.945112,151.502602,81.119139,-82.55749,-12.17402700000001,-70.38346299999999
0.02,68.68988,151.095179,80.811693,-82.405299,-12.121813000000003,-70.283486
0.04,67.929686,149.879275,79.89608,-81.949589,-11.966393999999994,-69.98319500000001
0.06,66.680846,147.873831,78.392239,-81.192985,-11.711393000000001,-69.48159199999999
0.08,64.969928,145.109911,76.332636,-80.13998300000002,-11.362707999999998,-68.77727500000002
0.1,62.832854,141.62996,73.761154,-78.79710600000001,-10.928300000000007,-67.868806
0.12,60.31369,137.486801,70.731605,-77.173111,-10.417915,-66.75519600000001
0.14,57.463197,132.742394,67.305942,-75.27919699999998,-9.842745,-65.43645199999999
0.16,54.337185,127.466399,63.552242,-73.12921399999999,-9.215057000000002,-63.914156999999996
0.18,50.994769,121.734593,59.542551,-70.739824,-8.547782000000005,-62.192042
0.2,47.496572,115.627167,55.350684,-68.130595,-7.854112000000001,-60.276483
0.22,43.902974,109.226978,51.050065,-65.324004,-7.147090999999996,-58.176913000000006
0.24,40.272458,102.617786,46.711697,-62.345327999999995,-6.439239000000001,-55.906088999999994
0.26,36.660114,95.882537,42.402335,-59.222423,-5.742221000000001,-53.480202
0.28,33.116364,89.101729,38.182918,-55.98536500000001,-5.0665540000000036,-50.918811000000005
0.3,29.685933,82.351912,34.107312,-52.665979,-4.421379000000002,-48.2446
0.32,26.407087,75.704351,30.221397,-49.297264,-3.814309999999999,-45.48295400000001
0.34,23.311163,69.223888,26.562488,-45.912725,-3.251324999999998,-42.6614
0.36,20.422368,62.96802,23.159117,-42.545652000000004,-2.7367489999999997,-39.808903
0.38,17.757841,56.986215,20.03112,-39.228374,-2.2732790000000023,-36.955095
0.4,15.327952,51.319467,17.19003,-35.99151500000001,-1.8620780000000003,-34.129437
0.42,13.136794,46.000089,14.639698,-32.863295,-1.5029039999999991,-31.360391000000003
0.44,11.182837,41.051742,12.377121,-29.868904999999998,-1.1942840000000015,-28.674620999999995
0.46,9.45969,36.48968,10.393402,-27.029989999999998,-0.9337119999999999,-26.096277999999998
0.48,7.95694,32.321181,8.674794,-24.364241000000003,-0.717854,-23.646387000000004
0.5,6.661011,28.546159,7.203781,-21.885148,-0.54277,-21.342378
