q_inverse_angstroms,intensity_debye,intensity_strat,intensity_prop,diff_strat_debye,diff_prop_debye,diff_prop_strat
0,68.945112,144.19351700000001,79.399844,-75.24840500000002,-10.454732000000007,-64.79367300000001
0.02,68.68988,143.728521,79.099034,-75.038641,-10.409154000000001,-64.629487
0.04,67.929686,142.34489,78.203182,-74.41520399999999,-10.273495999999994,-64.141708
0.06,66.680846,140.07626,76.731798,-73.39541399999999,-10.050951999999995,-63.34446199999999
0.08,64.969928,136.977252,74.716647,-72.007324,-9.746718999999999,-62.260605
0.1,62.832854,133.12139,72.200664,-70.288536,-9.367810000000006,-60.92072599999999
0.12,60.31369,128.598329,69.236501,-68.284639,-8.922811000000003,-59.361828
0.14,57.463197,123.51053,65.884773,-66.04733300000001,-8.421575999999995,-57.62575700000001
0.16,54.337185,117.969536,62.212088,-63.63235100000001,-7.874903000000003,-55.757448000000004
0.18,50.994769,112.092029,58.288938,-61.09726,-7.294169000000004,-53.803090999999995
0.2,47.496572,105.995853,54.187543,-58.499280999999996,-6.690970999999998,-51.80831
0.22,43.902974,99.79617,49.979743,-55.893196,-6.076768999999999,-49.816427000000004
0.24,40.272458,93.601923,45.735009,-53.329465,-5.462550999999998,-47.866914
0.26,36.660114,87.512752,41.518655,-50.852638000000006,-4.858541000000002,-45.994097000000004
0.28,33.116364,81.616471,37.390304,-48.50010700000001,-4.273940000000003,-44.226167000000004
0.3,29.685933,75.987194,33.402661,-46.301261000000004,-3.7167280000000034,-42.584533
0.32,26.407087,70.684149,29.600614,-44.277062,-3.1935269999999996,-41.083535000000005
0.34,23.311163,65.751199,26.020675,-42.440036,-2.709512,-39.730524
0.36,20.422368,61.217029,22.690757,-40.794661,-2.2683890000000027,-38.52627199999999
0.38,17.757841,57.095943,19.630272,-39.338102,-1.8724310000000024,-37.465671
0.4,15.327952,53.389189,16.8505,-38.061237000000006,-1.5225480000000005,-36.538689000000005
0.42,13.136794,50.086688,14.355211,-36.949894,-1.2184170000000005,-35.731477
0.44,11.182837,47.169053,12.141467,-35.986216,-0.9586300000000012,-35.027586
0.46,9.45969,44.609774,10.200561,-35.150084,-0.7408710000000003,-34.409213
0.48,7.95694,42.377423,8.519046,-34.420483,-0.5621059999999991,-33.858377000000004
0.5,6.661011,40.437791,7.079782,-33.776779999999995,-0.41877099999999956,-33.358008999999996
