q_inverse_angstroms,intensity_debye,intensity_strat,intensity_prop,diff_strat_debye,diff_prop_debye,diff_prop_strat
0,179.352881,212.523306,81.834783,-33.170424999999994,97.518098,-130.68852299999998
0.02,166.616099,197.5822,76.031868,-30.96610100000001,90.58423099999999,-121.550332
0.04,133.936424,159.180159,61.147026,-25.243735000000015,72.78939799999999,-98.033133
0.06,94.174005,112.254644,43.047884,-18.080639000000005,51.12612099999999,-69.20676
0.08,59.508036,70.992143,27.287715,-11.484107000000002,32.220321,-43.704428
0.1,35.557888,42.058331,16.420876,-6.500443000000004,19.137012,-25.637455000000003
0.12,21.269316,24.476058,9.952907,-3.2067419999999984,11.316409,-14.523150999999999
0.14,12.827998,14.071,6.132637,-1.2430020000000006,6.695360999999999,-7.938363
0.16,7.312664,7.557924,3.625149,-0.24526000000000003,3.687515,-3.932775
0.18,3.641331,3.568016,1.943786,0.07331500000000002,1.697545,-1.62423
0.2,1.576085,1.581759,0.990145,-0.005673999999999957,0.5859399999999999,-0.5916139999999999
0.22,0.746652,0.962776,0.602095,-0.21612399999999998,0.14455699999999994,-0.3606809999999999
0.24,0.564602,0.957738,0.512855,-0.39313599999999993,0.0517470000000001,-0.44488300000000003
0.26,0.568917,1.069753,0.511206,-0.500836,0.05771099999999996,-0.5585469999999999
0.28,0.5708,1.137025,0.510261,-0.566225,0.06053900000000001,-0.626764
0.3,0.535673,1.139921,0.493994,-0.604248,0.041678999999999966,-0.6459269999999999
0.32,0.461718,1.067205,0.460993,-0.6054869999999999,7.250000000000312e-4,-0.606212
0.34,0.363669,0.930622,0.417,-0.5669529999999999,-0.05333099999999996,-0.513622
0.36,0.277944,0.786169,0.378024,-0.5082249999999999,-0.10008,-0.408145
0.38,0.232189,0.686603,0.356819,-0.454414,-0.12462999999999999,-0.32978399999999997
0.4,0.220387,0.634314,0.351099,-0.41392700000000004,-0.130712,-0.28321500000000005
0.42,0.21863,0.597527,0.350178,-0.37889700000000004,-0.131548,-0.24734900000000004
0.44,0.213138,0.556708,0.347684,-0.34357,-0.134546,-0.209024
0.46,0.204567,0.520194,0.343802,-0.31562700000000005,-0.139235,-0.17639200000000005
0.48,0.195013,0.502841,0.339498,-0.307828,-0.14448500000000003,-0.16334299999999996
0.5,0.182212,0.505231,0.333805,-0.32301899999999995,-0.151593,-0.17142599999999997
