q_inverse_angstroms,intensity_debye,intensity_strat,intensity_prop,diff_strat_debye,diff_prop_debye,diff_prop_strat
0,170.09432,199.567537,111.19114,-29.473216999999977,58.903180000000006,-88.37639699999998
0.02,163.226285,191.588549,106.713046,-28.36226400000001,56.513238999999984,-84.875503
0.04,144.167415,169.457698,94.286212,-25.290282999999988,49.881203,-75.17148599999999
0.06,117.02905,137.97047,76.591236,-20.941420000000008,40.437814,-61.37923400000001
0.08,87.141471,103.317047,57.103791,-16.175576000000007,30.037679999999995,-46.213256
0.1,59.447649,71.196267,39.04746,-11.748618000000008,20.400188999999997,-32.148807000000005
0.12,37.261788,45.383271,24.584023,-8.121482999999998,12.677765000000004,-20.799248000000002
0.14,21.789073,27.210414,14.499763,-5.421341000000002,7.289309999999999,-12.710651
0.16,12.428035,15.963668,8.402085,-3.5356330000000007,4.02595,-7.561583000000001
0.18,7.55505,9.816219,5.23096,-2.2611690000000007,2.32409,-4.585259000000001
0.2,5.367213,6.79077,3.808998,-1.4235570000000006,1.5582149999999997,-2.9817720000000003
0.22,4.454491,5.375755,3.215344,-0.9212639999999999,1.239147,-2.160411
0.24,3.988791,4.690999,2.909675,-0.7022079999999997,1.079116,-1.7813239999999997
0.26,3.619285,4.334704,2.664131,-0.7154190000000002,0.9551540000000003,-1.6705730000000005
0.28,3.255083,4.135972,2.421167,-0.8808889999999998,0.8339159999999999,-1.7148049999999997
0.3,2.887475,3.983202,2.176851,-1.0957270000000001,0.7106239999999997,-1.8063509999999998
0.32,2.511348,3.777036,1.928919,-1.265688,0.5824289999999999,-1.8481169999999998
0.34,2.122264,3.459032,1.674583,-1.3367680000000002,0.447681,-1.7844490000000002
0.36,1.734447,3.04093,1.422467,-1.3064829999999998,0.31198000000000015,-1.618463
0.38,1.38208,2.592912,1.193942,-1.2108320000000001,0.18813799999999992,-1.39897
0.4,1.100568,2.198294,1.011375,-1.0977260000000002,0.08919300000000008,-1.1869190000000003
0.42,0.90559,1.908316,0.884691,-1.002726,0.020899,-1.023625
0.44,0.786334,1.724342,0.806929,-0.9380080000000001,-0.02059500000000003,-0.917413
0.46,0.715008,1.61091,0.76023,-0.8959020000000001,-0.045221999999999984,-0.8506800000000001
0.48,0.662818,1.523641,0.726067,-0.860823,-0.063249,-0.797574
0.5,0.611276,1.432393,0.69251,-0.821117,-0.08123399999999992,-0.7398830000000001
