q_inverse_angstroms,debye,propo{e=0.380}_Selenow,propo{e=0.380}_Selenow_relDiffDebye,propo{e=0.390}_Selenow,propo{e=0.390}_Selenow_relDiffDebye,propo{e=0.400}_Selenow,propo{e=0.400}_Selenow_relDiffDebye,propo{e=0.410}_Selenow,propo{e=0.410}_Selenow_relDiffDebye,propo{e=0.420}_Selenow,propo{e=0.420}_Selenow_relDiffDebye,propo{e=0.430}_Selenow,propo{e=0.430}_Selenow_relDiffDebye,propo{e=0.440}_Selenow,propo{e=0.440}_Selenow_relDiffDebye,propo{e=0.450}_Selenow,propo{e=0.450}_Selenow_relDiffDebye,strat{a=0.15}_Selenow,strat{a=0.15}_Selenow_relDiffDebye,strat{a=0.20}_Selenow,strat{a=0.20}_Selenow_relDiffDebye,strat{a=0.25}_Selenow,strat{a=0.25}_Selenow_relDiffDebye,strat{a=0.30}_Selenow,strat{a=0.30}_Selenow_relDiffDebye,strat{a=0.35}_Selenow,strat{a=0.35}_Selenow_relDiffDebye,strat{a=0.40}_Selenow,strat{a=0.40}_Selenow_relDiffDebye,strat{a=0.45}_Selenow,strat{a=0.45}_Selenow_relDiffDebye,strat{a=0.50}_Selenow,strat{a=0.50}_Selenow_relDiffDebye
0.2,1.387581,0.974371,29.77916244168809,0.963865,30.536307429980663,0.953729,31.26678730827245,0.945116,31.88750782837182,0.936838,32.484085613740746,0.928918,33.054863103487286,0.922366,33.527051754095794,0.916124,33.97689936659553,34.967108,2420.0048141333737,36.481327,2529.131344404399,62.999425,4440.234047597943,261.824647,18769.14327884282,103.984556,7393.944930061742,91.374341,6485.153659498077,1190.625627,85705.84679380879,655.949141,47172.854053204836
0.22,1.488168,1.024456,31.159922804414553,1.012696,31.950156165164138,1.001306,32.71552674160444,0.991587,33.36861160836679,0.982202,33.99925277253643,0.973176,34.605770316254606,0.965666,35.11041764101902,0.958465,35.594301181049445,36.508385,2353.2435182049335,36.18825,2331.7314980566707,58.876926,3856.3359781960103,245.22649,16378.414399449524,97.881405,6477.308811908332,100.717343,6667.874527607099,967.204261,64892.948443992886,608.277984,40774.28193591046
0.24,1.384872,0.966417,30.21614994021109,0.956111,30.96033424027636,0.946174,31.67787347855976,0.937737,32.287099457567194,0.929634,32.872207684175876,0.92189,33.43139293739783,0.915491,33.89345730146901,0.909401,34.33320913412937,39.15924,2727.64327677937,38.169405,2656.168440115765,59.879725,4223.845452864957,246.12343,17672.287258317014,105.181151,7495.008852803724,114.462341,8165.1928120432785,838.368863,60437.64268466689,595.271385,42883.85590870492
0.26,1.0515,0.788476,25.01417023300049,0.782624,25.570708511650032,0.777143,26.09196386115074,0.772637,26.520494531621498,0.768465,26.917261055634818,0.764652,27.279885877318122,0.761659,27.564526866381367,0.758977,27.819591060389925,41.862113,3881.180504041845,41.146014,3813.0778887303854,63.326379,5922.480171184023,253.667618,24024.357394198763,117.191177,11045.142843556821,126.222319,11904.024631478838,775.427192,73644.85896338563,594.344934,56423.531526390856
0.28,0.690317,0.595792,13.692984527398277,0.594765,13.84175675812706,0.594107,13.937075285702063,0.593858,13.973145670757054,0.593943,13.960832487103747,0.594387,13.896514210138236,0.595083,13.795690965165269,0.596089,13.649960815103784,44.001365,6274.081038131757,44.275021,6313.723115612103,67.415952,9665.941154571019,260.525402,37639.966131501904,128.238048,18476.689839595434,133.579882,19250.513170036375,754.301746,109168.89327656713,590.647473,85461.77422836176
0.3,0.451258,0.467049,3.499328543759889,0.469245,3.985968115800724,0.47181,4.554379091340213,0.474405,5.129438148464964,0.477334,5.778512513905568,0.480622,6.507142255649762,0.483783,7.20762845201637,0.487254,7.97681149143063,45.261966,9930.174755904605,46.962289,10306.97095674758,71.137844,15664.33969037668,262.891179,58157.40020121527,135.068847,29831.62381608747,136.164686,30074.464718631025,757.117687,167679.3384272412,576.893311,127741.12658390542
0.32,0.351503,0.412523,17.359738039220137,0.416084,18.372816163731176,0.420015,19.491156547739283,0.423815,20.57222840203355,0.427948,21.748036289875188,0.432441,23.026261511281557,0.436646,24.22255286583613,0.441161,25.50703692429368,45.557791,12860.85410366341,48.786148,13779.297758482859,74.116019,20985.458445589367,259.941454,73851.41833782359,136.418161,38709.95638728545,134.438754,38146.82975678727,772.344649,219626.3320654447,552.172689,156989.0402073382
0.34,0.328205,0.4003,21.96645389314604,0.404167,23.144680915890973,0.408404,24.435642357672783,0.412474,25.675720967078497,0.416877,27.017260553617394,0.42164,28.468487683002998,0.426079,29.820996023826556,0.430828,31.2679575265459,45.021056,13617.358358343108,49.522223,14988.808214378207,76.427418,23186.488018159384,253.013821,76990.17869928855,132.783807,40357.58199905547,129.35563200000001,39313.059520726376,793.920059,241797.61246781735,520.223739,158405.7323928642
0.36,0.317748,0.396809,24.881667233153333,0.400763,26.12604957387616,0.405088,27.487191107418468,0.409234,28.791998690786414,0.413715,30.20223573397788,0.418554,31.725140677518038,0.42306,33.14324559084558,0.427876,34.65891209386055,43.989145,13744.035210292435,49.191794,15381.385878117251,78.396626,24572.578899001728,244.679361,76904.21749310775,126.15066,39601.48041844481,122.464095,38441.2638317157,819.680313,257865.53023150418,487.405719,153293.79602704028
0.38,0.294551,0.387382,31.516104172112808,0.391573,32.938947754378695,0.396133,34.487066755841944,0.400488,35.96558830219554,0.405177,37.55750277541071,0.410225,39.271297670013,0.414911,40.862193643885085,0.419907,42.5583345498742,42.932161,14475.459258328778,48.059979,16216.352346452737,80.378042,27188.32765802866,237.815406,80638.2782608105,119.41279,40440.61605630264,115.898468,39247.504506859594,849.439086,288284.3836890725,460.581826,156267.42907000822
0.4,0.263723,0.373378,41.57961194131722,0.377919,43.301494370987754,0.38283,45.16367552318153,0.387494,46.932197798447625,0.392492,48.8273681097212,0.397849,50.85866610041598,0.402804,52.73753142501793,0.408069,54.73394432795018,42.31444,15945.0320980726,46.559515,17554.70398865476,82.566144,31207.904126678368,234.780859,88925.55294760033,115.480892,43688.70709039409,111.959063,42353.27976702829,883.132693,334771.3206660018,445.214611,168719.03019456018
0.42,0.236911,0.360315,52.088759069861666,0.365184,54.143961234387596,0.370422,56.354918091604,0.375374,58.44515450949933,0.380661,60.67679423918687,0.386307,63.05996766718304,0.391512,65.25699524293933,0.397026,67.58445154509498,42.436018,17812.219356636037,45.166444,18964.73063724352,84.8882,35731.2615285909,236.808389,99856.68795454832,116.323627,49000.13760441685,112.377566,47334.50747327055,919.479404,388011.7398516743,444.031872,187325.60370772146
0.44,0.218114,0.350538,60.71320502122744,0.355651,63.0573920060152,0.361134,65.57121505267888,0.366303,67.94107668466948,0.371806,70.46406924819132,0.377667,73.15119616347413,0.383059,75.6232979084332,0.388761,78.2375271646937,43.322448,19762.295863630945,44.27573,20199.352632109814,87.01457,39794.078326013005,243.716314,111638.04249154111,122.304328,55973.579871076596,117.625867,53828.61852059015,955.484745,437966.67384945485,456.531051,209208.4584208258
0.46,0.204974,0.343434,67.5500307356055,0.348725,70.13133373013164,0.354386,72.89314742357567,0.359712,75.49152575448593,0.365371,78.25236371442233,0.37139,81.18883370573829,0.376918,83.88576112092265,0.382756,86.733927229795,44.713827,21714.389629904283,44.115287,21422.381863065562,88.478714,43065.822982427046,253.992354,123814.42524417733,132.081847,64338.341936050434,126.639406,61683.15591245719,986.873202,481362.62550372246,479.371149,233769.2463434387
0.48,0.195531,0.33846,73.09787194869354,0.343875,75.86725378584468,0.349661,78.8263753573602,0.355096,81.60598575161995,0.360866,84.55692447744859,0.366994,87.690954375521,0.372617,90.56671320660149,0.378551,93.6015261007206,46.159884,23507.450480997893,44.712926,22767.43585416123,88.856587,45343.73373020135,265.222406,135542.1263124517,143.111575,73091.24588939862,137.124025,70029.04603362126,1009.228245,516047.43697930255,507.453673,259425.94371225018
0.5,0.190444,0.33608,76.47182373821175,0.341555,79.34668458969566,0.3474,82.41582827497847,0.352888,85.29751528008232,0.35871,88.3545819243452,0.364891,91.60015542626705,0.37056,94.57688349331038,0.376538,97.71586398101279,47.182489,24674.993698935115,45.911108,24007.40585158892,87.935139,46073.75133897629,274.75418,144170.32618512528,152.538224,79996.10384154922,146.335543,76739.14589065552,1019.395679,535173.1926445569,535.325488,280993.385982231
