q_inverse_angstroms,debye,propo{e=0.380}_BacteriorhodopsinArEnv,propo{e=0.380}_BacteriorhodopsinArEnv_relDiffDebye,propo{e=0.390}_BacteriorhodopsinArEnv,propo{e=0.390}_BacteriorhodopsinArEnv_relDiffDebye,propo{e=0.400}_BacteriorhodopsinArEnv,propo{e=0.400}_BacteriorhodopsinArEnv_relDiffDebye,propo{e=0.410}_BacteriorhodopsinArEnv,propo{e=0.410}_BacteriorhodopsinArEnv_relDiffDebye,propo{e=0.420}_BacteriorhodopsinArEnv,propo{e=0.420}_BacteriorhodopsinArEnv_relDiffDebye,propo{e=0.430}_BacteriorhodopsinArEnv,propo{e=0.430}_BacteriorhodopsinArEnv_relDiffDebye,propo{e=0.440}_BacteriorhodopsinArEnv,propo{e=0.440}_BacteriorhodopsinArEnv_relDiffDebye,propo{e=0.450}_BacteriorhodopsinArEnv,propo{e=0.450}_BacteriorhodopsinArEnv_relDiffDebye,strat{a=0.15}_BacteriorhodopsinArEnv,strat{a=0.15}_BacteriorhodopsinArEnv_relDiffDebye,strat{a=0.20}_BacteriorhodopsinArEnv,strat{a=0.20}_BacteriorhodopsinArEnv_relDiffDebye,strat{a=0.25}_BacteriorhodopsinArEnv,strat{a=0.25}_BacteriorhodopsinArEnv_relDiffDebye,strat{a=0.30}_BacteriorhodopsinArEnv,strat{a=0.30}_BacteriorhodopsinArEnv_relDiffDebye,strat{a=0.35}_BacteriorhodopsinArEnv,strat{a=0.35}_BacteriorhodopsinArEnv_relDiffDebye,strat{a=0.40}_BacteriorhodopsinArEnv,strat{a=0.40}_BacteriorhodopsinArEnv_relDiffDebye,strat{a=0.45}_BacteriorhodopsinArEnv,strat{a=0.45}_BacteriorhodopsinArEnv_relDiffDebye,strat{a=0.50}_BacteriorhodopsinArEnv,strat{a=0.50}_BacteriorhodopsinArEnv_relDiffDebye
0.2,3.279961,2.009371,38.73796060379987,1.974261,39.80840016085557,1.943941,40.73280139611416,1.914027,41.644824435412495,1.884548,42.54358512189627,1.857594,43.36536318572081,1.833098,44.112201334101236,1.808999,44.846935680027904,9.332698,184.53685882240674,12.000812,265.8827650694627,25.636636,681.6140496792491,43.237689,1218.237899779906,50.022129,1425.083042145928,62.213305,1796.7696567123817,63.531673,1836.964280977731,98.842495,2913.5265327849934
0.22,2.027486,1.362311,32.807871423033255,1.344173,33.70247686050607,1.328704,34.46544143831326,1.31364,35.208430539101144,1.299011,35.929964497905296,1.285847,36.579241484281525,1.274081,37.159566083316975,1.26271,37.72040842698791,8.474771,317.994057665503,9.970718,391.77740314852974,21.633327,967.0025341728623,37.220907,1735.8157343626538,35.060484,1629.2589936502643,51.698973,2449.9053014422784,47.352022,2235.504264887649,89.465866,4312.650247646593
0.24,1.297135,0.973148,24.97712265878262,0.965217,25.588547067190383,0.95868,26.092503864285522,0.952548,26.565238005296287,0.946851,27.004436700883094,0.94198,27.379956596653386,0.937869,27.69688582915425,0.934155,27.98320914939463,9.465945,629.7578895026347,9.370067,622.3663689592835,21.66499,1570.2185971390795,34.9661,2595.640777559776,27.904767,2051.2615880382536,50.919413,3825.5291854741417,44.485666,3329.5324696350035,95.532896,7264.915448276393
0.26,0.879642,0.742869,15.548711862325812,0.740979,15.763571998608523,0.739727,15.905902628569352,0.738879,16.002305483367106,0.738467,16.0491427194245,0.738504,16.044936462788268,0.738924,15.997189765836556,0.739739,15.904538437227872,11.322645,1187.1878559686782,9.292948,956.4465998667639,23.136921,2530.2656080541856,33.98917,3763.977618167391,24.94932,2736.3038599794004,53.557799,5988.590472032942,47.640771,5315.927274959587,104.578476,11788.75428867653
0.28,0.681558,0.629529,7.633833070699778,0.630611,7.4750791568729245,0.63196,7.277150293885485,0.633714,7.019798755204985,0.635904,6.698476138494446,0.638356,6.338712185903468,0.641005,5.950043870074146,0.64405,5.503273382456077,13.24172,1842.8603288348168,9.191593,1248.6149381270557,24.421247,3483.1502234586055,33.208082,4772.377992775375,24.075761,3432.459599916662,56.013344,8118.426604925771,52.667487,7627.513579181816,109.742679,16001.737342970076
0.3,0.608019,0.586976,3.4609115833551125,0.589174,3.0994097223935437,0.5915,2.716855887727185,0.594231,2.2676922925105996,0.597397,1.7469848804067014,0.600756,1.1945350392010807,0.604242,0.6211976928352618,0.608124,0.017269197179696973,14.621271,2304.7391611117414,8.857325,1356.751351520265,24.893136,3994.1378476659443,32.272691,5207.842518079206,24.107772,3864.9701736294433,56.945859,9265.802548933505,57.409146,9341.998687541014,108.871628,17805.958201964087
0.32,0.56771,0.567467,0.04280354406298871,0.570177,0.4345528526888722,0.572951,0.923182610840031,0.576129,1.4829754628243212,0.579743,2.119568089341382,0.583518,2.784520265628566,0.587388,3.466206337742857,0.591654,4.2176463335153445,15.159868,2570.3542301527186,8.377971,1375.7483574360149,24.723046,4254.872382026034,31.208394,5397.242253967694,24.39556,4197.186944038329,56.5911,9868.311285691636,60.831172,10615.184160927234,103.173347,18073.600429796905
0.34,0.510772,0.542528,6.217255448615039,0.545892,6.875866335664453,0.549238,7.530953145434753,0.552989,8.265331693984782,0.557175,9.084875443446386,0.561481,9.927913041435318,0.565842,10.781718653332593,0.570598,11.712858183299014,14.89626,2816.4206338640333,7.983944,1463.1130915555277,24.397924,4676.676090310354,30.200769,5812.769102456674,24.580128,4712.348366785963,55.808169,10826.238908945674,62.497575,12135.904669793958,95.406008,18578.785837908104
0.36,0.437082,0.50911,16.479287639390304,0.513351,17.449586118851833,0.517464,18.39059947561327,0.521981,19.424044000896856,0.526935,20.557469765398714,0.531953,21.705538091250606,0.536971,22.853606417102498,0.542385,24.092275591307803,14.123931,3131.4144714264144,7.843223,1694.4511556183966,24.257747,5449.930447833586,29.413941,6629.616181860612,24.479432,5500.649763659908,55.21945,12533.659130323373,62.289776,14151.279165007942,88.067213,20048.899519998533
0.38,0.370309,0.477628,28.98093214045567,0.482694,30.34897882579144,0.48753,31.65491521945187,0.49277,33.06994969066374,0.498446,34.60272367131233,0.504135,36.13900823366431,0.509773,37.66152051394917,0.515806,39.290700469067716,13.221431,3470.377981631557,7.94103,2044.433432619785,24.325827,6469.061783537532,28.867596,7695.542641415684,24.032363,6389.813372075753,54.847552,14711.293271295053,60.274762,16176.882819483188,82.281618,22119.718667383182
0.4,0.326879,0.456285,39.58834920566939,0.461911,41.30947537162071,0.467236,42.93851853438123,0.472966,44.69146075459116,0.479132,46.57778566380833,0.485276,48.45738025385541,0.491333,50.31035949082078,0.497786,52.28448447284777,12.491915,3721.571590710936,8.119038,2383.8053224587693,24.437502,7376.0085536238175,28.432749,8598.248893321383,23.26748,7018.071212895292,54.304649,16513.0736449879,56.676345,17238.631420189122,77.759086,23688.339416114217
0.42,0.303928,0.444304,46.18725487615488,0.450244,48.14166513121529,0.455845,49.98453581111317,0.46185,51.96033271037878,0.46829,54.079255613171554,0.47469,56.185017504145726,0.480983,58.25557368850518,0.487672,60.45642388986866,12.081544,3875.133584269958,8.22179,2605.176883998842,24.443201,7942.431431128425,27.938934,9092.616014319183,22.282846,7231.619988944751,53.219541,17410.575202021533,51.902534,16977.246584717435,73.578355,24109.13999368272
0.44,0.287263,0.435226,51.507851689914816,0.441404,53.6584941325545,0.447213,55.68068285856517,0.453426,57.843509258066646,0.460075,60.15811294876124,0.466668,62.45322230847692,0.47314,64.70620998875596,0.480007,67.09670232504709,11.985823,4072.4214395867207,8.222102,2762.2210309019956,24.288409,8355.1122142427,27.308368,9406.399362256887,21.224842,7288.644552204773,51.529313,17838.026477478827,46.555742,16106.661491385945,69.127571,23964.209800774905
0.46,0.265139,0.423482,59.72075024798313,0.429968,62.16701428307416,0.436047,64.45977392990092,0.44253,66.90490648301454,0.449448,69.51410392284801,0.456292,72.09539147390612,0.462994,74.62312221136838,0.470092,77.30020856984449,12.107699,4466.547735338822,8.229681,3003.911910356454,23.972669,8941.547641048655,26.620408,9940.170627482188,20.255057,7539.410648754049,49.495139,18567.6192487714,41.359449,15499.157045926853,64.581306,24257.52793817582
0.48,0.23523,0.40793,73.41750627045872,0.414824,76.34825489946012,0.421259,79.08387535603451,0.428099,81.99166772945628,0.435374,85.0843854950474,0.442549,88.13459167623179,0.449558,91.11422862730095,0.456962,94.26178633677677,12.323619,5138.965693151384,8.388581,3466.118692343664,23.520592,9898.976321047485,26.063065,10979.821876461338,19.506228,8192.406580793266,47.546868,20112.926922586405,36.994677,15627.023338859839,60.714204,25710.570080346894
0.5,0.202587,0.391021,93.01386564784514,0.398359,96.6360131696506,0.405182,100.0039489207106,0.41241,103.5717987827452,0.420073,107.35437120841911,0.427609,111.07425451781212,0.43495,114.69788288488402,0.442687,118.51698282713107,12.531257,6085.617537156877,8.752099,4220.168125299254,23.032928,11269.400800643672,25.801664,12636.090667219516,19.043884,9300.348492252711,46.108121,22659.664243016578,33.913467,16640.199025603815,58.311588,28683.479690207172
