q_inverse_angstroms,debye,propo{e=0.380}_XyloseIsomerase,propo{e=0.380}_XyloseIsomerase_relDiffDebye,propo{e=0.390}_XyloseIsomerase,propo{e=0.390}_XyloseIsomerase_relDiffDebye,propo{e=0.400}_XyloseIsomerase,propo{e=0.400}_XyloseIsomerase_relDiffDebye,propo{e=0.410}_XyloseIsomerase,propo{e=0.410}_XyloseIsomerase_relDiffDebye,propo{e=0.420}_XyloseIsomerase,propo{e=0.420}_XyloseIsomerase_relDiffDebye,propo{e=0.430}_XyloseIsomerase,propo{e=0.430}_XyloseIsomerase_relDiffDebye,propo{e=0.440}_XyloseIsomerase,propo{e=0.440}_XyloseIsomerase_relDiffDebye,propo{e=0.450}_XyloseIsomerase,propo{e=0.450}_XyloseIsomerase_relDiffDebye,strat{a=0.15}_XyloseIsomerase,strat{a=0.15}_XyloseIsomerase_relDiffDebye,strat{a=0.20}_XyloseIsomerase,strat{a=0.20}_XyloseIsomerase_relDiffDebye,strat{a=0.25}_XyloseIsomerase,strat{a=0.25}_XyloseIsomerase_relDiffDebye,strat{a=0.30}_XyloseIsomerase,strat{a=0.30}_XyloseIsomerase_relDiffDebye,strat{a=0.35}_XyloseIsomerase,strat{a=0.35}_XyloseIsomerase_relDiffDebye,strat{a=0.40}_XyloseIsomerase,strat{a=0.40}_XyloseIsomerase_relDiffDebye,strat{a=0.45}_XyloseIsomerase,strat{a=0.45}_XyloseIsomerase_relDiffDebye,strat{a=0.50}_XyloseIsomerase,strat{a=0.50}_XyloseIsomerase_relDiffDebye
0,180.1075,62.615668,65.23428063795234,61.013156,66.12403370209458,59.529573,66.94775453548574,58.04622,67.77134766736532,56.681757,68.5289302222284,55.37683,69.25345696320252,54.131426,69.94493510819927,52.94553,70.60337298557806,398.172208,121.07475146787337,421.656442,134.11376094832258,328.315332,82.2885398997821,1450.915067,705.5828141526588,1449.602596,704.8540988021043,2438.784174,1254.071415127077,5545.654779,2979.0804264120043,3010.263917,1571.3706630762185
0.02,159.882205,55.615403,65.21476358172569,54.19307,66.10437665655161,52.876318,66.92795298888954,51.559798,67.75138421439709,50.348819,68.50880371583568,49.190705,69.23315824922479,48.08544,69.92445782193208,47.033008,70.58271244132517,369.769664,131.27630995582027,389.847975,143.83449990572748,300.763676,88.1157918731481,1348.685836,743.5496845943551,1316.337434,723.3170376903422,2261.078722,1314.2153731242327,5212.508838,3160.2182575603083,2793.196529,1647.0340298346525
0.04,111.592756,38.895753,65.14491227369633,37.903763,66.03384990330376,36.985478,66.85673933888684,36.067424,67.67942177178597,35.223035,68.43609185528136,34.415571,69.15967287338974,33.645018,69.85017737172832,32.911359,70.50762058426086,297.199171,166.3247881430583,309.794475,177.61163547210893,232.459709,108.31075181976868,1088.76936,875.6631156237418,990.947674,788.0035851072627,1814.351507,1525.8685348715649,4348.569344,3796.820456697028,2245.97514,1912.653168992439
0.06,61.195467,21.433403,64.97550545696465,20.890873,65.86205805080301,20.388754,66.68257470769852,19.886867,67.50271225154634,19.425351,68.25687922276988,18.984114,68.97790811858663,18.56314,69.665825084724,18.162415,70.32065299869352,210.078033,243.29018683687798,216.233712,253.34923091607422,155.157032,153.5433416988222,779.098462,1173.131001680239,637.142965,941.160393465091,1295.304523,2016.667437148572,3277.976183,5256.5669872247245,1605.150992,2522.990019832678
0.08,27.247811,9.656682,64.55978794039639,9.417271,65.43843099909934,9.195817,66.25117151612656,8.974596,67.06305691859063,8.771292,67.80918658016233,8.57704,68.52209522445675,8.391825,69.20183790176759,8.215633,69.84846599236907,137.182588,403.46278458845745,139.971867,413.6994931446053,95.451261,250.30799721856562,521.171019,1812.7078465128814,388.500075,1325.8028837619286,880.962878,3133.151015323763,2332.513154,8460.36895587686,1083.860414,3877.7889460551532
0.1,11.574057,4.209001,63.63417771313896,4.109807,64.49121513744058,4.018184,65.28283902524413,3.926792,66.07246707010343,3.842933,66.797009898949,3.762931,67.48822819863423,3.686774,68.14622564931207,3.614446,68.77114049118646,92.90779,702.7244897791675,92.915531,702.7913721178322,61.524854,431.57552274021106,362.485351,3031.8780527865033,277.431621,2297.0127415131965,640.762248,5436.193989713373,1704.532515,14627.182655139854,767.707499,6533.0025763654
0.12,6.187235,2.33069,62.330669515542894,2.279841,63.15250673362173,2.232982,63.909856341322104,2.186355,64.66345629348167,2.143679,65.35319896528902,2.10307,66.00953414570483,2.064515,66.63267194473784,2.027998,67.2228709593219,75.527313,1120.6957227259027,70.064538,1032.4046686443944,46.720241,655.1069419538776,294.45964,4659.147502882952,254.853613,4019.022681375445,542.505625,8668.14320128458,1413.091643,22738.822882919427,622.632638,9963.180693799412
0.14,3.919418,1.537287,60.77767158287276,1.50686,61.553985821364286,1.47891,62.26710190135372,1.451191,62.97432424916147,1.42591,63.619343484160154,1.401941,64.23088836148632,1.379269,64.80934159102192,1.35788,65.35506036865677,74.26937,1794.9081215629467,60.599449,1446.1338647727803,40.778175,940.4140359614615,279.865783,7040.493384476981,254.741226,6399.465634948863,515.000902,13039.72895975882,1363.17365,34680.00177577385,568.539528,14405.713042089414
0.16,2.193003,0.93327,57.44328667129046,0.918389,58.12185391447253,0.904834,58.73995612409102,0.89151,59.347524832387364,0.879473,59.896406890460256,0.868171,60.41177326250807,0.857591,60.894216742977555,0.847718,61.34442132546103,77.786179,3447.0165339491095,56.335923,2468.8940234007887,37.249974,1598.5829020753736,281.927148,12755.75751606359,240.285908,10856.934760235166,502.349828,22806.937564608896,1428.583965,65042.818546075854,542.247435,24626.251400476882
0.18,0.971833,0.506067,47.92654705077929,0.502182,48.326307091856314,0.498808,48.67348608248537,0.495665,48.996895557158474,0.492995,49.271634118207544,0.490653,49.51262202456594,0.488625,49.721299852958275,0.486896,49.899211078446605,79.089651,8038.19359910602,53.494744,5404.5202210667885,34.221331,3421.318065964009,279.67243,28677.82808363166,209.688083,21476.555128298794,480.641413,49357.20231768216,1507.794666,155049.5643798883,516.454723,53042.3323760358
0.2,0.415513,0.31137,25.063716418018217,0.312496,24.792726100025757,0.313762,24.488042492052,0.31526,24.12752428925209,0.316858,23.742939450751248,0.318599,23.32393932319807,0.320469,22.873893235590707,0.322452,22.396651849641287,76.281567,18258.406836849867,50.88226,12145.648150599382,31.936391,7586.014877994189,268.429856,64502.03555604757,177.532968,42626.21265760638,448.584765,107859.26120241724,1543.24074,371306.12688411673,488.014209,117348.60184879895
0.22,0.322119,0.278661,13.49128738137148,0.280629,12.880333044620148,0.282675,12.24516405427807,0.284952,11.538282435994153,0.287267,10.819603935191651,0.289695,10.065845231110245,0.292219,9.28228387645559,0.294826,8.472955646826177,70.826268,21887.60954802418,48.220598,14869.808673192207,30.763771,9450.436639875325,252.233513,78204.45052915227,155.478247,48167.33194875187,413.522893,128275.81545950411,1518.1518,471201.5376305031,460.757344,142939.48044045834
0.24,0.390519,0.302659,22.498265129225466,0.30401,22.152315252266856,0.305483,21.775124897892294,0.307189,21.338270353043004,0.308978,20.880162040771392,0.310902,20.387484347752604,0.312946,19.86407831629191,0.315095,19.31378498869453,65.333339,16629.874602772208,45.63146,11584.824553990971,30.469361,7702.273640975214,236.43745,60444.41653287035,145.155225,37069.82400344157,383.182144,98021.25504776977,1445.148814,369958.5154627559,436.534245,111683.10018206542
0.26,0.42622,0.315112,26.06822767584815,0.316142,25.826568438834407,0.317319,25.550419970907036,0.318727,25.220074140115432,0.320243,24.864389282530148,0.321906,24.474215194031242,0.323701,24.053071183895636,0.325613,23.60447656140022,61.889417,14420.533292665761,43.516193,10109.796114682558,30.416984,7036.451597766411,224.389662,52546.4412744592,142.105097,33240.78574445122,362.833327,85028.17957862138,1352.268726,317170.124818169,414.70718,97198.85505138192
0.28,0.38133,0.299049,21.577373928093774,0.300492,21.198961529384004,0.302052,20.789867044292347,0.303843,20.32019510660059,0.305711,19.83033068470878,0.307711,19.30585057561692,0.309828,18.750688380143185,0.312046,18.16903993916031,61.178646,15943.491464086224,42.234852,10975.669892219337,30.073337,7786.433535258175,216.897934,56779.32604305982,141.892135,37109.80122203866,354.66283,92906.79988461437,1268.379007,332519.77998059423,394.651088,103393.32284373115
0.3,0.293403,0.267886,8.696911756185182,0.270131,7.931752572400423,0.272433,7.147166184394857,0.274967,6.283507666929107,0.277519,5.4137142428673215,0.280172,4.509497176238842,0.282913,3.5752872329185448,0.285725,2.6168784913583085,62.462675,21189.03760356915,41.798627,14146.148471556187,29.338818,9899.494892690258,212.860917,72448.99131910715,142.325923,48408.68021117711,357.668625,121803.53370619932,1211.981961,412977.5626016094,377.198536,128459.87702920554
0.32,0.207215,0.237688,14.705981709818303,0.240711,16.16485293053109,0.243733,17.62324156069782,0.246986,19.193108607002387,0.2502,20.74415462201094,0.253487,22.33042974688126,0.256832,23.944695123422527,0.26022,25.579711893444006,64.341999,30950.840431435943,41.978713,20158.53002919673,28.532133,13669.337644475545,210.89344,101675.18036821658,142.754932,68792.18058538233,368.102855,177542.9577974567,1187.465975,572959.853292474,364.310932,175713.0116063026
0.34,0.149779,0.217764,45.39020824014049,0.2213,47.75101983589155,0.224797,50.08579306845419,0.228525,52.57479352913293,0.232176,55.01238491377296,0.23588,57.48536176633574,0.239624,59.98504463242511,0.243392,62.50075110663044,65.721143,43778.74334853351,42.675595,28392.375433138157,28.113705,18670.124650318136,210.764655,140617.0931839577,143.415081,95651.12732759598,380.823866,254157.18291616312,1188.098037,793134.0561760995,357.742491,238746.89509210235
0.36,0.130827,0.211158,61.40246279437732,0.214863,64.23444701781742,0.218518,67.0282128306848,0.222404,69.99854770039823,0.226199,72.8993250628693,0.230042,75.83679209949017,0.233918,78.79948328708905,0.237812,81.77593310249414,66.240075,50531.80765438328,44.0203,33547.7179787047,28.344561,21565.6813960421,212.87914,162618.04749784066,145.218567,110900.45632782223,391.315722,299009.29853929236,1201.246631,918094.7388536006,357.538388,273190.9781620002
0.38,0.135367,0.212673,57.108453315800766,0.216339,59.816646597767566,0.219957,62.48938072055969,0.223807,65.33350077936278,0.227569,68.11261237967896,0.231381,70.92866060413544,0.235226,73.76908700052451,0.239091,76.62428804656972,66.039214,48685.31252077685,46.090089,33948.24587971958,29.116263,21409.12925602252,216.573404,159889.80844666724,149.130096,110067.24607917736,397.477311,293529.40081408323,1212.711091,895769.0751808048,361.318989,266818.0738289244
0.4,0.135322,0.212731,57.2035589187272,0.216396,59.911913805589634,0.220013,62.5847977416828,0.223861,65.42838562835311,0.227622,68.20768241675411,0.231432,71.02318913406542,0.235277,73.86456008631264,0.23914,76.71923264509836,65.35227,48193.89899646769,48.655942,35855.67756905751,30.085304,22132.382022139787,219.675111,162235.10515658944,155.158171,114558.49677066553,400.072007,295544.4680096363,1210.29092,894278.5341629593,364.993119,269621.9365661164
0.42,0.119266,0.207291,73.80561098720507,0.211097,76.99679707544482,0.214843,80.1376754481579,0.218821,83.47307698757399,0.222701,86.7263092582966,0.226625,90.0164338537387,0.230579,93.331712306944155,0.234546,96.65789076518037,64.354283,53858.616034745864,51.232694,42856.6632569215,30.955801,25855.260510120235,219.778604,184175.99148122684,161.544767,135349.13638421678,401.304465,336378.5144131605,1187.322484,995424.6960575521,364.536459,305549.9413076652
0.44,0.097624,0.199794,104.65664180939113,0.203792,108.7519462427272,0.207717,112.77247398180776,0.211874,117.03064820126198,0.215918,121.1730721953618,0.22,125.35442104400556,0.224103,129.55728099647627,0.228214,133.76833565516674,63.243441,64682.67741538965,53.232754,54428.34753749078,31.585049,32253.774686552486,215.659287,220808.06256658197,165.068592,168986.07719413258,402.424194,412118.5056953208,1145.193923,1172965.970458084,357.831171,366440.16532819794
0.46,0.081951,0.19426,137.044087320472,0.1984,142.09588656636282,0.202458,147.04762602042683,0.206746,152.28002098815148,0.210912,157.36354650949957,0.215109,162.4848995131237,0.219324,167.62821686129516,0.22354,172.77275445083038,62.307491,75930.1777891667,54.038952,65840.56448365487,31.832365,38743.16847872509,207.860461,253539.93239862844,163.345265,199220.64892435726,402.459718,490997.9951434394,1092.843021,1333432.258300692,345.678786,421711.55324523186
0.48,0.073578,0.191293,159.98668080132646,0.19551,165.71801353665495,0.199637,171.327027100492,0.203997,177.2527114083014,0.208228,183.00307157030633,0.212487,188.7914865856642,0.216761,194.60028812960394,0.221034,200.40773057163824,61.8102,83906.36059691756,53.176464,72172.23354807144,31.455317,42650.981271575736,198.449616,269613.2512435782,157.869078,214460.16472315096,399.487367,542844.0416972464,1042.473878,1416728.233982984,331.394087,450298.3351001658
0.5,0.069359,0.189866,173.74385443850113,0.19412,179.87716085872054,0.198281,185.8763823007829,0.202675,192.2115370752173,0.206937,198.3563776871062,0.211227,204.54158796983805,0.215529,210.7440995400741,0.219829,216.94372756239275,61.750478,88930.23111636558,50.721063,73028.30778990469,30.31785,43611.48661312879,189.883203,273668.6572759123,154.166158,222172.7519139549,393.312057,566967.0814169754,1003.373939,1446538.4160671288,318.906128,459690.5506134748
