q_inverse_angstroms,debye,propo{e=0.380}_TeicoplaninUbiquitin,propo{e=0.380}_TeicoplaninUbiquitin_relDiffDebye,propo{e=0.390}_TeicoplaninUbiquitin,propo{e=0.390}_TeicoplaninUbiquitin_relDiffDebye,propo{e=0.400}_TeicoplaninUbiquitin,propo{e=0.400}_TeicoplaninUbiquitin_relDiffDebye,propo{e=0.410}_TeicoplaninUbiquitin,propo{e=0.410}_TeicoplaninUbiquitin_relDiffDebye,propo{e=0.420}_TeicoplaninUbiquitin,propo{e=0.420}_TeicoplaninUbiquitin_relDiffDebye,propo{e=0.430}_TeicoplaninUbiquitin,propo{e=0.430}_TeicoplaninUbiquitin_relDiffDebye,propo{e=0.440}_TeicoplaninUbiquitin,propo{e=0.440}_TeicoplaninUbiquitin_relDiffDebye,propo{e=0.450}_TeicoplaninUbiquitin,propo{e=0.450}_TeicoplaninUbiquitin_relDiffDebye,strat{a=0.15}_TeicoplaninUbiquitin,strat{a=0.15}_TeicoplaninUbiquitin_relDiffDebye,strat{a=0.20}_TeicoplaninUbiquitin,strat{a=0.20}_TeicoplaninUbiquitin_relDiffDebye,strat{a=0.25}_TeicoplaninUbiquitin,strat{a=0.25}_TeicoplaninUbiquitin_relDiffDebye,strat{a=0.30}_TeicoplaninUbiquitin,strat{a=0.30}_TeicoplaninUbiquitin_relDiffDebye,strat{a=0.35}_TeicoplaninUbiquitin,strat{a=0.35}_TeicoplaninUbiquitin_relDiffDebye,strat{a=0.40}_TeicoplaninUbiquitin,strat{a=0.40}_TeicoplaninUbiquitin_relDiffDebye,strat{a=0.45}_TeicoplaninUbiquitin,strat{a=0.45}_TeicoplaninUbiquitin_relDiffDebye,strat{a=0.50}_TeicoplaninUbiquitin,strat{a=0.50}_TeicoplaninUbiquitin_relDiffDebye
0.32,1.739241,1.930235,10.981456853880507,1.907237,9.65915591916244,1.88492,8.376009995164551,1.8657,7.27093025060931,1.847105,6.201785721472755,1.829182,5.171278735954364,1.814092,4.303658894885758,1.799596,3.470191882551063,0.348604,79.95654426269849,145.495515,8265.460278362803,585.523548,33565.463728143484,1631.024778,93677.96280101492,152.889611,8690.59377050104,350.374373,20045.245713503762,175.018796,9962.941018524747,324.406706,18552.199781398896
0.34,1.598627,1.785348,11.68008547334681,1.765993,10.469359018707923,1.747319,9.301231619383387,1.731337,8.301498723592175,1.715979,7.340799323419403,1.701294,6.422198549129976,1.689037,5.6554781071506905,1.677373,4.925851996744705,0.387041,75.78916157427594,145.774471,9018.729447206886,582.121875,36313.86483526176,1681.960257,105112.80179804294,149.517143,9252.847349631904,356.027284,22170.81639431837,180.84197700000001,11212.33095650205,341.321683,21250.926951690417
0.36,1.640707,1.81841,10.830879614702697,1.798224,9.600556345526662,1.778718,8.411678623910309,1.761997,7.392544799284706,1.745901,6.411504308813214,1.730477,5.471421771224243,1.717574,4.684992506279306,1.705263,3.93464524744516,0.435733,73.44236356643813,146.222329,8812.15366302454,580.911684,35306.18062822917,1700.252262,103529.24410025678,147.324213,8879.312759682258,367.03128,22270.31231048566,189.516945,11450.931702004076,347.318741,21068.846174240738
0.38,1.701566,1.874533,10.16516550048603,1.852935,8.895864162777118,1.832019,7.666643550705654,1.814044,6.610263721771596,1.796693,5.5905559937140366,1.780015,4.61040006676203,1.766015,3.7876285727382886,1.752607,2.9996485590332735,0.47479,72.09688016803344,146.516155,8510.665410568852,580.742066,34029.858377518125,1678.236499,98528.9394005287,146.050857,8483.320129809834,376.591766,22032.069282061348,196.071481,11423.001811272676,338.53897,19795.729580868447
0.4,1.697664,1.873353,10.348867620447862,1.851785,9.078415988087157,1.830899,7.848137205006409,1.81295,6.790860853502225,1.795626,5.77039979642614,1.778974,4.7895225439191735,1.764996,3.9661558470934146,1.751612,3.1777784060921292,0.495274,70.82614698786097,146.489283,8528.87373473196,580.394785,34087.84783090175,1631.495063,96002.35376376008,145.359327,8462.314274202668,379.638261,22262.39096782402,197.339891,11524.20190332127,319.892636,18743.106527557866
0.42,1.617898,1.802051,11.382237940834342,1.782275,10.159911193412686,1.763181,8.979737906839619,1.746826,7.968858358190685,1.731095,6.996547371960407,1.716037,6.065833569236131,1.703453,5.288034227126805,1.691463,4.546949189627521,0.497199,69.26882906091731,146.132138,8932.221932408593,579.119342,35694.55206694118,1587.710818,98034.17273524041,144.996009,8861.999396748124,374.823884,23067.337125084523,193.027065,11830.731418173456,301.208565,18517.277788834646
0.44,1.491318,1.68583,13.042959315182948,1.668976,11.91281805758397,1.652804,10.828408159762038,1.639045,9.905801445432843,1.625912,9.025171023215712,1.613451,8.189601412978321,1.60314,7.498199579164208,1.593422,6.846561229731014,0.485574,67.43994238653326,145.543509,9659.387937381563,576.857857,38581.07653766668,1570.174044,105187.67466093753,144.840387,9612.240246547013,364.639422,24350.81612372412,185.393766,12331.538142770356,291.244978,19429.36784776956
0.46,1.352736,1.55629,15.047577650036667,1.542693,14.04242956497056,1.529777,13.087623897050127,1.518914,12.284584723109324,1.508675,11.52767428382183,1.499108,10.820440943391777,1.49133,10.245458093818756,1.484145,9.714312327017254,0.466454,65.51773590708018,144.864597,10609.007300759351,574.128914,42342.05181203132,1585.379558,117098.00153171057,144.86344,10608.92177039718,353.82535,26056.275134246447,177.893647,13050.655190665439,293.027571,21561.84466148606
0.48,1.22244,1.432585,17.19061876247505,1.422098,16.33274434737084,1.412292,15.530578187886535,1.404193,14.86805078367855,1.396719,14.256650633159914,1.389916,13.700140702202148,1.384557,13.261755178168261,1.379791,12.871879192434804,0.444409,63.64574130427668,144.222874,11697.951146886553,571.690858,46666.37364615033,1621.034303,132506.4512777723,145.054123,11765.950312489775,346.981776,28284.360459409054,173.493108,14092.361833709632,302.875974,24676.346814567587
0.5,1.103647,1.318703,19.485940703866355,1.311079,18.795140112735325,1.304136,18.166044034007243,1.298581,17.662712805815623,1.293652,17.216102612520125,1.289395,16.830381453490112,1.286262,16.54650445296367,1.283722,16.316358400829248,0.421838,61.77781482666107,143.69873,12920.352522137966,570.173946,51562.70972512044,1654.582133,149819.50623704863,145.36792,13071.595627949879,346.520035,31297.72363808355,173.436205,15614.825936191553,313.230709,28281.42168646315
