q_inverse_angstroms,debye,propo{e=0.380}_RhccCarborane,propo{e=0.380}_RhccCarborane_relDiffDebye,propo{e=0.390}_RhccCarborane,propo{e=0.390}_RhccCarborane_relDiffDebye,propo{e=0.400}_RhccCarborane,propo{e=0.400}_RhccCarborane_relDiffDebye,propo{e=0.410}_RhccCarborane,propo{e=0.410}_RhccCarborane_relDiffDebye,propo{e=0.420}_RhccCarborane,propo{e=0.420}_RhccCarborane_relDiffDebye,propo{e=0.430}_RhccCarborane,propo{e=0.430}_RhccCarborane_relDiffDebye,propo{e=0.440}_RhccCarborane,propo{e=0.440}_RhccCarborane_relDiffDebye,propo{e=0.450}_RhccCarborane,propo{e=0.450}_RhccCarborane_relDiffDebye,strat{a=0.15}_RhccCarborane,strat{a=0.15}_RhccCarborane_relDiffDebye,strat{a=0.20}_RhccCarborane,strat{a=0.20}_RhccCarborane_relDiffDebye,strat{a=0.25}_RhccCarborane,strat{a=0.25}_RhccCarborane_relDiffDebye,strat{a=0.30}_RhccCarborane,strat{a=0.30}_RhccCarborane_relDiffDebye,strat{a=0.35}_RhccCarborane,strat{a=0.35}_RhccCarborane_relDiffDebye,strat{a=0.40}_RhccCarborane,strat{a=0.40}_RhccCarborane_relDiffDebye,strat{a=0.45}_RhccCarborane,strat{a=0.45}_RhccCarborane_relDiffDebye,strat{a=0.50}_RhccCarborane,strat{a=0.50}_RhccCarborane_relDiffDebye
0.26,0.438228,0.226909,48.2212455616711,0.227383,48.11308268755077,0.228022,47.96726818003414,0.228746,47.80205737652546,0.229623,47.60193324023111,0.230601,47.37876174046387,0.23166,47.137106711574795,0.232782,46.88107560447986,0.733464,67.37040992360141,114.101634,25937.04783811167,132.277097,30084.53795741029,129.986522,29561.847713975374,36.138213,8146.440893781319,30.583365,6878.870587913141,166.581442,37912.50536250536,119.38635,27142.976258933704
0.28,0.20569,0.17092,16.904078953765385,0.172802,15.989109825465505,0.174851,14.99295055666294,0.176835,14.028392240750653,0.178973,12.988963974913714,0.181137,11.936895327920666,0.183309,10.880937332879581,0.185469,9.830813359910552,0.462705,124.95259857066459,114.980626,55799.959161845494,146.02466,70892.5907919685,142.09941799999999,68984.26175312362,33.159874,16021.286401866888,29.857762,14415.903544168406,177.104489,86002.62482376391,120.244163,58358.92508143322
0.3,0.10192,0.143263,40.56416797488227,0.145842,43.09458398744113,0.148587,45.78787284144427,0.151194,48.34576138147567,0.153955,51.05474882260598,0.156705,53.752943485086355,0.159426,56.42268445839876,0.162099,59.04532967032967,0.332388,226.12637362637363,115.455221,113180.24038461538,158.368512,155285.11773940347,152.9256,149944.7409733124,30.714316,30035.710361067504,29.756838,29096.26962323391,191.413012,187707.1153846154,121.575732,119185.4513343799
0.32,0.066976,0.131313,96.05978260869568,0.134193,100.35983038700434,0.137238,104.90623506927857,0.140114,109.20031055900621,0.143144,113.72431915910177,0.146148,118.20950788342095,0.149106,122.62601528905877,0.152001,126.94845914954614,0.301533,350.2105231724797,115.750743,172724.21016483518,167.972431,250694.95789536549,162.494601,242516.16250597226,29.138676,43406.14548494984,29.59397,44085.9322742475,207.53139,309759.33767319634,121.507416,181319.33827042527
0.34,0.070951,0.128861,81.61970937689391,0.131802,85.76482361066088,0.134909,90.14390212963876,0.13784,94.27492212935687,0.140925,98.62299333342729,0.143981,102.93019125875604,0.146988,107.16832743724542,0.149928,111.3120322476075,0.33394,370.66285182731747,116.13011,163576.49504587674,175.234856,246880.10739806347,172.014931,242341.86974108889,28.764881,40441.89652013361,29.38438,41315.0329100365,224.66644,316550.13882820535,120.15836,169254.004876605
0.36,0.099971,0.132865,32.90354202718789,0.135706,35.745366156185284,0.138712,38.752238149063224,0.141553,41.59406227806065,0.144548,44.58993108001321,0.147519,47.56179291994679,0.150446,50.48964199617888,0.153312,53.356473377279414,0.396132,296.24691160436527,116.498616,116432.4103990157,180.802658,180755.1059807344,181.723004,181675.71895849795,29.504949,29413.507917296018,29.386971,29295.495693751185,241.331812,241301.8185273729,118.614197,118548.60509547769
0.38,0.137653,0.13938,1.2546039679483967,0.142056,3.1986226235534208,0.144898,5.263234364670586,0.147593,7.221055843316168,0.150441,9.290026370656648,0.153273,11.347373468068254,0.156072,13.380747241251548,0.158817,15.374891938424891,0.458489,233.0759227913667,116.629495,84627.17267331624,184.969665,134273.87125598424,190.659588,138407.39758668537,31.005722,22424.552316331647,29.714457,21486.49430088701,255.274516,185347.84058465852,117.808673,85483.80347685848
0.4,0.169735,0.144916,14.622205202227006,0.147454,13.126933160514916,0.150156,11.535039915161862,0.152726,10.020914955666184,0.15545,8.416060329336903,0.158165,6.816508086134267,0.160853,5.232862992311546,0.163496,3.6757298141220107,0.500962,195.14360620967983,116.566022,68575.30091024244,187.906753,110605.95516540491,197.739713,116399.07974195069,32.998692,19341.300851327065,30.281752,17740.6056499838,264.722253,155862.08972810558,118.149825,69508.40427725573
0.42,0.192445,0.148688,22.73740549247838,0.15113,21.468471511340912,0.153738,20.113279118709237,0.156223,18.82200109122087,0.158862,17.45070020005716,0.161497,16.081477824833073,0.16411,14.723687287276885,0.166683,13.386681909116893,0.516548,168.41331289459328,116.642405,60510.774507001996,189.948438,98602.71402218816,202.526596,105138.68949570008,35.345522,18266.5577177895,30.948863,15981.926264647042,269.254506,139812.44563381744,119.678353,62088.34108446568
0.44,0.20623,0.151147,26.70949910294331,0.153527,25.555447800998888,0.156073,24.32090384522136,0.158503,23.142607768025986,0.161086,21.890122678562765,0.163669,20.637637589099544,0.166233,19.394365514231684,0.168761,18.16854967754449,0.509727,147.16433108665083,117.108596,56685.43179944722,191.451151,92733.80255055036,205.019259,99312.9171313582,37.79443,18226.349221742716,31.623094,15233.896135382824,269.46587,130562.78911894487,122.197982,59153.25219415216
0.46,0.208133,0.151815,27.058659607078166,0.154179,25.922847410069522,0.156708,24.707758981036175,0.159123,23.54744322140171,0.161691,22.313616773889777,0.16426,21.079309864365584,0.166811,19.853651271062265,0.169326,18.645289310200692,0.492005,136.38971234739324,117.825124,56510.49617312007,192.421872,92351.39982607275,205.063416,98425.18149452512,39.8654,19053.810303988317,32.259256,15399.347052125324,266.085426,127743.93921194621,125.260768,60083.04065189085
0.48,0.196208,0.150007,23.546950175324145,0.152416,22.319171491478432,0.15499,21.007298377232328,0.157446,19.75556552230286,0.160055,18.42585419554758,0.162662,17.097162195221394,0.165249,15.778663459186163,0.167797,14.480041588518302,0.475228,142.20623012313462,118.371659,60229.680237299195,192.384077,97951.08711163663,202.240987,102974.79154774523,41.066848,20830.261763026992,32.816181,16625.200297643318,259.58794,132202.4239582484,128.219105,65248.56122074533
0.5,0.175527,0.146431,16.57636716858374,0.14893,15.15265457735846,0.151595,13.63436964113782,0.154131,12.189577671811175,0.156821,10.657049912549068,0.159503,9.129079856660221,0.162162,7.614213197969537,0.164776,6.1249836207534925,0.464299,164.51713981324815,118.423237,67367.24834355968,190.660497,108521.74879078435,196.356076,111766.5937434127,41.20008,23372.21794937531,33.222456,18827.262472440136,250.523802,142626.64718248474,130.413987,74198.53355893966
