q_inverse_angstroms,intensity_debye,intensity_strat,intensity_prop,diff_strat_debye,diff_prop_debye,diff_prop_strat
0,182.298089,218.092369,156.684894,-35.794279999999986,25.61319499999999,-61.40747499999998
0.02,177.34077,211.628573,152.465127,-34.287803,24.875642999999997,-59.16344599999999
0.04,163.304075,193.420263,140.512522,-30.116187999999994,22.79155300000002,-52.907741000000016
0.06,142.468743,166.676093,122.757513,-24.20735000000002,19.711229999999986,-43.918580000000006
0.08,117.964319,135.73356,101.851303,-17.769241000000008,16.113016000000002,-33.88225700000001
0.1,93.004226,104.927881,80.520563,-11.923654999999997,12.483663000000007,-24.407318000000004
0.12,70.198973,77.610323,60.987143,-7.411349999999999,9.211829999999992,-16.62317999999999
0.14,51.142472,55.608364,44.617018,-4.465892000000004,6.525453999999996,-10.991346
0.16,36.348498,39.224989,31.863784,-2.8764910000000015,4.484714,-7.361205000000002
0.18,25.483834,27.666957,22.462315,-2.1831229999999984,3.0215190000000014,-5.204642
0.2,17.754861,19.659319,15.752634,-1.9044580000000018,2.0022269999999978,-3.9066849999999995
0.22,12.28458,13.989641,10.997154,-1.7050610000000006,1.287426,-2.9924870000000006
0.24,8.362694,9.815724,7.592445,-1.45303,0.7702489999999997,-2.223279
0.26,5.53071,6.706969,5.143118,-1.176259,0.3875919999999997,-1.5638509999999997
0.28,3.537195,4.503877,3.42675,-0.966682,0.1104449999999999,-1.077127
0.3,2.236357,3.127842,2.31076,-0.8914849999999999,-0.07440300000000022,-0.8170819999999996
0.32,1.499227,2.44977,1.679113,-0.9505429999999999,-0.179886,-0.7706569999999999
0.34,1.174379,2.260531,1.399724,-1.0861519999999998,-0.2253449999999999,-0.8608069999999999
0.36,1.097244,2.32091,1.331931,-1.223666,-0.23468699999999987,-0.988979
0.38,1.122909,2.434953,1.353206,-1.3120440000000002,-0.23029699999999997,-1.0817470000000002
0.4,1.15393,2.495917,1.38156,-1.341987,-0.22763,-1.114357
0.42,1.147148,2.484497,1.380508,-1.3373490000000001,-0.23336,-1.103989
0.44,1.100174,2.431269,1.347331,-1.331095,-0.24715700000000007,-1.0839379999999998
0.46,1.029106,2.371823,1.294388,-1.342717,-0.265282,-1.077435
0.48,0.950115,2.319203,1.233958,-1.3690879999999999,-0.28384300000000007,-1.0852449999999998
0.5,0.871401,2.261932,1.171876,-1.3905309999999997,-0.30047499999999994,-1.090056
