q_inverse_angstroms,debye,propo{e=0.380}_VATPaseLiRotor,propo{e=0.380}_VATPaseLiRotor_relDiffDebye,propo{e=0.390}_VATPaseLiRotor,propo{e=0.390}_VATPaseLiRotor_relDiffDebye,propo{e=0.400}_VATPaseLiRotor,propo{e=0.400}_VATPaseLiRotor_relDiffDebye,propo{e=0.410}_VATPaseLiRotor,propo{e=0.410}_VATPaseLiRotor_relDiffDebye,propo{e=0.420}_VATPaseLiRotor,propo{e=0.420}_VATPaseLiRotor_relDiffDebye,propo{e=0.430}_VATPaseLiRotor,propo{e=0.430}_VATPaseLiRotor_relDiffDebye,propo{e=0.440}_VATPaseLiRotor,propo{e=0.440}_VATPaseLiRotor_relDiffDebye,propo{e=0.450}_VATPaseLiRotor,propo{e=0.450}_VATPaseLiRotor_relDiffDebye,strat{a=0.15}_VATPaseLiRotor,strat{a=0.15}_VATPaseLiRotor_relDiffDebye,strat{a=0.20}_VATPaseLiRotor,strat{a=0.20}_VATPaseLiRotor_relDiffDebye,strat{a=0.25}_VATPaseLiRotor,strat{a=0.25}_VATPaseLiRotor_relDiffDebye,strat{a=0.30}_VATPaseLiRotor,strat{a=0.30}_VATPaseLiRotor_relDiffDebye,strat{a=0.35}_VATPaseLiRotor,strat{a=0.35}_VATPaseLiRotor_relDiffDebye,strat{a=0.40}_VATPaseLiRotor,strat{a=0.40}_VATPaseLiRotor_relDiffDebye,strat{a=0.45}_VATPaseLiRotor,strat{a=0.45}_VATPaseLiRotor_relDiffDebye,strat{a=0.50}_VATPaseLiRotor,strat{a=0.50}_VATPaseLiRotor_relDiffDebye
0.2,0.351863,0.197948,43.742877199364514,0.199289,43.36176295887888,0.200683,42.96558603774764,0.202194,42.53615753858745,0.203769,42.08854014204392,0.205447,41.61164998877404,0.207162,41.1242443792044,0.20896,40.61325004334073,3.81268,983.5694574308752,5.753092,1535.037500390777,35.656154,10033.53322173687,26.877499,7538.6261130042085,36.76938,10349.913744838188,19.5234,5448.5799870972505,33.936542,9544.81687474955,20.587069,5750.876335391899
0.22,0.413373,0.210897,48.981428395178206,0.211901,48.738548478008966,0.212985,48.47631557939198,0.214195,48.18360173499479,0.215486,47.87129299688175,0.216889,47.53189008474187,0.218347,47.17918199785665,0.219897,46.80421798230653,3.801688,819.674966676585,5.531238,1238.0743299634955,35.384679,8459.987952769048,27.111874,6458.694931696071,37.037751,8859.886349616449,17.038879,4021.913864717822,31.155381,7436.86888113157,17.725568,4188.032358184981
0.24,0.287646,0.18227,36.63391807986206,0.184018,36.02622668140702,0.185788,35.41088699304006,0.187664,34.758696453279384,0.189583,34.091556983236345,0.191593,33.39278140492132,0.193619,32.68844343394311,0.195718,31.95872704643903,3.966628,1278.9964053037413,5.480428,1805.268281151137,36.19226,12482.222593048398,26.713683,9186.999645397467,38.537957,13297.703079479637,16.056779,5482.13185651808,30.021964,10337.122018036058,16.295881,5565.255557177921
0.26,0.14158,0.150435,6.254414465319962,0.153012,8.07458680604605,0.155544,9.86297499646841,0.158161,11.711399915242254,0.160777,13.559118519564903,0.163463,15.456279135471101,0.166121,17.333662946743875,0.168829,19.246362480576348,4.133847,2819.795875123605,5.452533,3751.2028535103823,36.142119,25427.700946461366,24.712323,17354.670857465742,39.149923,27552.156378019492,15.311434,10714.68710269812,29.189371,20516.874558553463,15.161835,10609.023167113999
0.28,0.074227,0.136435,83.80777884058361,0.139376,87.76994894041252,0.142243,91.63242485887885,0.145186,95.59728939604189,0.148109,99.53520955986365,0.151092,103.55396284370917,0.154027,107.50804963153568,0.157004,111.51871960337883,4.106091,5431.802443854663,5.317418,7063.724790170692,33.744008,45360.557479084426,20.887371,28039.85611704636,36.998796,49745.46863001333,13.651358,18291.364328344134,26.868374,36097.57500639928,13.378267,17923.451035337544
0.3,0.054651,0.132358,142.18770013357488,0.135405,147.76307844321238,0.13837,153.1884137527218,0.141408,158.74732392819894,0.144419,164.25682970119485,0.147489,169.87429324257565,0.150506,175.39477777167846,0.153561,180.9847944227919,3.895792,7028.491701890177,5.123378,9274.719584271103,29.671935,54193.48959762859,16.642304,30351.966112239483,32.559537,59477.20261294395,11.43566,20824.887010301733,22.92619,41850.174745201366,11.450942,20852.849902106092
0.32,0.044875,0.130017,189.73147632311978,0.133125,196.6573816155989,0.136146,203.3894150417827,0.139238,210.27966573816158,0.142301,217.10529247910867,0.145421,224.05793871866297,0.148484,230.88356545961005,0.151584,237.791643454039,3.732406,8217.339275766017,5.033328,11116.329805013927,26.122595,58111.91086350975,14.01122,31122.774373259057,28.050285,62407.598885793865,9.966045,22108.456824512534,19.201942,42689.84289693593,10.591888,23503.093036211703
0.34,0.032526,0.127244,291.207034372502,0.130423,300.98075385845175,0.133511,310.4746971653446,0.136668,320.1807784541598,0.139792,329.785402447273,0.14297,339.5560474697166,0.146088,349.14222468179304,0.149241,358.8360081165837,3.825166,11660.333271844063,5.108028,15604.445674229848,24.825242,76224.30055955236,13.920111,42696.87327061428,25.269732,77590.86884338682,9.931261,30433.29951423476,17.694294,54300.46116952592,11.173669,34253.03756994405
0.36,0.023344,0.125263,436.59612748457846,0.128494,450.43694311172027,0.131629,463.86651816312536,0.134832,477.5873886223441,0.137999,491.15404386566144,0.141219,504.94773817683347,0.144377,518.4758396161754,0.147568,532.145305003427,4.152458,17688.116860863607,5.245958,22372.404043865663,25.750489,110208.81168608637,15.588681,66678.10572309801,24.425686,104533.67888965043,10.86138,46427.5017135024,18.78143,80355.06339958876,12.477664,53351.267991775196
0.38,0.022749,0.125067,449.76922062508254,0.128303,463.9940217152403,0.131443,477.79682623412026,0.13465,491.89414919337116,0.137822,505.8376192360105,0.141046,520.0096707547585,0.144208,533.909182821223,0.147403,547.9537562090642,4.485843,19618.85797177898,5.33034,23331.09587234604,27.487743,120730.5551892391,17.431309,76524.50657171744,24.712738,108532.19482175041,11.845867,51972.033935557614,21.139589,92825.35496065761,13.585565,59619.39425908832
0.4,0.023897,0.125255,424.14529020379126,0.128486,437.6658157927772,0.131622,450.78880194166624,0.134825,464.19215801146584,0.137992,477.44486755659705,0.141213,490.92354688873075,0.14437,504.1344101770096,0.147562,517.4917353642716,4.59955,19147.395070510942,5.35847,22323.191195547555,28.640909,119751.4834498054,18.357909,76720.97752856006,25.408857,106226.55563459848,12.349478,51577.94283801313,23.012961,96200.62769385277,14.061301,58741.28133238481
0.42,0.022676,0.125027,451.36267419297934,0.128264,465.63767860292813,0.131405,479.489327923796,0.134613,493.6364438172517,0.137786,507.62921150114647,0.141011,521.8512965249603,0.144173,535.7955547715645,0.147369,549.8897512788851,4.44854,19517.833833127537,5.399906,23713.30922561298,28.828158,127030.70206385604,18.321693,80697.72887634502,26.246762,115646.877756218,12.359114,54403.060504498135,23.436185,103252.37696242722,13.921014,61290.95960486858
0.44,0.023374,0.125211,435.684949088731,0.128444,449.5165568580474,0.13158,462.93317361170534,0.134784,476.6407119021134,0.137952,490.1942329083597,0.141174,503.97877984084874,0.144332,517.4895182681612,0.147524,531.1457174638487,4.161642,17704.577735945924,5.469822,23301.309146915377,28.479302,121741.79857961838,17.871789,76360.12235817575,27.064103,115687.21228715667,12.070065,51538.85085992984,22.502028,96169.47890818858,13.319973,56886.27962693592
0.46,0.023904,0.125267,424.04200133868795,0.128498,437.5585676037483,0.131633,450.6735274431056,0.134836,464.0729585006693,0.138003,477.3217871485943,0.141223,490.7923360107094,0.144381,504.00351405622484,0.147572,517.3527443105755,3.901551,16221.749497991968,5.494707,22886.558734939757,27.962403,116877.92419678712,17.397226,72679.55990629182,27.517193,115015.43256358766,11.632287,48562.5125502008,20.872418,87217.67904953145,12.43366,51914.97657295849
0.48,0.019822,0.12432,527.1819190798103,0.127576,543.6081121985671,0.130733,559.5348602562808,0.133958,575.8046614872364,0.137146,591.8878014327514,0.140386,608.2332761578045,0.143563,624.260922207648,0.146772,640.4500050448996,3.749262,18814.65038845727,5.406573,27175.618000201797,27.163897,136939.1332862476,16.865718,84985.85410150338,27.281925,137534.57269700334,11.12463,56022.64150943397,19.229987,96913.3538492584,11.518478,58009.56512965392
0.5,0.018183,0.124022,582.0766650167739,0.127285,600.0219985700929,0.13045,617.4283671561349,0.133682,635.2032117912335,0.136876,652.7690700104492,0.140123,670.6264092833965,0.143305,688.1262717923333,0.14652,705.8076225045372,3.690119,20194.335368201067,5.234638,28688.637738546997,25.885509,142261.0460320079,16.143706,88684.61200021999,26.42587,145232.83836550624,10.593862,58162.453940493855,18.017907,98992.04751691139,10.832832,59476.70351427156
