q_inverse_angstroms,debye,propo{e=0.380}_Plastocyanin,propo{e=0.380}_Plastocyanin_relDiffDebye,propo{e=0.390}_Plastocyanin,propo{e=0.390}_Plastocyanin_relDiffDebye,propo{e=0.400}_Plastocyanin,propo{e=0.400}_Plastocyanin_relDiffDebye,propo{e=0.410}_Plastocyanin,propo{e=0.410}_Plastocyanin_relDiffDebye,propo{e=0.420}_Plastocyanin,propo{e=0.420}_Plastocyanin_relDiffDebye,propo{e=0.430}_Plastocyanin,propo{e=0.430}_Plastocyanin_relDiffDebye,propo{e=0.440}_Plastocyanin,propo{e=0.440}_Plastocyanin_relDiffDebye,propo{e=0.450}_Plastocyanin,propo{e=0.450}_Plastocyanin_relDiffDebye,strat{a=0.15}_Plastocyanin,strat{a=0.15}_Plastocyanin_relDiffDebye,strat{a=0.20}_Plastocyanin,strat{a=0.20}_Plastocyanin_relDiffDebye,strat{a=0.25}_Plastocyanin,strat{a=0.25}_Plastocyanin_relDiffDebye,strat{a=0.30}_Plastocyanin,strat{a=0.30}_Plastocyanin_relDiffDebye,strat{a=0.35}_Plastocyanin,strat{a=0.35}_Plastocyanin_relDiffDebye,strat{a=0.40}_Plastocyanin,strat{a=0.40}_Plastocyanin_relDiffDebye,strat{a=0.45}_Plastocyanin,strat{a=0.45}_Plastocyanin_relDiffDebye,strat{a=0.50}_Plastocyanin,strat{a=0.50}_Plastocyanin_relDiffDebye
0,191.785812,175.483307,8.500370715639798,171.028257,10.823300630809957,166.978767,12.93476547681222,162.929847,15.045933116262008,158.881541,17.156780606899112,155.23863,19.05624906184405,152.000969,20.74441408627245,148.359179,22.643298034997493,9.572927,95.00853222656534,1417.610291,639.1632760613178,31.963981,83.33350070754973,143.39857,25.229833998356455,2193.468099,1043.707178401706,410.30642,113.93992377288056,444.759744,131.9044038565272,3625.655203,1790.4710234769607
0.02,187.232491,171.367867,8.47322166962999,167.017852,10.796544388228005,163.063848,12.908359479124806,159.110414,15.01987013568068,155.157594,17.13105285770087,151.60062,19.030816077750103,148.439347,20.719237239651964,144.883495,22.618401204735346,9.335426,95.01399252333826,1411.76832,654.0188737861741,31.186793,83.34327934567725,141.090468,24.6442392308929,2178.236135,1063.3857581908687,404.185314,115.87349067529095,438.014638,133.94157480925676,3599.338138,1822.3897085255355
0.04,174.158755,159.546935,8.38994284266675,155.498613,10.714443841769542,151.818877,12.827306901682908,148.139711,14.939842674001664,144.461158,17.052026468609057,141.151025,18.95266763936157,138.209166,20.641850017818513,134.900155,22.541846948779575,8.655025,95.03038190643933,1394.854841,700.9099749248896,28.958186,83.37253501840893,134.425844,22.81419099487706,2133.889805,1125.2555462973996,386.416951,121.87627087710862,418.50159,140.29891003756887,3522.866971,1922.7906262880665
0.06,154.209853,141.495721,8.244694974192088,137.908104,10.571146189990856,134.647189,12.685741941534703,131.386844,14.799968066891298,128.127113,16.913796033512853,125.19392,18.81587488446669,122.587118,20.50629994440109,119.655047,22.407651215386355,7.621501,95.05770814787043,1368.607502,787.4967943844676,25.566652,83.42087000108872,124.139318,19.499749474503425,2064.282669,1238.6191795410116,358.696004,132.60251989216277,388.271028,151.78094683742418,3403.306885,2106.9321893459037
0.08,129.777666,119.361115,8.026458882378122,116.338418,10.355593850794023,113.591067,12.472561341949248,110.844286,14.589089620397406,108.098119,16.70514478199971,105.627133,18.60915960686179,103.431183,20.30124582453194,100.961319,22.204396093854857,6.364389,95.09592890967849,1335.610665,929.1529399211107,21.430177,83.48700692459671,111.316873,14.224938364972605,1975.223421,1422.005659278847,323.564102,149.32186867962315,350.376398,169.98204606330333,3251.255561,2405.2504496420825
0.1,103.565009,95.573251,7.716658432386178,93.157669,10.049089070228348,90.96224,12.168945015009855,88.767382,14.288249615273054,86.573138,16.40696135120309,84.598882,18.313257714292284,82.84447,20.007277747641584,80.871336,21.912490733235977,5.028257,95.14483023894684,1298.894499,1154.1827703602091,17.018293,83.56752617092903,97.219791,6.12679713087265,1873.674723,1709.177386350635,284.043693,174.26608247579065,308.406279,197.7900373667712,3079.312711,2873.313806210358
0.12,78.128405,72.437007,7.284671944857964,70.611909,9.62069557160421,68.953284,11.743643045061528,67.29523,13.86585967037212,65.637789,15.98729168987899,64.146657,17.895857466948158,62.821688,19.591743873435018,61.331678,21.498873553095066,3.747201,95.20379175794001,1261.490704,1514.6377287492303,12.77073,83.65417801630534,83.092832,6.354189618999646,1766.843717,2161.461394226594,243.227507,211.31764049195684,265.96574,240.42131027761283,2900.354698,3612.2922168960185
0.14,55.499095,51.792049,6.679471079663549,50.493853,9.018601114126268,49.314229,11.144084421556784,48.135176,13.268538883381787,46.956737,15.391887020860432,45.896706,17.30188393162086,44.954938,18.99879088118464,43.896029,20.90676613735773,2.624393,95.271286856119,1226.028214,2109.0958672389165,9.030741,83.72812926048614,69.994353,26.11800787021844,1661.319824,2893.417863840843,203.896731,267.3874880302102,226.203212,307.5800010792969,2725.918434,4811.644836731122
0.16,36.954091,34.805605,5.8139327523981,33.940937,8.1537765331584,33.155431,10.279403165403252,32.370495,12.403487343255176,31.586173,14.52591000005926,30.880847,16.4345647143641,30.254373,18.129841158858426,29.550169,20.035459673463482,1.720669,95.34376586343308,1194.438095,3132.221555659426,6.006028,83.74732583734776,58.67816,58.786641511490565,1562.395385,4127.936184386189,168.229319,355.2386879168534,191.461982,418.10767581862586,2564.956676,6840.927530865257
0.18,22.965168,21.923416,4.536226340691255,21.387528,6.869708072677713,20.900913,8.98863443977418,20.414868,11.105078787144079,19.929436,13.218853874702766,19.493112,15.118792076765992,19.10575,16.805529138737406,18.670548,18.700581680917807,1.05339,95.41309691268097,1167.808752,4985.1304549568295,3.76206,83.61840853940194,49.542853,115.73041834486037,1473.65938,6316.932721763674,137.636501,499.3272115405383,163.102725,610.2178612409889,2423.134999,10451.348890632979
0.2,13.307628,12.963545,2.585607292298819,12.656332,4.894155442277155,12.377602,6.988668453912296,12.099442,9.07889820785492,11.821896,11.164514066669122,11.572669,13.03732716303762,11.351616,14.698427097601463,11.103511,16.56280893935418,0.6041,95.46049829466227,1146.39823,8514.594802319392,2.244131,83.13650637063195,42.648283,220.47997584543242,1396.895864,10396.956061591141,112.736859,747.1596816502536,141.504385,963.3328869727951,2302.723116,17203.78333388941
0.22,7.275654,7.306439,0.4231234745357577,7.143606,1.814929626944879,6.996132,3.8418814308651843,6.849228,5.860998887522691,6.702937,7.871690984755459,6.57184,9.673549621793455,6.455791,11.268581491093457,6.325816,13.055018834045718,0.331479,95.44399719942702,1129.778242,15428.201890854072,1.318039,81.88425397909246,37.784802,419.33203530569205,1332.260422,18211.211913045892,93.450411,1184.426266009901,126.215251,1634.7615898172176,2203.01774,30179.308774166548
