q_inverse_angstroms,debye,propo{e=0.380}_AntiterminatorHairpin,propo{e=0.380}_AntiterminatorHairpin_relDiffDebye,propo{e=0.390}_AntiterminatorHairpin,propo{e=0.390}_AntiterminatorHairpin_relDiffDebye,propo{e=0.400}_AntiterminatorHairpin,propo{e=0.400}_AntiterminatorHairpin_relDiffDebye,propo{e=0.410}_AntiterminatorHairpin,propo{e=0.410}_AntiterminatorHairpin_relDiffDebye,propo{e=0.420}_AntiterminatorHairpin,propo{e=0.420}_AntiterminatorHairpin_relDiffDebye,propo{e=0.430}_AntiterminatorHairpin,propo{e=0.430}_AntiterminatorHairpin_relDiffDebye,propo{e=0.440}_AntiterminatorHairpin,propo{e=0.440}_AntiterminatorHairpin_relDiffDebye,propo{e=0.450}_AntiterminatorHairpin,propo{e=0.450}_AntiterminatorHairpin_relDiffDebye,strat{a=0.15}_AntiterminatorHairpin,strat{a=0.15}_AntiterminatorHairpin_relDiffDebye,strat{a=0.20}_AntiterminatorHairpin,strat{a=0.20}_AntiterminatorHairpin_relDiffDebye,strat{a=0.25}_AntiterminatorHairpin,strat{a=0.25}_AntiterminatorHairpin_relDiffDebye,strat{a=0.30}_AntiterminatorHairpin,strat{a=0.30}_AntiterminatorHairpin_relDiffDebye,strat{a=0.35}_AntiterminatorHairpin,strat{a=0.35}_AntiterminatorHairpin_relDiffDebye,strat{a=0.40}_AntiterminatorHairpin,strat{a=0.40}_AntiterminatorHairpin_relDiffDebye,strat{a=0.45}_AntiterminatorHairpin,strat{a=0.45}_AntiterminatorHairpin_relDiffDebye,strat{a=0.50}_AntiterminatorHairpin,strat{a=0.50}_AntiterminatorHairpin_relDiffDebye
0,106.067165,61.755331,41.77714564163188,60.134025,43.305711055820154,58.66059,44.694863862911774,57.187647,46.08355281297469,55.862453,47.33294417739929,54.684891,48.44314826364974,53.360601,49.69168733792404,52.1839,50.80107967437425,110.151217,3.8504394833217237,164.272879,54.87627957247654,298.382622,181.31478954867893,364.064035,243.23914945779873,424.088497,299.83014253279987,645.540837,508.61515154100704,829.12311,681.6963053551963,975.186992,819.4051636998122
0.02,100.848066,58.721542,41.77226760104651,57.180844,43.30000934276717,55.780688,44.688390950402564,54.381025,46.076283703844155,53.121783,47.32493630566996,52.002845,48.434464771986804,50.744507,49.682220975858876,49.62643,50.79089568262023,104.756983,3.8760455753311147,156.247097,54.9331615343025,281.192365,178.82772189205886,348.030223,245.10351740409178,403.080891,299.69124544242624,615.587241,510.4105566089883,787.495047,680.8727308662518,924.21867,816.4465979942539
0.04,87.072799,50.71904,41.750993901091896,49.390969,43.276236014877625,48.18411,44.66227047553623,46.977745,46.047737594837166,45.89247,47.294137173653965,44.92817,48.401601285379606,43.843799,49.64696265248118,42.88036,50.7534379364559,90.54616,3.989031063535694,135.068455,55.12129683576612,236.762324,171.91307356502918,305.085082,250.37932110118567,347.62296,299.23255481887054,535.525727,515.0321721023347,677.33144,677.8909691418097,790.302947,807.634710353115
0.06,69.296706,40.405311,41.69230641352563,39.351276,43.21335273858472,38.393542,44.59542997613769,37.4363,45.97679722323309,36.575237,47.21937143736673,35.810235,48.323322900802815,34.950076,49.564592579624204,34.185936,50.66730011668953,72.259394,4.275366277871852,107.759538,55.50456034663467,181.983674,162.61518693255059,247.950987,257.8106396572443,276.0176,298.31272788060085,429.622226,519.9749610031969,534.590976,671.4522188110933,619.254065,793.6269856751921
0.08,52.279614,30.551312,41.561710842011955,29.759098,43.07705102795901,29.039383,44.45371574472604,28.320161,45.82943745529568,27.673315,47.066718970036774,27.098729,48.1657821727605,26.452787,49.40133452400777,25.879063,50.49874890047964,54.781653,4.785878870490506,81.660546,56.19959627092884,133.422871,155.21013028137503,190.572137,264.5247591154747,207.38186,296.67825397486666,324.637523,520.9638866117106,397.620157,660.564446784171,458.445834,776.9112832393904
0.1,38.86505,22.803684,41.32598825937442,22.217325,42.834693381328464,21.684751,44.20500938503874,21.152669,45.57405946988361,20.67425,46.80503434319523,20.249377,47.898235046655024,19.771862,49.12688392270176,19.34785,50.21786926814708,40.96675,5.407686340298035,61.12368,57.27158462423181,99.184624,155.20261520311954,142.337755,266.2358725898976,153.158811,294.0785126997135,238.630792,513.9984176014183,290.266963,646.8585863134101,335.141776,762.3217415132619
0.12,29.446471,17.378877,40.98146090239472,16.936656,42.483240181820094,16.535115,43.84687047897861,16.134068,45.20882315575269,15.773579,46.43304116136701,15.453533,47.51991503497991,15.093949,48.74105966721785,14.774764,49.82500959113233,31.189319,5.918699052256558,46.652438,58.43133800311758,77.842078,164.35112716902478,106.090032,260.2809722088599,115.022563,290.6157821084911,176.667937,499.9630210356956,216.604553,635.5874766792939,251.318965,753.4773657597203
0.14,22.916206,13.623476,40.55090969246829,13.281036,42.04522336725372,12.970205,43.401604087517796,12.659868,44.75582912808516,12.381019,45.97264922474514,12.13354,47.05257929693947,11.855595,48.26545458702894,11.608979,49.34161876534012,24.388874,6.4263168170158815,36.397443,58.828398557771756,63.44957,176.87641662847685,80.032448,249.23952071298365,88.688783,287.0133782180174,134.113417,485.23394753913453,167.476167,630.8197831700414,194.061749,746.8319275887117
0.16,18.01037,10.800754,40.03036028687918,10.533313,41.515288136778985,10.290664,42.86256195736124,10.048509,44.20709291369362,9.831023,45.41465278059252,9.63809,46.48588563144456,9.421509,47.68842061545654,9.229438,48.754867334763254,19.390444,7.662663232348901,28.34371,57.37439042062989,51.386438,185.31583748695886,61.092336,239.20644606412858,69.228843,284.38323588021785,103.358924,473.8856225607803,131.361069,629.3635222374664,150.093445,733.3723571475766
0.18,14.047329,8.517767,39.363796491133655,8.310986,40.83582722380888,8.123482,42.170629021360575,7.936471,43.50192125492327,7.768615,44.69685304587085,7.619798,45.756250173965455,7.452847,46.94473945901032,7.304891,47.998007308008525,15.533683,10.581043556394247,21.547503,53.39217156514238,40.606658,189.0703136517982,47.116875,235.41518818274994,53.919646,283.842693511343,78.981321,462.25152126785093,101.521953,622.7135706724033,113.51905,708.1183974547758
0.2,10.865414,6.683963,38.484046719250635,6.525905,39.93873588249836,6.382696,41.256762052508996,6.23998,42.57025088965777,6.11199,43.748208765906206,5.998608,44.79172169601637,5.871522,45.961359594765554,5.759003,46.99692989148871,12.563446,15.627862868363795,16.010918,47.35672290075648,32.04837,194.95765186673972,37.062687,241.10699325400762,41.95989,286.17847419343616,59.047877,443.4480177193432,76.643501,605.3896059551896,84.437845,677.1249673505307
0.22,8.43004,5.27989,37.36815009181451,5.159139,38.80053949921946,5.049845,40.09702207818705,4.941044,41.38765652357522,4.843577,42.54384320833591,4.757327,43.566970026239495,4.660764,44.71243315571456,4.575376,45.72533463660908,10.322892,22.453653837941452,11.923865,41.444939763037894,26.143381,210.12167202053607,30.14987,257.6480064151534,32.988263,291.3179890012385,43.609831,417.3146390764457,57.605607,583.3372914007525,63.721885,655.8906600680424
0.24,6.607146,4.22626,36.03501421037162,4.133504,37.438888137177535,4.04966,38.70787780382028,3.966309,39.969405852390736,3.891747,41.0979112615341,3.825857,42.09516484121888,3.752199,43.209988094708365,3.687171,44.19419519411256,8.652977,30.96391391986797,9.173619,38.84389719857863,22.050932,233.74367692192664,25.330927,283.38682087545817,26.321489,298.3791034737237,32.777566,396.09265483160203,44.525682,573.9018934953156,50.019933,657.0580852912892
0.26,5.206786,3.411359,34.48244271994278,3.340255,35.848045224059526,3.276094,37.08030251291296,3.212426,38.30309138881452,3.155579,39.39487814555851,3.105437,40.35789064501596,3.049494,41.432315443730545,3.000213,42.378791830507346,7.461046,43.294654322263284,7.407727,42.2706252955278,18.681206,258.78574613974916,21.528012,313.46066460192526,21.198993,307.1416224903424,25.911367,397.6460910819073,36.084717,593.0324580268903,40.561297,679.0083364286529
0.28,4.100459,2.76037,32.68143883404272,2.706563,33.99365778318963,2.658127,35.17489139630466,2.610183,36.34412635268392,2.567488,37.38535124970156,2.529925,38.301419426459326,2.488135,39.320573623587016,2.451433,40.215644151057226,6.739087,64.34957647424349,6.330062,54.37447368697017,15.782471,284.8952275830584,18.133334,342.22693118014354,17.196546,319.38100100500947,21.910395,434.3400580276501,30.492859,643.645016326221,33.288586,711.8258468137349
0.3,3.24239,2.24773,30.67675387599888,2.207544,31.916148273341577,2.17149,33.02810581083707,2.135929,34.124858514860954,2.1043790000000002,35.09790617414931,2.076722,35.95088807947223,2.046076,36.89605507048813,2.01928,37.722482489768346,6.471617,99.59403403045286,5.831386,79.84838344554481,13.835419,326.7043446346676,15.14068,366.96048285369744,14.205599,338.12123156066974,19.785375,510.2095984751988,26.530137,718.227819602207,27.666791,753.2838739325003
0.32,2.609256,1.861777,28.64720824633535,1.831846,29.79431684740784,1.805115,30.818785124955156,1.778876,31.82439745276048,1.755716,32.71200679427392,1.735517,33.48613551142547,1.713261,34.33909896154306,1.693924,35.08019144154502,6.55367,151.1700653366324,5.875485,125.17855664603246,13.12911,403.1744681242469,12.823519,391.4626621535028,12.149129,365.6165972215835,18.908659,624.6762678709947,23.813744,812.6641464080184,23.900183,815.976929822141
0.34,2.157975,1.579856,26.789884034801148,1.557415,27.829794135705928,1.537493,28.75297443204856,1.518065,29.653262896928833,1.501033,30.44252134524264,1.486282,31.12607884706727,1.470155,31.873399830859945,1.456265,32.517058816714744,6.811513,215.64374008039943,6.336248,193.62008364323037,13.211053,512.1967585352008,11.344894,425.7194360453666,10.855873,403.0583301474762,18.904843,776.0455056244859,22.42547,939.1904447456527,21.971427,918.1502102665693
0.36,1.838042,1.374815,25.2021988616147,1.357822,26.12671527636473,1.342853,26.941114512073167,1.328378,27.728637321671645,1.315803,28.41278926161643,1.305014,28.999772584086763,1.293344,29.63468734664387,1.283417,30.174772937723944,7.080337,285.2108384900889,6.969235,279.1662540899501,13.256105,621.2079484581964,10.632481,478.4677934454164,10.158225,452.6655538883225,19.453276,958.3695040700919,22.399197,1118.6444597022266,21.492321,1069.305217182197
0.38,1.615472,1.228237,23.970393792031057,1.215139,24.781178503867604,1.20371,25.488649756851245,1.192775,26.165541711648366,1.183387,26.746672180019214,1.17543,27.23922172591045,1.166947,27.764331415214876,1.159852,28.20352194281299,7.248421,348.68750433309896,7.51699,365.31230501054796,12.804836,692.6374458981647,10.491755,549.4544628442956,9.966901,516.965258450781,20.210084,1151.0327631800487,23.418279,1349.6245679281349,22.062081,1265.673994968653
0.4,1.469467,1.128482,23.20467217024949,1.118034,23.91567826973999,1.109015,24.529438224880177,1.100489,25.109648600478952,1.09327,25.60091516175594,1.087241,26.011199979312238,1.080927,26.44087958423021,1.075759,26.7925717283886,7.252219,393.5271768607257,7.824447,432.46837118492624,12.034293,718.9563290635311,10.72385,629.7782121000336,10.192407,593.612513925117,20.858744,1319.4768579355643,24.83019,1589.741246315841,23.38962,1491.707741650544
0.42,1.374749,1.061163,22.810418483665014,1.052504,23.440278916369454,1.045111,23.978049811274644,1.038211,24.479959614445985,1.032456,24.898581486511354,1.027727,25.242571553061683,1.022876,25.5954359668565,1.01901,25.87665093773482,7.06817,414.1425816639983,7.869995,472.46777411731154,11.374209,727.3662319448861,11.125552,709.2787847090633,10.655127,675.0598109182113,21.184891,1441.0006481183111,25.915633,1785.1174287088043,25.055321,1722.5378596383773
