q_inverse_angstroms,debye,propo{e=0.380}_TeicoplaninUbiquitin,propo{e=0.380}_TeicoplaninUbiquitin_relDiffDebye,propo{e=0.390}_TeicoplaninUbiquitin,propo{e=0.390}_TeicoplaninUbiquitin_relDiffDebye,propo{e=0.400}_TeicoplaninUbiquitin,propo{e=0.400}_TeicoplaninUbiquitin_relDiffDebye,propo{e=0.410}_TeicoplaninUbiquitin,propo{e=0.410}_TeicoplaninUbiquitin_relDiffDebye,propo{e=0.420}_TeicoplaninUbiquitin,propo{e=0.420}_TeicoplaninUbiquitin_relDiffDebye,propo{e=0.430}_TeicoplaninUbiquitin,propo{e=0.430}_TeicoplaninUbiquitin_relDiffDebye,propo{e=0.440}_TeicoplaninUbiquitin,propo{e=0.440}_TeicoplaninUbiquitin_relDiffDebye,propo{e=0.450}_TeicoplaninUbiquitin,propo{e=0.450}_TeicoplaninUbiquitin_relDiffDebye,strat{a=0.15}_TeicoplaninUbiquitin,strat{a=0.15}_TeicoplaninUbiquitin_relDiffDebye,strat{a=0.20}_TeicoplaninUbiquitin,strat{a=0.20}_TeicoplaninUbiquitin_relDiffDebye,strat{a=0.25}_TeicoplaninUbiquitin,strat{a=0.25}_TeicoplaninUbiquitin_relDiffDebye,strat{a=0.30}_TeicoplaninUbiquitin,strat{a=0.30}_TeicoplaninUbiquitin_relDiffDebye,strat{a=0.35}_TeicoplaninUbiquitin,strat{a=0.35}_TeicoplaninUbiquitin_relDiffDebye,strat{a=0.40}_TeicoplaninUbiquitin,strat{a=0.40}_TeicoplaninUbiquitin_relDiffDebye,strat{a=0.45}_TeicoplaninUbiquitin,strat{a=0.45}_TeicoplaninUbiquitin_relDiffDebye,strat{a=0.50}_TeicoplaninUbiquitin,strat{a=0.50}_TeicoplaninUbiquitin_relDiffDebye
0,175.982653,166.667471,5.293238760299854,162.503034,7.659629384039338,158.339279,10.025632469582098,154.63878,12.12839597320993,150.938906,14.230804328197049,147.239704,16.3328308273657,144.003495,18.171767191167422,140.767879,20.01036658993884,20.784834,88.1892711323087,324.923953,84.63408038291136,57.503254,67.32447600957579,442.508625,151.45013866792885,547.66846,211.2059345985652,1761.811584,901.1279827677106,2533.126435,1339.4182561846026,2084.193332,1084.3174861104064
0.02,170.769539,161.760272,5.275687369513847,157.7192,7.642076611801363,153.67881,10.008066485440363,150.087969,12.11080741981743,146.497753,14.213182363864096,142.908209,16.315163795107516,139.767951,18.154050295820028,136.628286,19.992589544907073,268.619422,57.29937761324047,34.543275,79.77199259172329,662.068796,287.69724382754237,2131.642623,1148.256940601099,1214.284383,611.0661480441191,143.692552,15.855864669166788,5376.291474,3048.273108589934,3217.024249,1783.8396284480218
0.04,156.103692,147.952524,5.221636910419765,144.258575,7.587980045981224,140.565307,9.95388693305217,137.283019,12.056520098192168,134.001356,14.158752888432652,130.720365,16.26055519558116,127.850091,18.09925225855644,124.98041,19.937569445827066,101.352407,35.07366436919378,276.631215,77.2099118578182,51.878551,66.76660856938604,380.96603,144.0467775739731,2219.936798,1322.0911559221802,131.000035,16.081398638540847,880.620311,464.12522965824536,1011.598501,548.0298371162164
0.06,134.615868,127.714213,5.126925304229369,124.529048,7.493039379280312,121.344565,9.85864682757905,118.51453,11.960950992790844,115.685119,14.062791616809992,112.856381,16.16413229976722,110.381828,18.00236507036452,107.907868,19.840157328257924,731.125137,443.1195800780336,281.604891,109.19145356623187,324.480912,141.0420976522619,1164.649545,765.1651267441962,581.365908,331.870266586997,418.538231,210.91299801298314,3317.819395,2364.656986054571,797.532288,492.45042939514383
0.08,109.835578,104.360437,4.984851993950443,101.762378,7.350259494241475,99.165001,9.715046066402996,96.856837,11.816518141325755,94.549299,13.917420273419962,92.242433,16.0177105819027,90.224518,17.854924931518998,88.207196,19.69159938321625,87.634157,20.213323773832187,22.860028,79.18704629569119,36.482871,66.78410432728819,509.634934,363.99804442236376,664.559373,505.0492792053229,1922.417101,1650.268115309595,3694.991029,3264.111243626359,264.726961,141.02113888816612
0.1,85.246607,81.165784,4.787079678138973,79.150831,7.1507549854740855,77.13656,9.513630260967448,75.346713,11.613241099437545,73.557491,13.712118770897238,71.768941,15.810208141187369,70.204553,17.64534041806496,68.640758,19.479777066083102,190.109478,123.01119621101167,17.882384,79.02276157454573,105.427743,23.673829035799642,330.286295,287.4480247641997,152.67839,79.10201399570074,1307.067619,1433.2781737576956,1804.06159,2016.2855079968167,457.476202,436.65033495116126
0.12,63.487829,60.614453,4.52586904491568,59.116153,6.885848939644795,57.618535,9.24475461273057,56.287936,11.34058781565833,54.957962,13.435436577930545,53.628660000000004,15.529226869609914,52.466113,17.36036051886417,51.304159,19.190560130824444,68.370697,7.691030039789215,12.601029,80.15205560108221,365.29271,475.3743918381585,928.789531,1362.9410796201585,98.762428,55.56119898193401,113.432908,78.6687460993508,1944.500211,2962.792099884216,1459.424293,2198.7465723548366
0.14,45.941542,44.013104,4.197590929795085,42.932157,6.550465807177308,41.851891,8.90185836600782,40.892271,10.990643283153181,39.933277,13.078065599104189,38.974955,15.164025186616497,38.137016,16.98794959907962,37.299669,18.81058541744201,174.006724,278.75682100526797,66.769804,45.33644517199705,1113.896568,2324.59551749482,242.959254,428.84436051362843,76.406295,66.31199492607367,107.754954,134.54796967851016,4617.0604,9949.859449645815,539.151264,1073.559355060394
0.16,32.77505,31.528275,3.8040369122243884,30.761192,6.144484905438738,29.994791,8.482852047517856,29.314162,10.559520122776322,28.634158,12.634281259677715,27.954827,14.706989005356204,27.361004,16.518803174976085,26.767775,18.328804990381403,82.796425,152.62028585768746,6.911143,78.91340211532858,11.114013,66.09001969485935,244.048323,644.6161729730389,1923.130396,5767.665788457989,293.840391,796.5368199285737,1146.037543,3396.676719028651,533.100445,1526.5434987894755
0.18,23.322894,22.543224,3.3429384878223214,22.002022,5.663413811339199,21.461502,7.980964969441623,20.981657,10.038364021205957,20.502436,12.093087590245027,20.023888,14.14492558256279,19.605751,15.937743403541601,19.188207,17.728018658404928,229.673493,884.7555496329057,747.40426,3104.5948500216136,8.140351,65.09716590059536,51.652821,121.46831778251877,1488.333591,6281.4275835580265,337.842282,1348.5435726801313,353.072093,1413.8434063971647,820.309306,3417.18489995281
0.2,16.593902,16.132347,2.781473579872899,15.752313,5.0716763302567465,15.37296,7.357775163430512,15.036374,9.386146790549924,14.700413,11.410751973827498,14.365125,13.431301450376163,14.07234,15.195714666749263,13.780148,16.956554281205225,155.41221,836.562178082045,44.2853,166.87695275047423,5.078109,69.39774020601061,172.75143,941.0536955081452,236.160267,1323.175013327185,111.768846,573.5537307620594,2800.445543,16776.353391745954,256.453158,1445.4662682713201
