q_inverse_angstroms,debye,propo{e=0.380}_AntiterminatorHairpin,propo{e=0.380}_AntiterminatorHairpin_relDiffDebye,propo{e=0.390}_AntiterminatorHairpin,propo{e=0.390}_AntiterminatorHairpin_relDiffDebye,propo{e=0.400}_AntiterminatorHairpin,propo{e=0.400}_AntiterminatorHairpin_relDiffDebye,propo{e=0.410}_AntiterminatorHairpin,propo{e=0.410}_AntiterminatorHairpin_relDiffDebye,propo{e=0.420}_AntiterminatorHairpin,propo{e=0.420}_AntiterminatorHairpin_relDiffDebye,propo{e=0.430}_AntiterminatorHairpin,propo{e=0.430}_AntiterminatorHairpin_relDiffDebye,propo{e=0.440}_AntiterminatorHairpin,propo{e=0.440}_AntiterminatorHairpin_relDiffDebye,propo{e=0.450}_AntiterminatorHairpin,propo{e=0.450}_AntiterminatorHairpin_relDiffDebye,strat{a=0.15}_AntiterminatorHairpin,strat{a=0.15}_AntiterminatorHairpin_relDiffDebye,strat{a=0.20}_AntiterminatorHairpin,strat{a=0.20}_AntiterminatorHairpin_relDiffDebye,strat{a=0.25}_AntiterminatorHairpin,strat{a=0.25}_AntiterminatorHairpin_relDiffDebye,strat{a=0.30}_AntiterminatorHairpin,strat{a=0.30}_AntiterminatorHairpin_relDiffDebye,strat{a=0.35}_AntiterminatorHairpin,strat{a=0.35}_AntiterminatorHairpin_relDiffDebye,strat{a=0.40}_AntiterminatorHairpin,strat{a=0.40}_AntiterminatorHairpin_relDiffDebye,strat{a=0.45}_AntiterminatorHairpin,strat{a=0.45}_AntiterminatorHairpin_relDiffDebye,strat{a=0.50}_AntiterminatorHairpin,strat{a=0.50}_AntiterminatorHairpin_relDiffDebye
0,106.067165,61.755331,41.77714564163188,60.134025,43.305711055820154,58.66059,44.694863862911774,57.187647,46.08355281297469,55.862453,47.33294417739929,54.684891,48.44314826364974,53.360601,49.69168733792404,52.1839,50.80107967437425,144.365944,36.10804436981041,130.262827,22.811642038325417,344.831281,225.1065313190939,352.60631,232.43681963216423,718.516222,577.416259782186,680.85268,541.9071161183575,1050.199762,890.1271161532412,1457.877937,1274.4856261596133
0.02,100.848066,58.721542,41.77226760104651,57.180844,43.30000934276717,55.780688,44.688390950402564,54.381025,46.076283703844155,53.121783,47.32493630566996,52.002845,48.434464771986804,50.744507,49.682220975858876,49.62643,50.79089568262023,49.208802,51.20501170543022,296.23098,193.73987201698043,315.648604,212.99420655226044,360.878139,257.84339086879464,497.500148,393.31649850379875,671.00389,565.361187987482,1034.654786,925.954018791,1533.979963,1421.0801989995523
0.04,87.072799,50.71904,41.750993901091896,49.390969,43.276236014877625,48.18411,44.66227047553623,46.977745,46.047737594837166,45.89247,47.294137173653965,44.92817,48.401601285379606,43.843799,49.64696265248118,42.88036,50.7534379364559,127.537924,46.47275092190387,151.959851,74.52046189533884,285.411573,227.78499861937362,515.483461,492.0143453755288,444.989835,411.05493347009553,777.646026,793.0986886042333,694.220852,697.2878556482375,946.397468,986.9036930810046
0.06,69.296706,40.405311,41.69230641352563,39.351276,43.21335273858472,38.393542,44.59542997613769,37.4363,45.97679722323309,36.575237,47.21937143736673,35.810235,48.323322900802815,34.950076,49.564592579624204,34.185936,50.66730011668953,62.453484,9.875248615713419,163.198682,135.50712785684215,204.312202,194.83681663021616,351.035548,406.56888077768076,362.987567,423.8164812624716,479.971544,592.632553125974,829.355228,1096.8176784622347,930.137288,1242.2532493824453
0.08,52.279614,30.551312,41.561710842011955,29.759098,43.07705102795901,29.039383,44.45371574472604,28.320161,45.82943745529568,27.673315,47.066718970036774,27.098729,48.1657821727605,26.452787,49.40133452400777,25.879063,50.49874890047964,75.268943,43.97379253794795,65.758951,25.783160908571347,144.073313,175.58220494895008,200.549865,283.6100721784212,247.85602,374.0968821996275,365.500731,599.1266825344196,557.462771,966.3100362600229,684.007439,1208.3635984764537
0.1,38.86505,22.803684,41.32598825937442,22.217325,42.834693381328464,21.684751,44.20500938503874,21.152669,45.57405946988361,20.67425,46.80503434319523,20.249377,47.898235046655024,19.771862,49.12688392270176,19.34785,50.21786926814708,51.871559,33.46582340689129,84.281396,116.8565227627393,104.545244,168.99552168336334,154.606022,297.80219503126847,239.76756,516.9233282859536,346.023024,790.3192559896361,332.991125,756.7881039648734,508.340106,1207.9620533101079
0.12,29.446471,17.378877,40.98146090239472,16.936656,42.483240181820094,16.535115,43.84687047897861,16.134068,45.20882315575269,15.773579,46.43304116136701,15.453533,47.51991503497991,15.093949,48.74105966721785,14.774764,49.82500959113233,28.410164,3.5192909873648266,38.510607,30.78173951642627,83.158574,182.40590867408187,128.222401,335.4423353480965,133.633842,353.8195493782599,252.073811,756.0408172510723,265.669994,802.2133552098653,331.590734,1026.0797057820614
0.14,22.916206,13.623476,40.55090969246829,13.281036,42.04522336725372,12.970205,43.401604087517796,12.659868,44.75582912808516,12.381019,45.97264922474514,12.13354,47.05257929693947,11.855595,48.26545458702894,11.608979,49.34161876534012,22.304522,2.6692202016337276,51.524269,124.83769346461627,70.109736,205.9395433956214,107.949988,371.06396233303195,149.551638,552.6020843066256,159.724003,596.9914784323374,204.394715,791.922140165785,231.246973,909.0979850678599
0.16,18.01037,10.800754,40.03036028687918,10.533313,41.515288136778985,10.290664,42.86256195736124,10.048509,44.20709291369362,9.831023,45.41465278059252,9.63809,46.48588563144456,9.421509,47.68842061545654,9.229438,48.754867334763254,23.484439,30.393984132474767,39.048302,116.81010440096453,58.324205,223.83679513524703,65.531865,263.8562950122623,88.798322,393.03996530887474,155.116324,761.2611734239773,182.561158,913.6446835906203,145.213457,706.2769226839871
0.18,14.047329,8.517767,39.363796491133655,8.310986,40.83582722380888,8.123482,42.170629021360575,7.936471,43.50192125492327,7.768615,44.69685304587085,7.619798,45.756250173965455,7.452847,46.94473945901032,7.304891,47.998007308008525,13.189512,6.106619984482451,25.742165,83.25309387998246,53.114343,278.10990972020375,59.378246,322.70132635179255,104.519083,644.0495129002816,105.892187,653.8243533699539,89.353835,536.0912811254011,159.550615,1035.807490520084
