q_inverse_angstroms,debye,propo{e=0.380}_Selenow,propo{e=0.380}_Selenow_relDiffDebye,propo{e=0.390}_Selenow,propo{e=0.390}_Selenow_relDiffDebye,propo{e=0.400}_Selenow,propo{e=0.400}_Selenow_relDiffDebye,propo{e=0.410}_Selenow,propo{e=0.410}_Selenow_relDiffDebye,propo{e=0.420}_Selenow,propo{e=0.420}_Selenow_relDiffDebye,propo{e=0.430}_Selenow,propo{e=0.430}_Selenow_relDiffDebye,propo{e=0.440}_Selenow,propo{e=0.440}_Selenow_relDiffDebye,propo{e=0.450}_Selenow,propo{e=0.450}_Selenow_relDiffDebye,strat{a=0.15}_Selenow,strat{a=0.15}_Selenow_relDiffDebye,strat{a=0.20}_Selenow,strat{a=0.20}_Selenow_relDiffDebye,strat{a=0.25}_Selenow,strat{a=0.25}_Selenow_relDiffDebye,strat{a=0.30}_Selenow,strat{a=0.30}_Selenow_relDiffDebye,strat{a=0.35}_Selenow,strat{a=0.35}_Selenow_relDiffDebye,strat{a=0.40}_Selenow,strat{a=0.40}_Selenow_relDiffDebye,strat{a=0.45}_Selenow,strat{a=0.45}_Selenow_relDiffDebye,strat{a=0.50}_Selenow,strat{a=0.50}_Selenow_relDiffDebye
0,178.36908,90.439084,49.29665836702191,88.188666,50.55832210380857,85.938619,51.8197778449045,83.953613,52.93264224943023,81.968942,54.04531884113547,79.98463,55.1577941647734,78.265204,56.12176505031029,76.546088,57.08556213890883,220.629499,23.692682050050387,767.327797,330.1910381552677,794.998609,345.7042717269159,1290.992083,623.7757143782993,3618.339062,1928.5685512309644,2228.504617,1149.3783210632696,3128.058897,1653.7001911990576,2034.019653,1040.343187843992
0.02,169.885546,86.150596,49.28903722038837,84.007548,50.55050298393249,81.86487,51.81175095378626,79.974604,52.92442124534833,78.084671,54.03689552258908,76.195097,55.14915848108702,74.557777,56.112936765085365,72.920768,57.076531984657485,431.148912,153.7878719829408,365.431945,115.10478884413156,2031.532462,1095.8241944844442,1180.026845,594.6010845442968,873.170845,413.975947665377,1694.556798,897.4696717282823,9661.880767,5587.288291730246,2985.980948,1657.6427296528216
0.04,146.548434,74.353069,49.26382563733161,72.505394,50.52462041320756,70.658088,51.78516339519533,69.028444,52.89718073684773,67.399134,54.00897016750107,65.770183,55.12051462794887,64.358737,56.08364057987818,62.947601,57.046554997646716,76.980825,47.47072834637046,869.766835,493.5012823132591,850.100025,480.0812753823081,1682.568315,1048.1312144215747,1173.582359,700.8153529637854,660.711897,350.84882790354493,1043.215899,611.8574184149932,3899.152847,2560.6581459614918
0.06,113.928714,57.861799,49.21227760018427,56.427013,50.47164931572913,54.992597,51.73069626679012,53.727266,52.8413302374325,52.46227,53.95167016455571,51.197632,55.06169586009722,50.101925,56.02344374746475,49.006528,56.984919534859316,616.536982,441.1603101216432,251.263802,120.54475397659627,590.764241,418.5384968007275,632.832475,455.4635462663083,806.509381,607.9070347445509,2365.354997,1976.1710669357678,3020.459142,2551.1833899924477,2980.60208,2516.1991787250404
0.08,79.094726,40.249605,49.11215066349682,39.255772,50.36866048439184,38.262309,51.6247025117705,37.386055,52.73255640331822,36.510135,53.839988016394415,35.634574,54.94696574332908,34.876067,55.90595130198693,34.117869,56.8645461898433,494.758817,525.526937156341,320.718489,305.48656682874156,1133.936807,1333.6440169221903,345.807268,337.2064807456316,2254.498607,2750.377921531709,1186.082192,1399.5717818151365,1251.424626,1482.1846655110735,2153.901473,2623.1922808608
0.1,48.324319,24.690981,48.905682457729,24.086686,50.156181197297364,23.482762,51.40591220747467,22.950219,52.5079308411982,22.418009,53.60926038088607,21.886159,54.70984495404891,21.425533,55.66304203893696,20.965218,56.61559555552144,239.341703,395.2821021647506,816.708903,1590.0577595309721,1009.075009,1988.1308415334317,395.539391,718.5100156300184,1048.566836,2069.8533113317126,1022.303473,2015.5051828045418,2300.572461,4660.692977380602,2609.305305,5299.569738375412
0.12,25.425472,13.112849,48.426330099201294,12.798434,49.66294431033571,12.484389,50.89810328791536,12.207622,51.986645518321154,11.931189,53.073874105464,11.655114,54.159694655816025,11.416161,55.09951201692539,11.177519,56.03810619523601,391.608601,1440.221558128793,249.072525,879.618097158629,129.280006,408.4664937586999,373.908376,1370.6054463807004,995.37383,3814.8686403933825,339.351222,1234.6899597380138,887.869281,3392.046405274207,2581.447448,10052.99715183262
0.14,11.226387,5.93559,47.128225670467266,5.800871,48.32824665673828,5.666522,49.524971836442134,5.548309,50.577964219476854,5.430431,51.627972561430504,5.312912,52.67478308025548,5.211373,53.57925038572071,5.110145,54.48094743215248,303.445957,2602.9707509637783,191.292212,1603.9516987967722,367.400914,3172.654986862648,749.045015,6572.182377108503,300.220619,2574.2407775538113,1594.348725,14101.797292396921,1092.402596,9630.669323977518,612.021128,5351.630413239806
0.16,4.205786,2.390352,43.16515390940005,2.344395,44.25786285845261,2.298807,45.34179817993592,2.258914,46.29032480492351,2.219354,47.23093376600711,2.180154,48.16298309043779,2.146492,48.96335667102416,2.11314,49.7563594533816,184.432946,4285.219457195397,4.445901,5.70915876366511,253.451455,5926.256566549036,1095.609259,25950.047696197573,248.068804,5798.27451991138,481.511112,11348.778230751637,142.579772,3290.0862288285707,2028.071449,48120.98530453048
0.18,1.751964,1.155063,34.070391857366936,1.140034,34.92822911886317,1.125374,35.7650043037414,1.11277,36.48442547906235,1.100499,37.184839414508524,1.0885879999999999,37.86470498252248,1.078577,38.43612083353312,1.068875,38.989899335831105,34.802615,1886.4914461712683,69.943253,3892.276839021806,57.922605,3206.1526949183885,261.640804,14834.142710694969,87.612262,4900.8026420634205,155.801775,8792.978109139229,297.917742,16904.786742193333,637.148176,36267.65230335783
