q_inverse_angstroms,debye,propo{e=0.380}_TetToxHcGT1b,propo{e=0.380}_TetToxHcGT1b_relDiffDebye,propo{e=0.390}_TetToxHcGT1b,propo{e=0.390}_TetToxHcGT1b_relDiffDebye,propo{e=0.400}_TetToxHcGT1b,propo{e=0.400}_TetToxHcGT1b_relDiffDebye,propo{e=0.410}_TetToxHcGT1b,propo{e=0.410}_TetToxHcGT1b_relDiffDebye,propo{e=0.420}_TetToxHcGT1b,propo{e=0.420}_TetToxHcGT1b_relDiffDebye,propo{e=0.430}_TetToxHcGT1b,propo{e=0.430}_TetToxHcGT1b_relDiffDebye,propo{e=0.440}_TetToxHcGT1b,propo{e=0.440}_TetToxHcGT1b_relDiffDebye,propo{e=0.450}_TetToxHcGT1b,propo{e=0.450}_TetToxHcGT1b_relDiffDebye,strat{a=0.15}_TetToxHcGT1b,strat{a=0.15}_TetToxHcGT1b_relDiffDebye,strat{a=0.20}_TetToxHcGT1b,strat{a=0.20}_TetToxHcGT1b_relDiffDebye,strat{a=0.25}_TetToxHcGT1b,strat{a=0.25}_TetToxHcGT1b_relDiffDebye,strat{a=0.30}_TetToxHcGT1b,strat{a=0.30}_TetToxHcGT1b_relDiffDebye,strat{a=0.35}_TetToxHcGT1b,strat{a=0.35}_TetToxHcGT1b_relDiffDebye,strat{a=0.40}_TetToxHcGT1b,strat{a=0.40}_TetToxHcGT1b_relDiffDebye,strat{a=0.45}_TetToxHcGT1b,strat{a=0.45}_TetToxHcGT1b_relDiffDebye,strat{a=0.50}_TetToxHcGT1b,strat{a=0.50}_TetToxHcGT1b_relDiffDebye
0,175.138217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.307873,77.5560847464834,40.28957,76.9955577428312,125.872624,28.129550388194254,188.131831,7.41906262526357,346.727124,97.97342347044678,349.96052100000003,99.8196207513064,740.453043,322.78210643197315,880.74942,402.8881960126384
0.02,161.059383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.574823,67.35687047801493,36.323342,77.44723634015163,206.39965,28.151273248078944,403.371681,150.44904151905266,241.79501,50.12786308761656,511.285096,217.45129434650826,571.861229,255.06234927026884,876.730453,444.35229830726473
0.04,125.470537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.321055,55.90912709650713,71.517594,43.00048783564224,137.063102,9.23927264294724,125.775158,0.24278289332579456,277.413603,121.09860181757257,253.280734,101.86470868455757,622.994029,396.5261517929106,312.603973,149.1453216622481
0.06,83.50779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.411035,76.75542006320609,58.104371,30.420418262775247,146.670982,75.63748483824085,127.260696,52.39380182375799,150.834848,80.6236855268233,108.219481,29.592078774926268,210.419209,151.9755450359781,338.276888,305.08422986645917
0.08,48.75987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.760202,73.83052497884019,26.579535,45.48891332154905,46.793914,4.031913948909213,111.161171,127.97675834656654,77.829716,59.61838290381005,215.020145,340.97768308242007,137.877841,182.76909064769856,273.529777,460.97314656499293
0.1,26.52572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.413009,56.97380127664772,13.944846,47.42896328544522,38.63198,45.63970365366142,62.266958,134.74182039168022,112.729704,324.98263572110386,34.83138,31.311723112511192,98.458604,271.1816455877541,83.617118,215.23034247515244
0.12,14.549347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.926093,85.0673641916713,10.232699,29.66901538605134,19.990943,37.40096376833959,21.499653,47.77057004688939,35.552412,144.35744092157537,28.858698,98.3504689248253,69.364385,376.75256490892684,105.272044,623.551675549425
0.14,8.171848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.754057,29.586832745787735,11.075767,35.53564628221181,8.442654,3.313889343022515,10.298215,26.02063817143931,39.980538,389.2472057727946,22.113341,170.60391970090484,52.775802,545.8245674662572,60.222404,636.9496348928662
0.16,4.31685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.63277,123.14349583608421,20.423509,373.111389091583,10.971521,154.15571539432688,20.278284,369.7472462559506,51.087135,1083.4354911567464,27.079584,527.2996282011189,29.259223,577.7910513453097,50.844926,1077.8247101474456
0.18,1.979464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.723723,643.8237320810078,2.672305,35.00144483557167,9.163926,362.9498692575364,5.272019,166.335684811646,26.706086,1249.1574486830777,18.432521,831.1874830762267,18.345364,826.7844224497137,51.624743,2508.016260967616
