q_inverse_angstroms,intensity_debye,intensity_strat,intensity_prop,diff_strat_debye,diff_prop_debye,diff_prop_strat
0,174.979838,200.646317,56.823068,-25.66647900000001,118.15677,-143.823249
0.02,150.234398,172.065741,48.818605,-21.831343000000004,101.41579300000001,-123.24713600000001
0.04,96.543608,109.983963,31.448796,-13.440354999999997,65.094812,-78.535167
0.06,49.380526,55.456076,16.185863,-6.07555,33.194663000000006,-39.270213
0.08,22.782066,24.986816,7.572917,-2.2047500000000007,15.209149,-17.413899
0.1,10.530964,11.376109,3.602102,-0.8451449999999987,6.9288620000000005,-7.774006999999999
0.12,4.826013,5.267593,1.749826,-0.4415800000000001,3.0761869999999996,-3.5177669999999996
0.14,2.25492,2.524161,0.912342,-0.26924100000000006,1.3425779999999998,-1.611819
0.16,1.308624,1.467888,0.602993,-0.15926400000000007,0.705631,-0.8648950000000001
0.18,1.05874,1.160689,0.520869,-0.10194900000000007,0.537871,-0.63982000000000006
0.2,0.940672,1.032707,0.481504,-0.09203500000000009,0.45916799999999997,-0.5512030000000001
0.22,0.779459,0.886956,0.428136,-0.10749699999999995,0.351323,-0.45881999999999995
0.24,0.644375,0.776988,0.383661,-0.13261299999999998,0.26071400000000006,-0.39332700000000004
0.26,0.519287,0.668702,0.342863,-0.14941499999999996,0.17642400000000008,-0.32583900000000005
0.28,0.373081,0.518336,0.295527,-0.14525500000000002,0.07755400000000001,-0.22280900000000003
0.3,0.276544,0.408685,0.264297,-0.132141,0.012247000000000008,-0.14438800000000002
0.32,0.257561,0.385647,0.258139,-0.12808600000000003,-5.780000000000229e-4,-0.127508
0.34,0.250452,0.387295,0.255888,-0.136843,-0.005435999999999996,-0.131407
0.36,0.214077,0.361711,0.244094,-0.14763400000000002,-0.030017000000000016,-0.117617
0.38,0.177942,0.324796,0.232312,-0.14685399999999998,-0.05437,-0.09248399999999998
0.4,0.162375,0.297838,0.227228,-0.135463,-0.06485300000000002,-0.07060999999999998
0.42,0.154677,0.278679,0.224652,-0.124002,-0.06997499999999998,-0.05402700000000002
0.44,0.153249,0.272338,0.224102,-0.11908900000000003,-0.070853,-0.04823600000000003
0.46,0.151613,0.273831,0.223599,-0.122218,-0.071986,-0.050232
0.48,0.134278,0.25988,0.218071,-0.125602,-0.08379299999999998,-0.04180900000000001
0.5,0.111047,0.233292,0.210629,-0.12224499999999999,-0.099582,-0.02266299999999999
