q_inverse_angstroms,intensity_debye,intensity_strat,intensity_prop,diff_strat_debye,diff_prop_debye,diff_prop_strat
0,170.09432,197.811482,109.945029,-27.717162000000002,60.149291000000005,-87.866453
0.02,163.226285,190.200352,105.517478,-26.97406700000002,57.70880699999999,-84.68287400000001
0.04,144.167415,168.996675,93.230902,-24.829260000000005,50.936513000000005,-75.76577300000001
0.06,117.02905,138.563383,75.735643,-21.53433299999999,41.293407,-62.82773999999999
0.08,87.141471,104.634295,56.468147,-17.492824,30.673323999999994,-48.16614799999999
0.1,59.447649,72.66009,38.615612,-13.212440999999998,20.832037,-34.044478
0.12,37.261788,46.478274,24.315419,-9.216485999999996,12.946369000000004,-22.162855
0.14,21.789073,27.721567,14.344976,-5.932494000000002,7.4440969999999975,-13.376591
0.16,12.428035,16.026278,8.316121,-3.598243000000002,4.111913999999999,-7.710157000000001
0.18,7.55505,9.780672,5.180788,-2.2256219999999995,2.374262,-4.599883999999999
0.2,5.367213,7.005286,3.774875,-1.6380730000000003,1.5923379999999994,-3.2304109999999997
0.22,4.454491,6.016478,3.187921,-1.5619870000000002,1.2665700000000002,-2.8285570000000004
0.24,3.988791,5.717174,2.885702,-1.728383,1.1030889999999998,-2.8314719999999998
0.26,3.619285,5.561533,2.64293,-1.9422479999999998,0.9763550000000003,-2.918603
0.28,3.255083,5.355685,2.402708,-2.1006020000000003,0.8523749999999999,-2.952977
0.3,2.887475,5.057133,2.16115,-2.1696580000000005,0.7263249999999997,-2.895983
0.32,2.511348,4.659987,1.916015,-2.148639,0.5953329999999999,-2.7439720000000003
0.34,2.122264,4.167286,1.66455,-2.045022,0.45771399999999995,-2.5027359999999996
0.36,1.734447,3.603948,1.41528,-1.8695009999999999,0.319167,-2.188668
0.38,1.38208,3.024619,1.189334,-1.642539,0.19274600000000008,-1.835285
0.4,1.100568,2.499084,1.008827,-1.3985159999999999,0.09174100000000007,-1.490257
0.42,0.90559,2.085054,0.883574,-1.1794639999999998,0.022016000000000036,-1.20148
0.44,0.786334,1.807316,0.806689,-1.020982,-0.020355000000000012,-1.000627
0.46,0.715008,1.654413,0.760518,-0.9394049999999999,-0.04551000000000005,-0.8938949999999999
0.48,0.662818,1.59079,0.72674,-0.9279719999999999,-0.06392200000000003,-0.8640499999999999
0.5,0.611276,1.574343,0.693562,-0.963067,-0.08228599999999997,-0.880781
