q_inverse_angstroms,intensity_debye,intensity_strat,intensity_prop,diff_strat_debye,diff_prop_debye,diff_prop_strat
0,174.979838,200.386767,53.98345,-25.40692899999999,120.996388,-146.403317
0.02,150.234398,172.028156,46.381675,-21.793757999999997,103.852723,-125.646481
0.04,96.543608,110.337868,29.885707,-13.794259999999994,66.65790100000001,-80.452161
0.06,49.380526,55.966324,15.390622,-6.585797999999997,33.989904,-40.575702
0.08,22.782066,25.355058,7.210976,-2.5729919999999993,15.571090000000002,-18.144082
0.1,10.530964,11.500813,3.439924,-0.969849,7.091040000000001,-8.060889000000001
0.12,4.826013,5.275661,1.680833,-0.4496480000000007,3.14518,-3.5948280000000006
0.14,2.25492,2.572349,0.885482,-0.3174290000000002,1.3694379999999997,-1.686867
0.16,1.308624,1.542062,0.591695,-0.23343800000000003,0.716929,-0.9503670000000001
0.18,1.05874,1.20063,0.513703,-0.14189000000000007,0.545037,-0.6869270000000001
0.2,0.940672,1.078206,0.476318,-0.13753400000000005,0.46435399999999993,-0.601888
0.22,0.779459,0.952144,0.425635,-0.17268499999999998,0.353824,-0.526509
0.24,0.644375,0.794055,0.383397,-0.14967999999999992,0.26097800000000004,-0.41065799999999997
0.26,0.519287,0.622249,0.344651,-0.102962,0.17463600000000007,-0.27759800000000007
0.28,0.373081,0.46626,0.299697,-0.09317900000000001,0.073384,-0.16656300000000002
0.3,0.276544,0.377848,0.270038,-0.101304,0.006506000000000012,-0.10781000000000002
0.32,0.257561,0.356367,0.26419,-0.098806,-0.006628999999999996,-0.09217700000000001
0.34,0.250452,0.351507,0.262052,-0.101055,-0.0116,-0.089455
0.36,0.214077,0.334476,0.250852,-0.120399,-0.03677500000000003,-0.08362399999999998
0.38,0.177942,0.31723,0.239662,-0.13928800000000002,-0.06172,-0.07756800000000003
0.4,0.162375,0.307444,0.234834,-0.145069,-0.072459,-0.07261000000000001
0.42,0.154677,0.300697,0.232387,-0.14601999999999998,-0.07771,-0.06830999999999998
0.44,0.153249,0.302384,0.231865,-0.149135,-0.07861599999999999,-0.070519
0.46,0.151613,0.30038,0.231387,-0.14876699999999998,-0.07977400000000001,-0.06899299999999997
0.48,0.134278,0.276852,0.226138,-0.14257399999999998,-0.09186,-0.05071399999999998
0.5,0.111047,0.251891,0.21907,-0.14084399999999997,-0.10802299999999998,-0.03282099999999999
