q_inverse_angstroms,debye,propo{e=0.380}_Lg3Endorepellin,propo{e=0.380}_Lg3Endorepellin_relDiffDebye,propo{e=0.390}_Lg3Endorepellin,propo{e=0.390}_Lg3Endorepellin_relDiffDebye,propo{e=0.400}_Lg3Endorepellin,propo{e=0.400}_Lg3Endorepellin_relDiffDebye,propo{e=0.410}_Lg3Endorepellin,propo{e=0.410}_Lg3Endorepellin_relDiffDebye,propo{e=0.420}_Lg3Endorepellin,propo{e=0.420}_Lg3Endorepellin_relDiffDebye,propo{e=0.430}_Lg3Endorepellin,propo{e=0.430}_Lg3Endorepellin_relDiffDebye,propo{e=0.440}_Lg3Endorepellin,propo{e=0.440}_Lg3Endorepellin_relDiffDebye,propo{e=0.450}_Lg3Endorepellin,propo{e=0.450}_Lg3Endorepellin_relDiffDebye,strat{s=0.15}_Lg3Endorepellin,strat{s=0.15}_Lg3Endorepellin_relDiffDebye,strat{s=0.20}_Lg3Endorepellin,strat{s=0.20}_Lg3Endorepellin_relDiffDebye,strat{s=0.25}_Lg3Endorepellin,strat{s=0.25}_Lg3Endorepellin_relDiffDebye,strat{s=0.30}_Lg3Endorepellin,strat{s=0.30}_Lg3Endorepellin_relDiffDebye,strat{s=0.35}_Lg3Endorepellin,strat{s=0.35}_Lg3Endorepellin_relDiffDebye,strat{s=0.40}_Lg3Endorepellin,strat{s=0.40}_Lg3Endorepellin_relDiffDebye,strat{s=0.45}_Lg3Endorepellin,strat{s=0.45}_Lg3Endorepellin_relDiffDebye,strat{s=0.50}_Lg3Endorepellin,strat{s=0.50}_Lg3Endorepellin_relDiffDebye
0.2,2.603807,2.266687,12.947196163156487,2.225389,14.533258417386556,2.1875270000000002,15.98736004627071,2.153028,17.312304637018038,2.121812,18.51116461396718,2.091014,19.693971173746757,2.060665,20.859533751925543,2.033493,21.90308267855491,5.161721,98.23746537281755,3.36658,29.294529126006637,3.971359,52.52125061496492,4.713806,81.03515352712392,4.415536,69.5800034334342,4.404962,69.17390574647045,3.502619,34.51914830861119,3.402228,30.66360141131811
0.22,1.195677,1.168242,2.2945159938679174,1.156235,3.2987169611860225,1.145574,4.190345720457951,1.136182,4.975842137968705,1.12798,5.661813349257376,1.120198,6.312658017173541,1.112864,6.926034372159037,1.106614,7.448750791392668,2.822715,136.07671637072553,1.414565,18.30661625171346,1.904406,59.27428561392415,2.157672,80.45609307530374,2.299999,92.35955864334599,2.116325,76.99805214953534,1.520776,27.18953362822901,1.544957,29.211902545587126
0.24,1.074672,1.040912,3.1414236157636943,1.032301,3.9426913514076998,1.024792,4.641416171631916,1.018311,5.244483898342946,1.012777,5.759431714979084,1.007662,6.235390891360342,1.002996,6.669569878065127,0.999172,7.025399377670594,1.835636,70.8089538017181,0.814549,24.204873673083515,1.211072,12.692244703500217,1.117073,3.945482900829268,1.529572,42.329194396057574,1.262113,17.4416938377477,0.912061,15.131221433144256,0.997572,7.174282013488771
0.26,1.303921,1.194933,8.358481840540959,1.182215,9.333847679422302,1.170892,10.202228509242511,1.16089,10.969299520446416,1.152129,11.641196054055433,1.143787,12.280958739064712,1.135894,12.886286822591256,1.129137,13.404493063613518,1.477542,13.315300543514507,0.820995,37.03644622642016,1.123606,13.828675203482419,0.835329,35.937146498905996,1.339739,2.7469455588183567,1.089827,16.419246258017164,0.907708,30.38627340153277,1.000586,23.263295859181664
0.28,1.419309,1.282224,9.658573291651072,1.267178,10.71866661875603,1.253694,11.66870639163141,1.241697,12.513976871843969,1.231107,13.260114605064857,1.220936,13.976730930332995,1.211214,14.661712143021704,1.202794,15.254958574912159,1.319242,7.0504026959597885,0.987319,30.436642056099128,1.17497,17.21534915934443,0.821308,42.13324934880283,1.276196,10.083287007973587,1.125617,20.692604640708957,1.039727,26.744140986916864,1.107729,21.952936252782163
0.3,1.312998,1.214793,7.4794477980926155,1.201546,8.488360225986643,1.189731,9.388209273738422,1.179275,10.184554736564719,1.170098,10.883489540730451,1.16134,11.55051264358362,1.153031,12.183339197774878,1.145895,12.726828220606581,1.182128,9.96726575364167,1.117622,14.880144524211019,1.162402,11.469629047416689,0.830267,36.765554859946484,1.155781,11.97389485741792,1.14368,12.895526116566824,1.10146,16.111067952883403,1.136701,13.427057771603623
0.32,1.065266,1.044407,1.9581024833234102,1.035703,2.7751754022000146,1.028108,3.488142867603023,1.021546,4.10413924784983,1.01594,4.630392784525177,1.010751,5.117501168722187,1.006012,5.5623665826188144,1.002122,5.927533592548723,1.044083,1.9885174219396797,1.172774,10.092127224561747,1.05723,0.7543655762973899,0.790147,25.826319435709017,0.969748,8.966586749225074,1.085664,1.9148269070823547,1.056768,0.797735025805772,1.070083,0.4521875287486739
0.34,0.799479,0.857609,7.270985229130458,0.853886,6.805306956155194,0.850916,6.433815022033093,0.848625,6.147253398775941,0.846932,5.935490488180424,0.845657,5.776011627572449,0.844832,5.672819423649648,0.8445,5.631292379161926,0.943237,17.98146042610249,1.178981,47.46866396740877,0.908645,13.654642585984119,0.716331,10.400273177907112,0.780201,2.4113203723925225,0.974294,21.86611530759406,0.945924,18.317554307242585,0.956838,19.682693354046812
0.36,0.598494,0.714224,19.336868874207592,0.714324,19.353577479473476,0.714905,19.450654476068273,0.715891,19.615401323989897,0.717202,19.834451139025628,0.718932,20.123510010125422,0.721111,20.487590518869027,0.72351,20.88842995919759,0.91146,52.29225355642665,1.167311,95.0413872152436,0.773248,29.198956046343,0.645356,7.829986599698589,0.644908,7.755132048107427,0.849967,42.017630920276574,0.818967,36.83796328785252,0.845669,41.29949506594887
0.38,0.483358,0.630622,30.46685893271654,0.632952,30.948903297348952,0.635603,31.49735806586423,0.638499,32.09649990276359,0.641562,32.73019170056148,0.645044,33.45056872959586,0.648975,34.26383756966885,0.652966,35.08951956934612,0.947346,95.99261830775532,1.149871,137.89220412199657,0.681111,40.91232585371505,0.599675,24.064358094828254,0.583329,20.682599646638717,0.739332,52.95743527571696,0.70539,45.935310887582276,0.757991,56.81772102665105
0.4,0.431672,0.591918,37.12216683037122,0.595281,37.90123056394668,0.59889,38.73728201041533,0.602671,39.61317852443521,0.606545,40.51061917381716,0.610837,41.5048926036435,0.615579,42.60341184973776,0.620307,43.69868789265926,1.020592,136.42765803665745,1.122328,159.9955521785059,0.632248,46.46490854167054,0.579968,34.353861265034574,0.577519,33.786532367167666,0.649769,50.52377731240387,0.612215,41.82411645879277,0.690633,59.99022405900778
0.42,0.407753,0.5732,40.57529926205327,0.577061,41.52219603534494,0.581134,42.52108506865678,0.585343,43.55332762726454,0.589609,44.59954923691551,0.594294,45.748529134059105,0.599428,47.00762471398126,0.604512,48.25445796842698,1.091408,167.6640024720848,1.076825,164.0875726236226,0.60937,49.445865511719106,0.573308,40.60178588508241,0.591621,45.09298521408794,0.577129,41.53887279799291,0.535289,31.27775883929733,0.631266,54.81578308436726
0.44,0.384898,0.555526,44.33070579738007,0.559858,45.45619878513267,0.564369,46.62819760040322,0.568982,47.82669694308621,0.573618,49.03117189489162,0.578673,50.34450685636194,0.584177,51.7744961002655,0.589599,53.18318099860222,1.129536,193.46372285644512,1.012527,163.06372077797232,0.593242,54.129665521774605,0.565151,46.83136831056538,0.593386,54.167078031062765,0.515272,33.872350596781466,0.470514,22.24381524455829,0.571996,48.609761547215086
0.46,0.352972,0.531583,50.60203075598066,0.536554,52.010357762088766,0.541657,53.45608150221548,0.546818,54.91823714062306,0.551956,56.373876681436485,0.557512,57.94793921330871,0.563518,59.649490611153276,0.569396,61.31477850934351,1.123978,218.43262355087649,0.938211,165.80323651734417,0.572414,62.169803837131546,0.547436,55.09332184989179,0.567215,60.69688247226409,0.461317,30.695069297281364,0.41837800000000003,18.530081706197667,0.514153,45.6639620139841
0.48,0.314558,0.503132,59.94888065158095,0.508862,61.77048429860312,0.51467,63.61688464448526,0.520481,65.46423870955435,0.526215,67.28711398215908,0.532368,69.24319203453734,0.538969,71.34169215216272,0.545389,73.38265121217708,1.08209,244.0033316590263,0.867906,175.91286821508274,0.545321,73.36103357727349,0.520584,65.49698306830538,0.515975,64.0317524907966,0.415942,32.2306220156537,0.382011,21.44374010516343,0.46488,47.78832520552649
0.5,0.276916,0.475331,71.65169220991203,0.481802,73.98850192838262,0.488298,76.33433965534675,0.494744,78.66212136532378,0.501061,80.94331855147409,0.507796,83.37546403963658,0.51498,85.96975256034321,0.521929,88.47917780121047,1.021778,268.9848185009173,0.813965,193.9393173381098,0.517026,86.70860477545537,0.490952,77.29275303702205,0.454626,64.17469557555359,0.381119,37.62982276213725,0.362812,31.018792702480187,0.430451,55.44461136229037
