q_inverse_angstroms,intensity_debye,intensity_strat,intensity_prop,diff_strat_debye,diff_prop_debye,diff_prop_strat
0,179.352881,211.357562,86.106937,-32.004681000000005,93.245944,-125.250625
0.02,166.616099,196.677373,79.999065,-30.061273999999997,86.61703399999999,-116.67830799999999
0.04,133.936424,158.887899,64.331986,-24.951475000000016,69.60443799999999,-94.555913
0.06,94.174005,112.563615,45.281688,-18.389610000000005,48.89231699999999,-67.281927
0.08,59.508036,71.627823,28.693282,-12.11978700000001,30.814753999999997,-42.93454100000001
0.1,35.557888,42.737987,17.255362,-7.1800989999999985,18.302525999999997,-25.482624999999995
0.12,21.269316,25.07011,10.447486,-3.800794,10.82183,-14.622624
0.14,12.827998,14.571996,6.42645,-1.7439980000000013,6.401547999999999,-8.145546
0.16,7.312664,7.968742,3.787188,-0.6560779999999999,3.525476,-4.181554
0.18,3.641331,3.860713,2.017465,-0.21938199999999997,1.623866,-1.843248
0.2,1.576085,1.745876,1.013707,-0.16979100000000003,0.562378,-0.7321690000000001
0.22,0.746652,1.044718,0.605265,-0.29806600000000005,0.14138699999999993,-0.439453
0.24,0.564602,1.022753,0.511335,-0.458151,0.053267000000000064,-0.511418
0.26,0.568917,1.131083,0.509599,-0.562166,0.05931799999999998,-0.621484
0.28,0.5708,1.14153,0.508604,-0.57073,0.06219600000000003,-0.632926
0.3,0.535673,1.028198,0.491482,-0.492525,0.04419099999999998,-0.536716
0.32,0.461718,0.837263,0.456747,-0.37554499999999996,0.004971000000000003,-0.38051599999999997
0.34,0.363669,0.63651,0.410443,-0.272841,-0.04677399999999998,-0.22606700000000002
0.36,0.277944,0.484363,0.369418,-0.20641899999999996,-0.091474,-0.11494499999999996
0.38,0.232189,0.398076,0.347098,-0.16588699999999998,-0.11490900000000001,-0.05097799999999997
0.4,0.220387,0.358076,0.341078,-0.137689,-0.12069099999999999,-0.016998000000000013
0.42,0.21863,0.343845,0.340108,-0.12521500000000002,-0.12147800000000003,-0.0037369999999999903
0.44,0.213138,0.35181,0.337483,-0.13867200000000002,-0.12434499999999998,-0.014327000000000034
0.46,0.204567,0.3792,0.333397,-0.17463299999999998,-0.12883,-0.04580299999999998
0.48,0.195013,0.407962,0.328867,-0.212949,-0.13385400000000003,-0.07909499999999997
0.5,0.182212,0.414467,0.322875,-0.23225499999999996,-0.140663,-0.09159199999999995
