q_inverse_angstroms,intensity_debye,intensity_strat,intensity_prop,diff_strat_debye,diff_prop_debye,diff_prop_strat
0,170.09432,197.355216,111.19114,-27.260896000000002,58.903180000000006,-86.16407600000001
0.02,163.226285,189.305484,106.713046,-26.079199000000017,56.513238999999984,-82.592438
0.04,144.167415,167.007146,94.286212,-22.839731,49.881203,-72.720934
0.06,117.02905,135.36683,76.591236,-18.337779999999995,40.437814,-58.775594
0.08,87.141471,100.695457,57.103791,-13.553986000000009,30.037679999999995,-43.591666000000004
0.1,59.447649,68.762044,39.04746,-9.314395000000005,20.400188999999997,-29.714584000000002
0.12,37.261788,43.328745,24.584023,-6.066956999999995,12.677765000000004,-18.744722
0.14,21.789073,25.641344,14.499763,-3.8522710000000018,7.289309999999999,-11.141581
0.16,12.428035,14.868863,8.402085,-2.4408279999999998,4.02595,-6.466778
0.18,7.55505,9.088896,5.23096,-1.5338460000000005,2.32409,-3.8579360000000005
0.2,5.367213,6.283771,3.808998,-0.9165580000000002,1.5582149999999997,-2.474773
0.22,4.454491,4.959446,3.215344,-0.5049549999999998,1.239147,-1.7441019999999998
0.24,3.988791,4.287599,2.909675,-0.2988080000000002,1.079116,-1.3779240000000001
0.26,3.619285,3.920246,2.664131,-0.30096100000000003,0.9551540000000003,-1.2561150000000003
0.28,3.255083,3.719249,2.421167,-0.4641660000000001,0.8339159999999999,-1.298082
0.3,2.887475,3.579851,2.176851,-0.6923760000000003,0.7106239999999997,-1.403
0.32,2.511348,3.393784,1.928919,-0.8824360000000002,0.5824289999999999,-1.464865
0.34,2.122264,3.0927,1.674583,-0.9704359999999999,0.447681,-1.4181169999999998
0.36,1.734447,2.686974,1.422467,-0.9525270000000001,0.31198000000000015,-1.2645070000000003
0.38,1.38208,2.254371,1.193942,-0.8722909999999999,0.18813799999999992,-1.0604289999999998
0.4,1.100568,1.888532,1.011375,-0.7879640000000001,0.08919300000000008,-0.8771570000000002
0.42,0.90559,1.646486,0.884691,-0.7408959999999999,0.020899,-0.7617949999999999
0.44,0.786334,1.526925,0.806929,-0.7405910000000001,-0.02059500000000003,-0.7199960000000001
0.46,0.715008,1.484098,0.76023,-0.7690899999999999,-0.045221999999999984,-0.723868
0.48,0.662818,1.459983,0.726067,-0.797165,-0.063249,-0.733916
0.5,0.611276,1.412696,0.69251,-0.8014199999999999,-0.08123399999999992,-0.720186
