q_inverse_angstroms,intensity_debye,intensity_strat,intensity_prop,diff_strat_debye,diff_prop_debye,diff_prop_strat
0,170.09432,202.056327,96.4944,-31.962007,73.59992000000001,-105.56192700000001
0.02,163.226285,193.797434,92.612712,-30.57114900000002,70.61357299999999,-101.18472200000001
0.04,144.167415,170.917996,81.840919,-26.750580999999983,62.326496000000006,-89.07707699999999
0.06,117.02905,138.449096,66.50261,-21.420046,50.526439999999994,-71.946486
0.08,87.141471,102.866006,49.610558,-15.724535000000003,37.530913,-53.255448
0.1,59.447649,70.095417,33.959021,-10.647768,25.488628,-36.136396
0.12,37.261788,44.012726,21.421866,-6.750937999999998,15.839922000000001,-22.59086
0.14,21.789073,25.915256,12.680655,-4.126183000000001,9.108417999999999,-13.234601
0.16,12.428035,14.966379,7.395084,-2.5383440000000004,5.032951,-7.571295
0.18,7.55505,9.199105,4.646299,-1.6440549999999998,2.9087509999999996,-4.5528059999999995
0.2,5.367213,6.532682,3.413717,-1.1654690000000008,1.9534959999999995,-3.118965
0.22,4.454491,5.406137,2.899127,-0.9516460000000002,1.555364,-2.50701
0.24,3.988791,4.92848,2.634169,-0.9396890000000004,1.354622,-2.2943110000000004
0.26,3.619285,4.699359,2.421327,-1.0800740000000002,1.1979580000000003,-2.2780320000000005
0.28,3.255083,4.546448,2.210721,-1.2913649999999999,1.044362,-2.335727
0.3,2.887475,4.357409,1.998944,-1.4699339999999999,0.8885309999999997,-2.358465
0.32,2.511348,4.045922,1.784032,-1.534574,0.7273159999999999,-2.26189
0.34,2.122264,3.587111,1.563569,-1.4648470000000002,0.5586949999999999,-2.023542
0.36,1.734447,3.038293,1.345031,-1.3038459999999998,0.389416,-1.6932619999999998
0.38,1.38208,2.507959,1.146942,-1.125879,0.23513800000000007,-1.3610170000000001
0.4,1.100568,2.093774,0.988689,-0.9932059999999998,0.11187899999999995,-1.1050849999999999
0.42,0.90559,1.834512,0.878878,-0.9289219999999999,0.026711999999999958,-0.9556339999999999
0.44,0.786334,1.704004,0.811472,-0.9176700000000001,-0.025137999999999994,-0.8925320000000001
0.46,0.715008,1.641331,0.770993,-0.9263230000000001,-0.05598500000000006,-0.8703380000000001
0.48,0.662818,1.589906,0.741379,-0.927088,-0.07856099999999999,-0.848527
0.5,0.611276,1.520609,0.712292,-0.9093330000000001,-0.101016,-0.8083170000000001
