q_inverse_angstroms,intensity_debye,intensity_strat,intensity_prop,diff_strat_debye,diff_prop_debye,diff_prop_strat
0,68.945112,140.769656,75.963433,-71.824544,-7.018321,-64.806223
0.02,68.68988,140.299,75.675893,-71.60912,-6.986013,-64.623107
0.04,67.929686,138.896176,74.819564,-70.96649,-6.889877999999996,-64.076612
0.06,66.680846,136.588334,73.413094,-69.907488,-6.7322479999999985,-63.17524
0.08,64.969928,133.419815,71.486847,-68.449887,-6.5169190000000015,-61.932968
0.1,62.832854,129.450819,69.081864,-66.617965,-6.249009999999998,-60.368955
0.12,60.31369,124.755615,66.248472,-64.441925,-5.9347820000000056,-58.507143
0.14,57.463197,119.420372,63.044615,-61.957175,-5.581417999999999,-56.375757
0.16,54.337185,113.540673,59.53396,-59.203488,-5.196775000000002,-54.006713
0.18,50.994769,107.218829,55.78389,-56.22406,-4.7891210000000015,-51.434939
0.2,47.496572,100.561082,51.863438,-53.06451,-4.366866000000002,-48.697644
0.22,43.902974,93.674792,47.841277,-49.771817999999996,-3.9383029999999977,-45.833515
0.24,40.272458,86.665724,43.783811,-46.393266,-3.5113529999999997,-42.881913
0.26,36.660114,79.635508,39.753472,-42.975394,-3.093358000000002,-39.882036
0.28,33.116364,72.67936,35.807254,-39.562996000000005,-2.690890000000003,-36.872106
0.3,29.685933,65.88413,31.995537,-36.198197,-2.309604,-33.888593
0.32,26.407087,59.326724,28.361227,-32.919636999999994,-1.9541399999999989,-30.965497
0.34,23.311163,53.072934,24.939226,-29.761770999999996,-1.628063000000001,-28.133707999999995
0.36,20.422368,47.176684,21.756217,-26.754316000000003,-1.3338490000000007,-25.420467000000002
0.38,17.757841,41.6797,18.830753,-23.921858999999998,-1.0729120000000023,-22.848946999999995
0.4,15.327952,36.611573,16.173618,-21.283621,-0.8456660000000014,-20.437955
0.42,13.136794,31.990185,13.788415,-18.853391000000002,-0.6516210000000004,-18.20177
0.44,11.182837,27.822455,11.672336,-16.639618000000002,-0.48949900000000035,-16.150119000000004
0.46,9.45969,24.105348,9.817059,-14.645658,-0.35736900000000027,-14.288288999999999
0.48,7.95694,20.827087,8.209729,-12.870147,-0.25278899999999904,-12.617358
0.5,6.661011,17.968505,6.833961,-11.307494,-0.17295000000000016,-11.134544
