q_inverse_angstroms,intensity_debye,intensity_strat,intensity_prop,diff_strat_debye,diff_prop_debye,diff_prop_strat
0,179.352881,210.345025,79.882295,-30.992143999999996,99.470586,-130.46273
0.02,166.616099,195.512165,74.218789,-28.89606600000002,92.39730999999999,-121.29337600000001
0.04,133.936424,157.484159,59.691541,-23.547735000000017,74.24488299999999,-97.792618
0.06,94.174005,111.221073,42.027213,-17.04706800000001,52.14679199999999,-69.19386
0.08,59.508036,70.735214,26.645667,-11.227178000000002,32.862369,-44.089546999999996
0.1,35.557888,42.401966,16.039892,-6.844078000000003,19.517996,-26.362074000000003
0.12,21.269316,25.093033,9.727311,-3.8237169999999985,11.542005,-15.365721999999998
0.14,12.827998,14.716605,5.998818,-1.8886070000000004,6.829179999999999,-8.717787
0.16,7.312664,8.138719,3.551571,-0.8260550000000002,3.761093,-4.587148
0.18,3.641331,4.040462,1.910601,-0.3991309999999997,1.73073,-2.129861
0.2,1.576085,1.882432,0.97987,-0.30634700000000015,0.5962149999999999,-0.9025620000000001
0.22,0.746652,1.057456,0.601143,-0.31080399999999997,0.145509,-0.45631299999999997
0.24,0.564602,0.891313,0.514047,-0.326711,0.05055500000000002,-0.377266
0.26,0.568917,0.919443,0.512437,-0.350526,0.056479999999999975,-0.407006
0.28,0.5708,0.941094,0.511515,-0.370294,0.05928499999999992,-0.42957899999999993
0.3,0.535673,0.906276,0.495639,-0.370603,0.04003399999999996,-0.410637
0.32,0.461718,0.831787,0.46343,-0.37006900000000004,-0.0017119999999999913,-0.36835700000000005
0.34,0.363669,0.763941,0.420495,-0.40027199999999996,-0.05682599999999999,-0.343446
0.36,0.277944,0.73693,0.382455,-0.45898599999999995,-0.10451099999999997,-0.354475
0.38,0.232189,0.745505,0.361759,-0.513316,-0.12957,-0.383746
0.4,0.220387,0.761276,0.356177,-0.540889,-0.13579000000000002,-0.40509899999999993
0.42,0.21863,0.763414,0.355277,-0.544784,-0.13664700000000002,-0.408137
0.44,0.213138,0.745679,0.352843,-0.5325409999999999,-0.13970500000000002,-0.39283599999999996
0.46,0.204567,0.707342,0.349055,-0.502775,-0.144488,-0.358287
0.48,0.195013,0.651395,0.344854,-0.45638199999999995,-0.149841,-0.30654099999999995
0.5,0.182212,0.588347,0.339298,-0.4061349999999999,-0.15708599999999998,-0.24904899999999996
