q_inverse_angstroms,intensity_debye,intensity_strat,intensity_prop,diff_strat_debye,diff_prop_debye,diff_prop_strat
0,68.945112,146.641169,77.681259,-77.696057,-8.736147000000003,-68.95991
0.02,68.68988,146.228644,77.387084,-77.538764,-8.697204,-68.84156
0.04,67.929686,144.997424,76.510994,-77.06773799999999,-8.581307999999993,-68.48643
0.06,66.680846,142.966419,75.072067,-76.285573,-8.391221000000002,-67.894352
0.08,64.969928,140.166665,73.101368,-75.196737,-8.131439999999998,-67.065297
0.1,62.832854,136.640609,70.640885,-73.80775500000001,-7.808031,-65.99972400000001
0.12,60.31369,132.441146,67.742107,-72.127456,-7.428417000000003,-64.699039
0.14,57.463197,127.630423,64.464315,-70.167226,-7.001117999999998,-63.166107999999994
0.16,54.337185,122.278455,60.872645,-67.94127,-6.5354600000000005,-61.405809999999995
0.18,50.994769,116.461589,57.036034,-65.46682000000001,-6.041265000000003,-59.425555
0.2,47.496572,110.260849,53.025111,-62.76427699999999,-5.528539000000002,-57.23573799999999
0.22,43.902974,103.760232,48.910131,-59.857258,-5.007156999999999,-54.850101
0.24,40.272458,97.044973,44.759031,-56.772515,-4.486573,-52.285942
0.26,36.660114,90.199851,40.635684,-53.539736999999995,-3.9755699999999976,-49.564167
0.28,33.116364,83.307556,36.598399,-50.19119200000001,-3.4820350000000033,-46.709157000000005
0.3,29.685933,76.447182,32.698719,-46.761249,-3.0127859999999984,-43.748463
0.32,26.407087,69.692856,28.980541,-43.285769,-2.573453999999998,-40.712315000000004
0.34,23.311163,63.112557,25.479571,-39.801394,-2.1684079999999994,-37.632986
0.36,20.422368,56.76713,22.223108,-36.344762,-1.8007400000000011,-34.544022
0.38,17.757841,50.709525,19.230133,-32.951684,-1.4722919999999995,-31.479392
0.4,15.327952,44.984257,16.511679,-29.656305,-1.183727000000001,-28.472578
0.42,13.136794,39.627107,14.071434,-26.490313,-0.9346399999999999,-25.555673000000002
0.44,11.182837,34.665036,11.906522,-23.482199,-0.7236850000000015,-22.758513999999998
0.46,9.45969,30.116325,10.008431,-20.656635,-0.5487409999999997,-20.107894
0.48,7.95694,25.990907,8.364008,-18.033967,-0.40706799999999976,-17.626899
0.5,6.661011,22.290866,6.956492,-15.629855000000001,-0.29548099999999966,-15.334374
