q_inverse_angstroms,intensity_debye,intensity_strat,intensity_prop,diff_strat_debye,diff_prop_debye,diff_prop_strat
0,174.979838,198.335844,50.334141,-23.356006000000008,124.645697,-148.00170300000002
0.02,150.234398,170.700743,43.250109,-20.46634499999999,106.98428899999999,-127.45063399999998
0.04,96.543608,110.86504,27.877649,-14.321431999999987,68.665959,-82.98739099999999
0.06,49.380526,58.276665,14.369797,-8.896138999999998,35.010729000000005,-43.906868
0.08,22.782066,28.009404,6.747251,-5.227338,16.034815000000002,-21.262152999999998
0.1,10.530964,13.180688,3.233039,-2.649723999999999,7.297925000000001,-9.947649
0.12,4.826013,5.959816,1.593757,-1.1338030000000003,3.2322559999999996,-4.366059
0.14,2.25492,2.92286,0.852575,-0.6679400000000002,1.402345,-2.070285
0.16,1.308624,1.926078,0.578797,-0.617454,0.729827,-1.347281
0.18,1.05874,1.593787,0.506117,-0.535047,0.552623,-1.0876700000000001
0.2,0.940672,1.367161,0.471278,-0.4264890000000001,0.469394,-0.8958830000000001
0.22,0.779459,1.155978,0.424047,-0.37651899999999994,0.355412,-0.7319309999999999
0.24,0.644375,1.100108,0.384686,-0.45573300000000005,0.25968900000000006,-0.7154220000000001
0.26,0.519287,1.113031,0.34857900000000003,-0.593744,0.17070800000000003,-0.7644520000000001
0.28,0.373081,1.008316,0.306687,-0.635235,0.06639400000000001,-0.7016290000000001
0.3,0.276544,0.944457,0.279048,-0.667913,-0.0025040000000000062,-0.6654089999999999
0.32,0.257561,1.060818,0.273598,-0.8032570000000001,-0.016037000000000023,-0.78722
0.34,0.250452,1.12959,0.271605,-0.8791380000000001,-0.021152999999999977,-0.8579850000000001
0.36,0.214077,1.014405,0.261168,-0.800328,-0.04709100000000002,-0.7532369999999999
0.38,0.177942,0.891691,0.250741,-0.713749,-0.072799,-0.64095
0.4,0.162375,0.875698,0.246241,-0.7133229999999999,-0.083866,-0.6294569999999999
0.42,0.154677,0.891905,0.243961,-0.737228,-0.089284,-0.647944
0.44,0.153249,0.879828,0.243475,-0.7265790000000001,-0.090226,-0.6363530000000001
0.46,0.151613,0.852354,0.243029,-0.700741,-0.091416,-0.6093249999999999
0.48,0.134278,0.818961,0.238137,-0.684683,-0.10385899999999998,-0.580824
0.5,0.111047,0.780275,0.231551,-0.669228,-0.120504,-0.548724
