q_inverse_angstroms,intensity_debye,intensity_strat,intensity_prop,diff_strat_debye,diff_prop_debye,diff_prop_strat
0,186.836133,208.683055,177.242843,-21.846922000000006,9.593289999999996,-31.440212000000002
0.02,182.772539,204.232004,173.426977,-21.459464999999994,9.345562000000001,-30.805026999999995
0.04,171.06382,191.401811,162.428816,-20.337991000000017,8.63500399999998,-28.972994999999997
0.06,153.069864,171.667956,145.516702,-18.59809200000001,7.553161999999986,-26.151253999999994
0.08,130.789167,147.199796,124.55611,-16.410629,6.233056999999988,-22.643685999999988
0.1,106.520472,120.495454,101.695662,-13.974981999999997,4.824809999999999,-18.799791999999997
0.12,82.49886,93.990175,79.028876,-11.491315,3.4699839999999966,-14.961298999999997
0.14,60.58076,69.718305,58.300515,-9.137545000000003,2.2802450000000007,-11.417790000000004
0.16,42.035025,49.089416,40.710623,-7.0543910000000025,1.3244019999999992,-8.378793000000002
0.18,27.467648,32.806582,26.842161,-5.338933999999998,0.6254869999999997,-5.964420999999998
0.2,16.874663,20.919459,16.707686,-4.044795999999998,0.16697700000000282,-4.211773000000001
0.22,9.790211,12.976262,9.885024,-3.186051000000001,-0.09481300000000026,-3.0912380000000006
0.24,5.481305,8.223712,5.697337,-2.742407000000001,-0.21603200000000022,-2.5263750000000007
0.26,3.139653,5.804199,3.391644,-2.6645459999999996,-0.25199099999999985,-2.412555
0.28,2.0321,4.912082,2.279936,-2.879982,-0.2478360000000004,-2.6321459999999997
0.3,1.589693,4.890043,1.823861,-3.3003500000000003,-0.23416799999999993,-3.0661820000000004
0.32,1.43465,5.265428,1.661828,-3.830778,-0.2271780000000001,-3.6036
0.34,1.359396,5.740137,1.591188,-4.3807409999999996,-0.231792,-4.148949
0.36,1.279128,6.15377,1.525184,-4.874642,-0.24605600000000005,-4.628585999999999
0.38,1.179037,6.438772,1.44426,-5.259735,-0.2652230000000002,-4.994512
0.4,1.071379,6.58086,1.356006,-5.509481,-0.28462699999999996,-5.2248540000000006
0.42,0.969318,6.59111,1.270423,-5.621791999999999,-0.30110500000000007,-5.3206869999999995
0.44,0.877024,6.490258,1.19027,-5.613234,-0.3132459999999999,-5.299988
0.46,0.790812,6.302343,1.111795,-5.511531,-0.32098300000000013,-5.190548
0.48,0.704862,6.053658,1.029865,-5.348796,-0.32500300000000004,-5.023793
0.5,0.616332,5.773478,0.942608,-5.157146,-0.326276,-4.83087
