q_inverse_angstroms,intensity_debye,intensity_strat,intensity_prop,diff_strat_debye,diff_prop_debye,diff_prop_strat
0,186.836133,222.356736,169.052461,-35.52060300000002,17.783671999999996,-53.30427500000002
0.02,182.772539,217.388211,165.414076,-34.61567200000002,17.358463,-51.97413500000002
0.04,171.06382,203.080079,154.927457,-32.01625900000002,16.13636299999999,-48.15262200000001
0.06,153.069864,181.117385,138.801954,-28.047521000000017,14.26791,-42.31543100000002
0.08,130.789167,153.975452,118.816273,-23.186284999999998,11.972893999999997,-35.159178999999995
0.1,106.520472,124.499355,97.019102,-17.978882999999996,9.501369999999994,-27.48025299999999
0.12,82.49886,95.451669,75.406585,-12.952809000000002,7.092274999999987,-20.04508399999999
0.14,60.58076,69.120913,55.642333,-8.540153000000004,4.938426999999997,-13.478580000000001
0.16,42.035025,47.061584,38.870576,-5.026559000000006,3.1644489999999976,-8.191008000000004
0.18,27.467648,29.99997,25.647159,-2.5323220000000006,1.820489000000002,-4.352811000000003
0.2,16.874663,17.899091,15.984055,-1.0244279999999968,0.8906080000000021,-1.9150359999999989
0.22,9.790211,10.142278,9.478726,-0.3520669999999999,0.31148499999999935,-0.6635519999999993
0.24,5.481305,5.775836,5.485815,-0.2945310000000001,-0.004509999999999792,-0.2900210000000003
0.26,3.139653,3.749844,3.287364,-0.6101909999999999,-0.14771100000000015,-0.4624799999999998
0.28,2.0321,3.10968,2.227363,-1.0775800000000002,-0.1952630000000002,-0.882317
0.3,1.589693,3.113012,1.7925,-1.5233189999999999,-0.20280699999999996,-1.320512
0.32,1.43465,3.27021,1.638004,-1.83556,-0.20335400000000003,-1.632206
0.34,1.359396,3.323948,1.57065,-1.964552,-0.21125400000000005,-1.753298
0.36,1.279128,3.192748,1.507716,-1.9136199999999999,-0.228588,-1.6850319999999999
0.38,1.179037,2.90338,1.430556,-1.724343,-0.25151900000000005,-1.472824
0.4,1.071379,2.530735,1.346406,-1.4593559999999999,-0.2750269999999999,-1.184329
0.42,0.969318,2.154949,1.264804,-1.1856309999999999,-0.295486,-0.8901449999999997
0.44,0.877024,1.837405,1.188379,-0.9603809999999999,-0.31135500000000005,-0.6490259999999999
0.46,0.790812,1.612042,1.113555,-0.82123,-0.3227430000000001,-0.4984869999999999
0.48,0.704862,1.486429,1.035435,-0.781567,-0.3305730000000001,-0.4509939999999999
0.5,0.616332,1.447684,0.952237,-0.831352,-0.335905,-0.49544699999999997
