q_inverse_angstroms,intensity_debye,intensity_strat,intensity_prop,diff_strat_debye,diff_prop_debye,diff_prop_strat
0,170.09432,196.457059,103.217896,-26.362738999999976,66.87642400000001,-93.23916299999999
0.02,163.226285,188.121789,99.063277,-24.895504000000017,64.16300799999999,-89.05851200000001
0.04,144.167415,165.084189,87.534093,-20.916774000000004,56.63332200000001,-77.55009600000001
0.06,117.02905,132.572708,71.117308,-15.543658000000008,45.911742000000004,-61.45540000000001
0.08,87.141471,97.332686,53.037535,-10.191215,34.103936,-44.295151
0.1,59.447649,65.534218,36.285498,-6.086568999999997,23.162151,-29.24872
0.12,37.261788,41.143508,22.866825,-3.8817199999999943,14.394963000000004,-18.276683
0.14,21.789073,25.299039,13.510998,-3.509966000000002,8.278074999999998,-11.788041
0.16,12.428035,16.754164,7.853784,-4.326129,4.574250999999999,-8.900379999999998
0.18,7.55505,13.004644,4.911726,-5.449594000000001,2.643324,-8.092918000000001
0.2,5.367213,11.514177,3.592479,-6.1469640000000005,1.7747339999999996,-7.921698
0.22,4.454491,10.541783,3.041706,-6.087292000000001,1.412785,-7.500077000000001
0.24,3.988791,9.366659,2.758118,-5.377868,1.230673,-6.608541000000001
0.26,3.619285,8.020911,2.530311,-4.401626,1.0889739999999999,-5.4906
0.28,3.255083,6.823301,2.304897,-3.568218,0.950186,-4.518404
0.3,2.887475,6.001523,2.078229,-3.114048,0.8092459999999999,-3.923294
0.32,2.511348,5.548482,1.848206,-3.037134,0.6631419999999999,-3.7002759999999997
0.34,2.122264,5.289034,1.612242,-3.16677,0.510022,-3.676792
0.36,1.734447,5.032549,1.378338,-3.298102,0.356109,-3.654211
0.38,1.38208,4.686187,1.16632,-3.304107,0.21575999999999995,-3.5198670000000005
0.4,1.100568,4.272518,0.99694,-3.17195,0.10362799999999994,-3.275578
0.42,0.90559,3.872301,0.879408,-2.966711,0.02618200000000004,-2.9928930000000005
0.44,0.786334,3.551843,0.807263,-2.7655089999999998,-0.020928999999999975,-2.74458
0.46,0.715008,3.324208,0.763937,-2.6092,-0.048929,-2.560271
0.48,0.662818,3.156736,0.732242,-2.493918,-0.06942399999999993,-2.424494
0.5,0.611276,3.004884,0.701109,-2.393608,-0.08983299999999994,-2.303775
