q_inverse_angstroms,intensity_debye,intensity_strat,intensity_prop,diff_strat_debye,diff_prop_debye,diff_prop_strat
0,186.836133,218.582704,165.470022,-31.746571000000017,21.36611099999999,-53.11268200000001
0.02,182.772539,213.506619,161.909287,-30.734080000000006,20.86325199999999,-51.597331999999994
0.04,171.06382,198.910616,151.646467,-27.846796000000012,19.41735299999999,-47.264149
0.06,153.069864,176.57469,135.865105,-23.50482600000001,17.204758999999996,-40.709585000000004
0.08,130.789167,149.103466,116.305948,-18.314299000000005,14.483218999999991,-32.797518
0.1,106.520472,119.47076,94.973961,-12.950288,11.546510999999995,-24.496798999999996
0.12,82.49886,90.532922,73.822686,-8.034062000000006,8.676173999999989,-16.710235999999995
0.14,60.58076,64.612717,54.480233,-4.031957000000006,6.100527,-10.132484000000005
0.16,42.035025,43.230991,38.06641,-1.1959660000000056,3.968615,-5.164581000000005
0.18,27.467648,27.022022,25.1252,0.44562600000000074,2.342448000000001,-1.8968220000000002
0.2,16.874663,15.822595,15.668321,1.052068000000002,1.2063420000000011,-0.15427399999999913
0.22,9.790211,8.887118,9.301825,0.9030930000000001,0.4883860000000002,0.41470699999999994
0.24,5.481305,5.160406,5.394128,0.3208989999999998,0.08717699999999962,0.2337220000000002
0.26,3.139653,3.539288,3.242595,-0.39963499999999996,-0.10294200000000009,-0.2966929999999999
0.28,2.0321,3.070881,2.205216,-1.0387810000000002,-0.17311600000000027,-0.8656649999999999
0.3,1.589693,3.061784,1.779634,-1.4720909999999998,-0.18994099999999992,-1.28215
0.32,1.43465,3.099746,1.628435,-1.6650960000000001,-0.1937850000000001,-1.471311
0.34,1.359396,3.009834,1.562519,-1.650438,-0.20312299999999994,-1.4473150000000001
0.36,1.279128,2.776757,1.500927,-1.4976289999999999,-0.22179899999999986,-1.27583
0.38,1.179037,2.463686,1.425414,-1.2846490000000002,-0.24637700000000007,-1.038272
0.4,1.071379,2.148761,1.343061,-1.0773819999999998,-0.271682,-0.8056999999999999
0.42,0.969318,1.888366,1.2632,-0.919048,-0.2938820000000001,-0.6251659999999999
0.44,0.877024,1.705511,1.188406,-0.828487,-0.31138200000000005,-0.5171049999999999
0.46,0.790812,1.595164,1.115178,-0.8043520000000001,-0.32436600000000004,-0.479986
0.48,0.704862,1.536745,1.038725,-0.831883,-0.3338629999999999,-0.49802000000000013
0.5,0.616332,1.506093,0.957303,-0.8897609999999999,-0.340971,-0.5487899999999999
