q_inverse_angstroms,intensity_debye,intensity_strat,intensity_prop,diff_strat_debye,diff_prop_debye,diff_prop_strat
0,186.836133,208.003655,165.470022,-21.16752200000002,21.36611099999999,-42.53363300000001
0.02,182.772539,203.034852,161.909287,-20.262313000000006,20.86325199999999,-41.125564999999995
0.04,171.06382,188.77031,151.646467,-17.706490000000002,19.41735299999999,-37.123842999999994
0.06,153.069864,167.012742,135.865105,-13.942878000000007,17.204758999999996,-31.147637000000003
0.08,130.789167,140.386526,116.305948,-9.597359000000012,14.483218999999991,-24.080578000000003
0.1,106.520472,111.862492,94.973961,-5.342020000000005,11.546510999999995,-16.888531
0.12,82.49886,84.255586,73.822686,-1.7567260000000005,8.676173999999989,-10.43289999999999
0.14,60.58076,59.803824,54.480233,0.7769359999999992,6.100527,-5.323591
0.16,42.035025,39.90886,38.06641,2.1261650000000003,3.968615,-1.8424499999999995
0.18,27.467648,25.072379,25.1252,2.395268999999999,2.342448000000001,0.05282099999999801
0.2,16.874663,15.01252,15.668321,1.8621430000000014,1.2063420000000011,0.6558010000000003
0.22,9.790211,8.904482,9.301825,0.8857289999999995,0.4883860000000002,0.39734299999999934
0.24,5.481305,5.669335,5.394128,-0.18803000000000036,0.08717699999999962,-0.275207
0.26,3.139653,4.237504,3.242595,-1.0978510000000004,-0.10294200000000009,-0.9949090000000003
0.28,2.0321,3.734542,2.205216,-1.702442,-0.17311600000000027,-1.5293259999999997
0.3,1.589693,3.56761,1.779634,-1.9779170000000001,-0.18994099999999992,-1.7879760000000002
0.32,1.43465,3.421184,1.628435,-1.9865339999999998,-0.1937850000000001,-1.7927489999999997
0.34,1.359396,3.191524,1.562519,-1.8321279999999998,-0.20312299999999994,-1.6290049999999998
0.36,1.279128,2.897134,1.500927,-1.6180059999999998,-0.22179899999999986,-1.396207
0.38,1.179037,2.59767,1.425414,-1.418633,-0.24637700000000007,-1.172256
0.4,1.071379,2.340775,1.343061,-1.2693959999999997,-0.271682,-0.9977139999999998
0.42,0.969318,2.141383,1.2632,-1.172065,-0.2938820000000001,-0.8781829999999997
0.44,0.877024,1.98616,1.188406,-1.109136,-0.31138200000000005,-0.7977539999999999
0.46,0.790812,1.850131,1.115178,-1.059319,-0.32436600000000004,-0.734953
0.48,0.704862,1.713148,1.038725,-1.008286,-0.3338629999999999,-0.674423
0.5,0.616332,1.56866,0.957303,-0.952328,-0.340971,-0.6113569999999999
