q_inverse_angstroms,intensity_debye,intensity_strat,intensity_prop,diff_strat_debye,diff_prop_debye,diff_prop_strat
0,186.836133,216.99472,183.899328,-30.15858700000001,2.9368049999999926,-33.095392000000004
0.02,182.772539,211.960884,179.939257,-29.188344999999998,2.833281999999997,-32.021626999999995
0.04,171.06382,197.473274,168.525468,-26.40945400000001,2.5383520000000033,-28.947806000000014
0.06,153.069864,175.264591,150.974234,-22.194727,2.09563,-24.290357
0.08,130.789167,147.883408,129.221526,-17.09424100000001,1.5676409999999805,-18.66188199999999
0.1,106.520472,118.263343,105.49716600000001,-11.742871000000008,1.023305999999991,-12.766176999999999
0.12,82.49886,89.255655,81.973786,-6.756795000000011,0.5250739999999894,-7.281869
0.14,60.58076,63.219297,60.462086,-2.6385369999999995,0.11867399999999861,-2.757210999999998
0.16,42.035025,41.743036,42.20746,0.29198900000000094,-0.17243500000000012,0.46442400000000106
0.18,27.467648,25.538843,27.814899,1.9288050000000005,-0.347251,2.2760560000000005
0.2,16.874663,14.504579,17.297435,2.370084000000002,-0.42277199999999837,2.7928560000000004
0.22,9.790211,7.917702,10.21694,1.872508999999999,-0.4267289999999999,2.299237999999999
0.24,5.481305,4.699012,5.870997,0.7822930000000001,-0.38969200000000015,1.1719850000000003
0.26,3.139653,3.680244,3.478171,-0.540591,-0.3385180000000001,-0.20207299999999995
0.28,2.0321,3.820628,2.32445,-1.7885280000000003,-0.29235000000000033,-1.496178
0.3,1.589693,4.33991,1.85114,-2.7502169999999997,-0.261447,-2.4887699999999997
0.32,1.43465,4.761341,1.682984,-3.326691,-0.24833400000000005,-3.0783569999999996
0.34,1.359396,4.880295,1.609674,-3.520899,-0.250278,-3.2706210000000002
0.36,1.279128,4.687614,1.541176,-3.408486,-0.26204800000000006,-3.146438
0.38,1.179037,4.279612,1.457194,-3.100575,-0.2781570000000002,-2.822418
0.4,1.071379,3.780615,1.365604,-2.7092359999999998,-0.29422499999999996,-2.415011
0.42,0.969318,3.292634,1.276788,-2.323316,-0.30747,-2.015846
0.44,0.877024,2.874781,1.193605,-1.997757,-0.316581,-1.681176
0.46,0.790812,2.545889,1.112165,-1.755077,-0.3213530000000001,-1.4337239999999998
0.48,0.704862,2.299415,1.027138,-1.5945530000000003,-0.3222760000000001,-1.272277
0.5,0.616332,2.120062,0.936584,-1.50373,-0.320252,-1.183478
