q_inverse_angstroms,debye,propo{e=0.380}_Plastocyanin,propo{e=0.380}_Plastocyanin_relDiffDebye,propo{e=0.390}_Plastocyanin,propo{e=0.390}_Plastocyanin_relDiffDebye,propo{e=0.400}_Plastocyanin,propo{e=0.400}_Plastocyanin_relDiffDebye,propo{e=0.410}_Plastocyanin,propo{e=0.410}_Plastocyanin_relDiffDebye,propo{e=0.420}_Plastocyanin,propo{e=0.420}_Plastocyanin_relDiffDebye,propo{e=0.430}_Plastocyanin,propo{e=0.430}_Plastocyanin_relDiffDebye,propo{e=0.440}_Plastocyanin,propo{e=0.440}_Plastocyanin_relDiffDebye,propo{e=0.450}_Plastocyanin,propo{e=0.450}_Plastocyanin_relDiffDebye,strat{a=0.15}_Plastocyanin,strat{a=0.15}_Plastocyanin_relDiffDebye,strat{a=0.20}_Plastocyanin,strat{a=0.20}_Plastocyanin_relDiffDebye,strat{a=0.25}_Plastocyanin,strat{a=0.25}_Plastocyanin_relDiffDebye,strat{a=0.30}_Plastocyanin,strat{a=0.30}_Plastocyanin_relDiffDebye,strat{a=0.35}_Plastocyanin,strat{a=0.35}_Plastocyanin_relDiffDebye,strat{a=0.40}_Plastocyanin,strat{a=0.40}_Plastocyanin_relDiffDebye,strat{a=0.45}_Plastocyanin,strat{a=0.45}_Plastocyanin_relDiffDebye,strat{a=0.50}_Plastocyanin,strat{a=0.50}_Plastocyanin_relDiffDebye
0.2,13.307628,12.963545,2.585607292298819,12.656332,4.894155442277155,12.377602,6.988668453912296,12.099442,9.07889820785492,11.821896,11.164514066669122,11.572669,13.03732716303762,11.351616,14.698427097601463,11.103511,16.56280893935418,33.340948,150.5401263095121,1.314596,90.12148521133894,2.32834,82.5037189197053,288.69678,2069.408252169357,1403.720669,10448.24097126851,1810.070662,13501.752784192646,1079.118036,8009.018647049647,3272.170317,24488.68189732986
0.22,7.275654,7.306439,0.4231234745357577,7.143606,1.814929626944879,6.996132,3.8418814308651843,6.849228,5.860998887522691,6.702937,7.871690984755459,6.57184,9.673549621793455,6.455791,11.268581491093457,6.325816,13.055018834045718,0.328077,95.49075588256395,0.882358,87.87245792611908,116.820799,1505.6398366387405,195.858197,2591.966893972693,2.462541,66.15368185457967,3.727844,48.76276414463909,92.886369,1176.6738082926977,352.702524,4747.708865759697
0.24,3.93541,4.120354,4.699484932954883,4.038836,2.628087035404184,3.965285,0.7591331017606829,3.892304,1.0953369534559263,3.819936,2.934230486785363,3.75537,4.574872757857503,3.698459,6.020999082687697,3.635015,7.633130982540573,32.250804,719.5030250977662,0.418264,89.37178083096805,1891.075012,47952.80801746197,802.833525,20300.2511809443,1.176185,70.11277096922556,1121.703241,28402.83048017868,804.206343,20335.134916057028,124.960922,3075.296144493204
0.26,2.3521,2.565233,9.061391947621274,2.523405,7.28306619616512,2.485936,5.69006419795077,2.449036,4.1212533480719324,2.41275,2.5785468304918955,2.380658,1.214149058288332,2.352612,0.021767781982061474,2.321641,1.294970451936568,0.2919,87.58981335827558,107.640303,4476.348922239701,0.550045,76.61472726499724,0.801897,65.90718932018197,3170.805511,134707.4278729646,813.087279,34468.5676204243,1.278624,45.63904595893032,1581.246586,67127.01356234853
0.28,1.748013,1.936227,10.76731122709041,1.910453,9.292837067001212,1.887577,7.984151147617324,1.865272,6.708130889186751,1.84358,5.467179019835662,1.824622,4.382633309935334,1.808252,3.4461414188567208,1.790416,2.4257828746124868,29.803751,1605.0073998305504,114.034545,6423.666872042713,0.379399,78.29541313479935,0.821291,53.01573844130451,78.769241,4406.21597207801,29.71428,1599.8889596358836,1.121398,35.84727344705103,1020.15968,58261.10372176865
0.3,1.576208,1.732363,9.90700465928355,1.711792,8.601910407763437,1.693646,7.450666409509401,1.676071,6.33564859460173,1.659109,5.259521585983569,1.644408,4.326840112472468,1.631822,3.528341437170732,1.618243,2.6668434622841684,0.226823,85.60957690863134,1096.627054,69473.75257580218,1082.575992,68582.3053810157,31.890848,1923.2639347091244,848.048613,53703.09026473664,844.042887,53448.95337417397,1101.51086,69783.59785002995,117.279252,7340.594896105083
0.32,1.519609,1.65831,9.12741369654957,1.639629,7.898084309845495,1.623202,6.817082552156512,1.607344,5.773524636929639,1.592101,4.770437658634557,1.578946,3.904754446703065,1.567735,3.1669988793169894,1.555702,2.375150449885459,786.024983,51625.47563221856,114.873873,7459.43621023566,101.508486,6579.908186908607,794.627379,52191.56835738668,132.616733,8627.02997942234,32.515893,2039.7539103808938,1140.587511,74957.95971200487,167.750548,10939.059916070517
0.34,1.441259,1.581656,9.741274815976857,1.564932,8.580900448843678,1.550283,7.564497428983966,1.536204,6.587643164760798,1.522739,5.653390542574234,1.511185,4.851730327442877,1.501396,4.1725324872212335,1.490964,3.4487208752902765,28.279543,1862.1416414398802,0.26901,81.33506885299589,0.629444,56.32679483701403,1429.829581,99106.98368579138,30.947127,2047.2287076784949,31.964738,2117.8344072786363,0.774325,46.274403143362854,101.918783,6971.5106028826185
0.36,1.315863,1.47242,11.897667158359196,1.458484,10.838590339571816,1.446369,9.917901787648107,1.434825,9.040606810891408,1.423895,8.209973226696086,1.414622,7.50526460581383,1.40686,6.915385568254445,1.398709,6.295944182639072,28.80495,2089.0538756694277,115.57233,8683.00628560876,1788.737712,135836.4699820574,0.523094,60.247077393315266,29.750001,2160.8737383754997,50.786394,3759.5502723307823,3715.802652,282285.22186580213,781.310536,59276.282789317724
0.38,1.167319,1.347049,15.396819549754603,1.336312,14.47701956363256,1.327106,13.688374814425183,1.318471,12.948645571604672,1.310449,12.26142982338161,1.303794,11.691320024774711,1.29836,11.225808883432888,1.292827,10.75181676988038,784.982653,67146.62692888577,0.39016,66.57640285131998,220.359318,18777.38638709727,46.663093,3897.458535327533,29.474601,2424.9825454738593,30.552933,2517.3593507858604,398.674579,34053.01035963605,7048.014024,603677.8896771149
0.4,1.026169,1.229739,19.83786296409264,1.221996,19.083308889666316,1.215512,18.45144415783363,1.209598,17.875125832099766,1.204298,17.358641705216193,1.200093,16.94886514794346,1.196836,16.631471034498205,1.193753,16.331033192388382,0.202389,80.27722529135065,0.19205,81.28475913811467,27.877158,2616.6244546463595,0.526606,48.682332052517665,118.017041,11400.741203446994,30.261106,2848.9397945172773,1740.569163,169518.17819481975,1083.998369,105535.46248230066
0.42,0.909671,1.133919,24.651549846043228,1.128621,24.069141480821095,1.124361,23.600840303802137,1.12067,23.195089213572825,1.117594,22.856944983406084,1.115389,22.61454965586459,1.113911,22.452073332006854,1.112828,22.333019300384414,30.024136,3200.5488797598255,781.734689,85835.98004113574,28.988026,3086.6494589802246,0.46797,48.55612633578514,1313.39976,144281.84354563354,0.669279,26.426257405149777,1049.401805,115260.58695946117,1323.918926,145438.21392569403
0.44,0.819248,1.059497,29.32555221373747,1.056099,28.91078159482842,1.053565,28.6014735464719,1.051601,28.361741499521514,1.050251,28.196956233033234,1.049601,28.117615178798122,1.049504,28.105775052243036,1.049976,28.163388863933758,30.024983,3564.944314786243,28.922517,3430.3738306349237,1065.492911,129957.43205964495,28.119612,3332.3687088647157,1035.795332,126332.45171181374,28.109859,3331.178226861707,2051.846258,250354.8388278031,1296.373093,158139.39673944886
0.46,0.746861,0.998402,33.67976102648284,0.996563,33.43353046952512,0.995447,33.284105074438216,0.994901,33.21099910157312,0.994968,33.219969981027255,0.995594,33.30378745174804,0.996631,33.442635242702465,0.998378,33.67654757712613,0.125775,83.1595169650042,29.110387,3797.698099110812,29.551532,3856.764645630178,48.515875,6395.971137869028,123.679563,16459.91717334283,48.548103,6400.286264780193,0.693883,7.093421667485646,991.156388,132609.61905896812
0.48,0.682821,0.941614,37.900562519313254,0.941225,37.84359297678307,0.941426,37.873029681278105,0.942198,37.986090058741595,0.943583,38.18892506235162,0.945394,38.45414830533917,0.947485,38.76037790284716,0.950418,39.18991946644874,28.18778,4028.1360708004004,0.162629,76.18277703819888,785.642601,114958.35365344651,27.722248,3959.9583199696553,27.067923,3864.1315952497066,0.86781,27.091873272790373,738.625461,108072.63396995698,3137.032038,459322.31390071486
0.5,0.620718,0.883651,42.35949336091429,0.884741,42.53509645281754,0.886287,42.784162856562894,0.888403,43.12505840011085,0.891133,43.564871648639155,0.894155,44.05172719334707,0.897322,44.56194278239071,0.901465,45.22939563537709,28.748611,4531.5091555263425,28.339743,4465.638985819648,44.674245,7097.188578388254,7037.791517,1133714.6335372906,27.754089,4371.287927851295,193.059951,31002.682860816025,90.814582,14530.570081744045,750.799753,120856.65874036196
