q_inverse_angstroms,debye,propo{e=0.380}_BacteriorhodopsinArEnv,propo{e=0.380}_BacteriorhodopsinArEnv_relDiffDebye,propo{e=0.390}_BacteriorhodopsinArEnv,propo{e=0.390}_BacteriorhodopsinArEnv_relDiffDebye,propo{e=0.400}_BacteriorhodopsinArEnv,propo{e=0.400}_BacteriorhodopsinArEnv_relDiffDebye,propo{e=0.410}_BacteriorhodopsinArEnv,propo{e=0.410}_BacteriorhodopsinArEnv_relDiffDebye,propo{e=0.420}_BacteriorhodopsinArEnv,propo{e=0.420}_BacteriorhodopsinArEnv_relDiffDebye,propo{e=0.430}_BacteriorhodopsinArEnv,propo{e=0.430}_BacteriorhodopsinArEnv_relDiffDebye,propo{e=0.440}_BacteriorhodopsinArEnv,propo{e=0.440}_BacteriorhodopsinArEnv_relDiffDebye,propo{e=0.450}_BacteriorhodopsinArEnv,propo{e=0.450}_BacteriorhodopsinArEnv_relDiffDebye,strat{a=0.15}_BacteriorhodopsinArEnv,strat{a=0.15}_BacteriorhodopsinArEnv_relDiffDebye,strat{a=0.20}_BacteriorhodopsinArEnv,strat{a=0.20}_BacteriorhodopsinArEnv_relDiffDebye,strat{a=0.25}_BacteriorhodopsinArEnv,strat{a=0.25}_BacteriorhodopsinArEnv_relDiffDebye,strat{a=0.30}_BacteriorhodopsinArEnv,strat{a=0.30}_BacteriorhodopsinArEnv_relDiffDebye,strat{a=0.35}_BacteriorhodopsinArEnv,strat{a=0.35}_BacteriorhodopsinArEnv_relDiffDebye,strat{a=0.40}_BacteriorhodopsinArEnv,strat{a=0.40}_BacteriorhodopsinArEnv_relDiffDebye,strat{a=0.45}_BacteriorhodopsinArEnv,strat{a=0.45}_BacteriorhodopsinArEnv_relDiffDebye,strat{a=0.50}_BacteriorhodopsinArEnv,strat{a=0.50}_BacteriorhodopsinArEnv_relDiffDebye
0.2,3.279961,2.009371,38.73796060379987,1.974261,39.80840016085557,1.943941,40.73280139611416,1.914027,41.644824435412495,1.884548,42.54358512189627,1.857594,43.36536318572081,1.833098,44.112201334101236,1.808999,44.846935680027904,6.739996,105.49012625454996,6.290899,91.79798174429511,11.534804,251.675035160479,20.053657,511.39925139353795,28.157034,758.4563657921542,17.404504,430.63143128835975,47.678917,1353.6428024601512,39.158206,1093.861939212082
0.22,2.027486,1.362311,32.807871423033255,1.344173,33.70247686050607,1.328704,34.46544143831326,1.31364,35.208430539101144,1.299011,35.929964497905296,1.285847,36.579241484281525,1.274081,37.159566083316975,1.26271,37.72040842698791,2.906252,43.34264207003154,2.023752,0.18416896590162032,3.276709,61.614383527185865,12.980929,540.247528219677,10.210657,403.61171421159014,11.950108,489.40520427761277,22.480367,1008.7803812208815,35.761576,1663.8383692908355
0.24,1.297135,0.973148,24.97712265878262,0.965217,25.588547067190383,0.95868,26.092503864285522,0.952548,26.565238005296287,0.946851,27.004436700883094,0.94198,27.379956596653386,0.937869,27.69688582915425,0.934155,27.98320914939463,6.076967,368.491483153257,6.139699,373.32767984828104,5.542067,327.2544492284921,5.862387,351.94887193699964,10.287477,693.0922378935117,10.571096,714.9572712169513,24.827294,1814.010029796436,36.762503,2734.1308344929407
0.26,0.879642,0.742869,15.548711862325812,0.740979,15.763571998608523,0.739727,15.905902628569352,0.738879,16.002305483367106,0.738467,16.0491427194245,0.738504,16.044936462788268,0.738924,15.997189765836556,0.739739,15.904538437227872,7.401001,741.3651235388943,5.882753,568.7667255542597,4.330404,392.291636824981,18.414169,1993.3708258587017,15.747889,1690.2611516958036,16.489316,1774.5485095072765,29.474804,3250.772700712335,22.41666,2448.3844564038554
0.28,0.681558,0.629529,7.633833070699778,0.630611,7.4750791568729245,0.63196,7.277150293885485,0.633714,7.019798755204985,0.635904,6.698476138494446,0.638356,6.338712185903468,0.641005,5.950043870074146,0.64405,5.503273382456077,5.641726,727.7690233259679,5.01629,636.0033922278074,5.272793,673.6381936680372,22.139702,3148.3958812016,22.282164,3169.298284225261,15.517005,2176.69618726506,32.987501,4740.013762585136,14.18006,1980.536065896079
0.3,0.608019,0.586976,3.4609115833551125,0.589174,3.0994097223935437,0.5915,2.716855887727185,0.594231,2.2676922925105996,0.597397,1.7469848804067014,0.600756,1.1945350392010807,0.604242,0.6211976928352618,0.608124,0.017269197179696973,7.762745,1176.727372006467,12.798036,2004.8743542553768,15.739517,2488.655453201298,4.779467,686.071981303216,19.953671,3181.751228168857,30.041051,4840.807935278339,15.236195,2405.8748164119875,35.698006,5771.199090817886
0.32,0.56771,0.567467,0.04280354406298871,0.570177,0.4345528526888722,0.572951,0.923182610840031,0.576129,1.4829754628243212,0.579743,2.119568089341382,0.583518,2.784520265628566,0.587388,3.466206337742857,0.591654,4.2176463335153445,3.317729,484.40559440559434,11.463663,1919.281499357066,5.355815,843.4068450441246,7.177356,1164.2645012418309,15.155127,2569.5191206778104,17.521816,2986.402564689718,19.355825,3309.4564126050263,18.489555,3156.8661816772637
0.34,0.510772,0.542528,6.217255448615039,0.545892,6.875866335664453,0.549238,7.530953145434753,0.552989,8.265331693984782,0.557175,9.084875443446386,0.561481,9.927913041435318,0.565842,10.781718653332593,0.570598,11.712858183299014,5.541648,984.9553225313839,1.593288,211.93722443673497,6.649553,1201.863257970288,20.444985,3902.7615061123165,6.965239,1263.66891685527,14.653215,2768.836780402998,16.256786,3082.787231876454,12.077497,2264.5573758937453
0.36,0.437082,0.50911,16.479287639390304,0.513351,17.449586118851833,0.517464,18.39059947561327,0.521981,19.424044000896856,0.526935,20.557469765398714,0.531953,21.705538091250606,0.536971,22.853606417102498,0.542385,24.092275591307803,6.623065,1415.2911810598468,5.811498,1229.6127500102955,12.380344,2732.4991649164226,12.421913,2742.0097373032977,16.085505,3580.2030282647193,8.162866,1767.5822843310862,21.646904,4852.595622789316,10.324839,2262.220132606696
0.38,0.370309,0.477628,28.98093214045567,0.482694,30.34897882579144,0.48753,31.65491521945187,0.49277,33.06994969066374,0.498446,34.60272367131233,0.504135,36.13900823366431,0.509773,37.66152051394917,0.515806,39.290700469067716,1.538688,315.51461077100475,5.671437,1431.5417664707043,10.270276,2673.4340780267294,7.861763,2023.0277957057485,11.255847,2939.5823487951952,14.285105,3757.6175572292327,21.531763,5714.539479191702,14.96288,3940.647135230307
0.4,0.326879,0.456285,39.58834920566939,0.461911,41.30947537162071,0.467236,42.93851853438123,0.472966,44.69146075459116,0.479132,46.57778566380833,0.485276,48.45738025385541,0.491333,50.31035949082078,0.497786,52.28448447284777,7.002925,2042.3600170093523,10.879835,3228.398275814598,9.575835,2829.473903187418,16.120582,4831.666457618874,12.169359,3622.894098427859,32.199504,9750.588138118386,12.808113,3818.3040207538575,43.465734,13197.193762829673
0.42,0.303928,0.444304,46.18725487615488,0.450244,48.14166513121529,0.455845,49.98453581111317,0.46185,51.96033271037878,0.46829,54.079255613171554,0.47469,56.185017504145726,0.480983,58.25557368850518,0.487672,60.45642388986866,9.400873,2993.1250164512653,10.488656,3351.033139427759,4.378829,1340.745505514464,4.23424,1293.1720670685163,11.773088,3773.643757732094,10.172379,3246.970006054066,53.412093,17473.929680713853,18.354118,5938.96909794425
0.44,0.287263,0.435226,51.507851689914816,0.441404,53.6584941325545,0.447213,55.68068285856517,0.453426,57.843509258066646,0.460075,60.15811294876124,0.466668,62.45322230847692,0.47314,64.70620998875596,0.480007,67.09670232504709,6.927462,2311.539947713419,4.915673,1611.2099365389902,15.454033,5279.750611808691,8.563287,2880.9919829563855,7.998795,2684.4849493321453,14.486914,4943.083863915645,12.788764,4351.935682632292,21.160817,7266.356613973956
0.46,0.265139,0.423482,59.72075024798313,0.429968,62.16701428307416,0.436047,64.45977392990092,0.44253,66.90490648301454,0.449448,69.51410392284801,0.456292,72.09539147390612,0.462994,74.62312221136838,0.470092,77.30020856984449,2.253139,749.7953903424241,3.057997,1053.3561641252322,7.075478,2568.5919461112853,5.625539,2021.7319971788381,17.634869,6551.178815640097,18.000916,6689.23734343118,21.110573,7862.07762720686,26.049289,9724.767009002826
0.48,0.23523,0.40793,73.41750627045872,0.414824,76.34825489946012,0.421259,79.08387535603451,0.428099,81.99166772945628,0.435374,85.0843854950474,0.442549,88.13459167623179,0.449558,91.11422862730095,0.456962,94.26178633677677,7.826881,3227.331122730944,14.128867,5906.405220422565,5.124604,2078.5503549717296,13.454582,5619.755983505506,11.962011,4985.2404030098205,12.290873,5125.044849721549,17.85389,7489.971517238448,18.066947,7580.5454236279375
0.5,0.202587,0.391021,93.01386564784514,0.398359,96.6360131696506,0.405182,100.0039489207106,0.41241,103.5717987827452,0.420073,107.35437120841911,0.427609,111.07425451781212,0.43495,114.69788288488402,0.442687,118.51698282713107,4.809276,2273.9311999289193,3.902806,1826.4839303607837,4.870435,2304.1202051464306,7.592809,3647.9250889741197,11.594595,5623.267040826904,8.484112,4087.8856984900317,40.596866,19939.22561664865,26.982103,13218.773169058233
