q_inverse_angstroms,debye,propo{e=0.380}_XyloseIsomerase,propo{e=0.380}_XyloseIsomerase_relDiffDebye,propo{e=0.390}_XyloseIsomerase,propo{e=0.390}_XyloseIsomerase_relDiffDebye,propo{e=0.400}_XyloseIsomerase,propo{e=0.400}_XyloseIsomerase_relDiffDebye,propo{e=0.410}_XyloseIsomerase,propo{e=0.410}_XyloseIsomerase_relDiffDebye,propo{e=0.420}_XyloseIsomerase,propo{e=0.420}_XyloseIsomerase_relDiffDebye,propo{e=0.430}_XyloseIsomerase,propo{e=0.430}_XyloseIsomerase_relDiffDebye,propo{e=0.440}_XyloseIsomerase,propo{e=0.440}_XyloseIsomerase_relDiffDebye,propo{e=0.450}_XyloseIsomerase,propo{e=0.450}_XyloseIsomerase_relDiffDebye,strat{a=0.15}_XyloseIsomerase,strat{a=0.15}_XyloseIsomerase_relDiffDebye,strat{a=0.20}_XyloseIsomerase,strat{a=0.20}_XyloseIsomerase_relDiffDebye,strat{a=0.25}_XyloseIsomerase,strat{a=0.25}_XyloseIsomerase_relDiffDebye,strat{a=0.30}_XyloseIsomerase,strat{a=0.30}_XyloseIsomerase_relDiffDebye,strat{a=0.35}_XyloseIsomerase,strat{a=0.35}_XyloseIsomerase_relDiffDebye,strat{a=0.40}_XyloseIsomerase,strat{a=0.40}_XyloseIsomerase_relDiffDebye,strat{a=0.45}_XyloseIsomerase,strat{a=0.45}_XyloseIsomerase_relDiffDebye,strat{a=0.50}_XyloseIsomerase,strat{a=0.50}_XyloseIsomerase_relDiffDebye
0,180.1075,62.615668,65.23428063795234,61.013156,66.12403370209458,59.529573,66.94775453548574,58.04622,67.77134766736532,56.681757,68.5289302222284,55.37683,69.25345696320252,54.131426,69.94493510819927,52.94553,70.60337298557806,138.657748,23.013895590133664,256.070827,42.17665949502382,195.358357,8.467641269797218,297.061237,64.93551739933096,534.037488,196.51041072692703,1373.657218,662.6874050220008,2569.696396,1326.757017892092,687.227099,281.5649537082021
0.02,159.882205,55.615403,65.21476358172569,54.19307,66.10437665655161,52.876318,66.92795298888954,51.559798,67.75138421439709,50.348819,68.50880371583568,49.190705,69.23315824922479,48.08544,69.92445782193208,47.033008,70.58271244132517,183.236425,14.607141551494113,153.529625,3.9732877089104375,54.762173,65.74842522343248,849.577751,431.3773043097573,1450.810892,807.4248707040286,317.911589,98.84113369589818,1168.741241,631.0014526006819,1343.318841,740.1928413484164
0.04,111.592756,38.895753,65.14491227369633,37.903763,66.03384990330376,36.985478,66.85673933888684,36.067424,67.67942177178597,35.223035,68.43609185528136,34.415571,69.15967287338974,33.645018,69.85017737172832,32.911359,70.50762058426086,15.563824,86.05301584271294,98.531645,11.704264208691107,398.289369,256.91328297331415,245.38151,119.8901781760816,233.098886,108.88352824622416,497.025956,345.3926704704739,1036.812653,829.1039043788828,973.162579,772.0660855441191
0.06,61.195467,21.433403,64.97550545696465,20.890873,65.86205805080301,20.388754,66.68257470769852,19.886867,67.50271225154634,19.425351,68.25687922276988,18.984114,68.97790811858663,18.56314,69.665825084724,18.162415,70.32065299869352,12.666098,79.30222838237349,68.663134,12.202974118981718,549.792907,798.4209680105881,557.794188,811.495925016799,168.904644,176.00842395728426,273.653336,347.1790957980597,463.002205,656.5955906505297,327.654234,435.4223932958956
0.08,27.247811,9.656682,64.55978794039639,9.417271,65.43843099909934,9.195817,66.25117151612656,8.974596,67.06305691859063,8.771292,67.80918658016233,8.57704,68.52209522445675,8.391825,69.20183790176759,8.215633,69.84846599236907,4.20065,84.58353223310306,6.904765,74.65937722483467,76.286972,179.9746812688917,89.065623,226.8725807001524,27.505004,0.9439033469514336,105.257468,286.29696895651546,892.270136,3174.6488736287843,576.233124,2014.786850217069
0.1,11.574057,4.209001,63.63417771313896,4.109807,64.49121513744058,4.018184,65.28283902524413,3.926792,66.07246707010343,3.842933,66.797009898949,3.762931,67.48822819863423,3.686774,68.14622564931207,3.614446,68.77114049118646,2.35136,79.6842196301608,121.920241,953.3924362045219,8.326801,28.05633322870278,14.078919,21.642039606336834,146.741041,1167.8444645641541,392.581847,3291.912161828821,57.586304,397.5464005404501,199.524805,1623.896858292645
0.12,6.187235,2.33069,62.330669515542894,2.279841,63.15250673362173,2.232982,63.909856341322104,2.186355,64.66345629348167,2.143679,65.35319896528902,2.10307,66.00953414570483,2.064515,66.63267194473784,2.027998,67.2228709593219,60.463341,877.2271620521929,1.991149,67.81843586028332,9.885216,59.767909251870975,317.863457,5037.407210167385,357.346918,5675.551082187762,49.114592,693.8051811511928,470.133279,7498.439028095749,22.446112,262.78098375122323
0.14,3.919418,1.537287,60.77767158287276,1.50686,61.553985821364286,1.47891,62.26710190135372,1.451191,62.97432424916147,1.42591,63.619343484160154,1.401941,64.23088836148632,1.379269,64.80934159102192,1.35788,65.35506036865677,1.353755,65.46030558618652,4.281606,9.240861781009329,6.962205,77.6336435664683,146.558598,3639.294915724732,209.072434,5234.272435346268,164.048431,4085.5303772141683,54.773328,1297.4862594395393,64.924468,1556.4823654940608
0.16,2.193003,0.93327,57.44328667129046,0.918389,58.12185391447253,0.904834,58.73995612409102,0.89151,59.347524832387364,0.879473,59.896406890460256,0.868171,60.41177326250807,0.857591,60.894216742977555,0.847718,61.34442132546103,88.933059,3955.3095002606015,34.02643,1451.590672698578,44.66159,1936.5494256049808,127.073109,5694.479487716159,18.578809,747.1857539638568,340.619247,15432.09215856066,132.018594,5919.991491119711,366.370423,16606.334783855746
0.18,0.971833,0.506067,47.92654705077929,0.502182,48.326307091856314,0.498808,48.67348608248537,0.495665,48.996895557158474,0.492995,49.271634118207544,0.490653,49.51262202456594,0.488625,49.721299852958275,0.486896,49.899211078446605,24.919191,2464.1433250362975,27.600631,2740.0590430660413,8.357932,760.0173075003627,267.953185,27471.93725670975,100.19521,10209.920531613972,116.551808,11892.987272504637,94.495168,9623.395686295898,102.680293,10465.631440792813
0.2,0.415513,0.31137,25.063716418018217,0.312496,24.792726100025757,0.313762,24.488042492052,0.31526,24.12752428925209,0.316858,23.742939450751248,0.318599,23.32393932319807,0.320469,22.873893235590707,0.322452,22.396651849641287,24.473617,5789.976246230563,40.08595,9547.33955375644,72.121085,17257.118790507153,24.23089,5731.560023392769,71.370924,17076.58027546671,27.914855,6618.166459292489,248.539316,59715.051755300075,45.305333,10803.469446202645
0.22,0.322119,0.278661,13.49128738137148,0.280629,12.880333044620148,0.282675,12.24516405427807,0.284952,11.538282435994153,0.287267,10.819603935191651,0.289695,10.065845231110245,0.292219,9.28228387645559,0.294826,8.472955646826177,1.464783,354.73349911057716,1.799692,458.7040814109072,7.132006,2114.090444835604,49.886049,15386.838404440596,131.108494,40601.88160276172,23.834705,7299.347756574434,3.725372,1056.520416367864,90.747414,28072.015311111732
0.24,0.390519,0.302659,22.498265129225466,0.30401,22.152315252266856,0.305483,21.775124897892294,0.307189,21.338270353043004,0.308978,20.880162040771392,0.310902,20.387484347752604,0.312946,19.86407831629191,0.315095,19.31378498869453,34.064617,8622.9090005864,28.164025,7111.947434055704,51.52735,13094.582081793715,48.148678,12229.407275958403,37.367829,9468.760802931485,131.056627,33459.603245936814,142.095479,36286.31641482232,97.684745,24914.082541438445
0.26,0.42622,0.315112,26.06822767584815,0.316142,25.826568438834407,0.317319,25.550419970907036,0.318727,25.220074140115432,0.320243,24.864389282530148,0.321906,24.474215194031242,0.323701,24.053071183895636,0.325613,23.60447656140022,2.518139,490.8073295481207,217.862136,51014.9490873258,95.183026,22231.900427009525,22.268558,5124.662850171273,116.20884,27164.989911313405,36.007232,8348.039040870914,85.790562,20028.234714466707,324.088125,75937.75632302566
0.28,0.38133,0.299049,21.577373928093774,0.300492,21.198961529384004,0.302052,20.789867044292347,0.303843,20.32019510660059,0.305711,19.83033068470878,0.307711,19.30585057561692,0.309828,18.750688380143185,0.312046,18.16903993916031,23.298355,6009.761886030473,87.930932,22959.012403954577,34.442942,8932.31898880235,29.593287,7660.545197073401,23.095901,5956.670338027431,29.185136,7553.511656570425,4.448232,1066.504602312957,126.321938,33026.67191146776
0.3,0.293403,0.267886,8.696911756185182,0.270131,7.931752572400423,0.272433,7.147166184394857,0.274967,6.283507666929107,0.277519,5.4137142428673215,0.280172,4.509497176238842,0.282913,3.5752872329185448,0.285725,2.6168784913583085,22.815863,7676.2882451781325,2.467028,740.8325749907124,0.633927,116.06016298401856,36.93606,12488.84878477725,39.317412,13300.480567683357,134.302217,45673.975385391415,8.837823,2912.178812077586,101.752362,34580.06871095387
0.32,0.207215,0.237688,14.705981709818303,0.240711,16.16485293053109,0.243733,17.62324156069782,0.246986,19.193108607002387,0.2502,20.74415462201094,0.253487,22.33042974688126,0.256832,23.944695123422527,0.26022,25.579711893444006,2.676994,1191.8919962357936,26.633264,12752.961416885842,4.882944,2256.4626112974447,165.491769,79764.76316868952,6.451803,3013.5791327847887,159.067431,76664.43838525204,127.398291,61381.21081968004,141.722888,68294.12590787347
0.34,0.149779,0.217764,45.39020824014049,0.2213,47.75101983589155,0.224797,50.08579306845419,0.228525,52.57479352913293,0.232176,55.01238491377296,0.23588,57.48536176633574,0.239624,59.98504463242511,0.243392,62.50075110663044,28.048279,18626.44295929336,118.12713,78767.61829094867,32.361253,21506.00150888976,27.701548,18394.947889891107,56.437634,37580.60542532665,203.911514,136041.59127781598,106.243258,70833.34713144033,71.790142,47830.71258320593
