q_inverse_angstroms,debye,propo{e=0.380}_AntiterminatorHairpin,propo{e=0.380}_AntiterminatorHairpin_relDiffDebye,propo{e=0.390}_AntiterminatorHairpin,propo{e=0.390}_AntiterminatorHairpin_relDiffDebye,propo{e=0.400}_AntiterminatorHairpin,propo{e=0.400}_AntiterminatorHairpin_relDiffDebye,propo{e=0.410}_AntiterminatorHairpin,propo{e=0.410}_AntiterminatorHairpin_relDiffDebye,propo{e=0.420}_AntiterminatorHairpin,propo{e=0.420}_AntiterminatorHairpin_relDiffDebye,propo{e=0.430}_AntiterminatorHairpin,propo{e=0.430}_AntiterminatorHairpin_relDiffDebye,propo{e=0.440}_AntiterminatorHairpin,propo{e=0.440}_AntiterminatorHairpin_relDiffDebye,propo{e=0.450}_AntiterminatorHairpin,propo{e=0.450}_AntiterminatorHairpin_relDiffDebye,strat{a=0.15}_AntiterminatorHairpin,strat{a=0.15}_AntiterminatorHairpin_relDiffDebye,strat{a=0.20}_AntiterminatorHairpin,strat{a=0.20}_AntiterminatorHairpin_relDiffDebye,strat{a=0.25}_AntiterminatorHairpin,strat{a=0.25}_AntiterminatorHairpin_relDiffDebye,strat{a=0.30}_AntiterminatorHairpin,strat{a=0.30}_AntiterminatorHairpin_relDiffDebye,strat{a=0.35}_AntiterminatorHairpin,strat{a=0.35}_AntiterminatorHairpin_relDiffDebye,strat{a=0.40}_AntiterminatorHairpin,strat{a=0.40}_AntiterminatorHairpin_relDiffDebye,strat{a=0.45}_AntiterminatorHairpin,strat{a=0.45}_AntiterminatorHairpin_relDiffDebye,strat{a=0.50}_AntiterminatorHairpin,strat{a=0.50}_AntiterminatorHairpin_relDiffDebye
0,106.067165,61.755331,41.77714564163188,60.134025,43.305711055820154,58.66059,44.694863862911774,57.187647,46.08355281297469,55.862453,47.33294417739929,54.684891,48.44314826364974,53.360601,49.69168733792404,52.1839,50.80107967437425,79.063084,25.459416210473805,78.434997,26.05157590475809,220.289565,107.68874608838655,161.470809,52.23449123015591,227.85969,114.8258511481852,389.766676,267.4715695474655,558.274334,426.3403938438441,749.527794,606.6539338540819
0.02,100.848066,58.721542,41.77226760104651,57.180844,43.30000934276717,55.780688,44.688390950402564,54.381025,46.076283703844155,53.121783,47.32493630566996,52.002845,48.434464771986804,50.744507,49.682220975858876,49.62643,50.79089568262023,75.557129,25.078256830428458,75.035924,25.595078838695834,211.237397,109.46102922786835,153.937971,52.643453767373195,216.238342,114.41991956494235,373.577507,270.435965524614,532.556354,428.07790483557716,713.844955,607.8419877680153
0.04,87.072799,50.71904,41.750993901091896,49.390969,43.276236014877625,48.18411,44.66227047553623,46.977745,46.047737594837166,45.89247,47.294137173653965,44.92817,48.401601285379606,43.843799,49.64696265248118,42.88036,50.7534379364559,66.227562,23.940010243612356,65.877592,24.34193829005083,187.010435,114.77480584952826,133.862941,53.73680705957322,185.635639,113.19590174194354,330.062122,279.06455953023857,463.864712,432.7320556216414,618.928543,610.8173276938071
0.06,69.296706,40.405311,41.69230641352563,39.351276,43.21335273858472,38.393542,44.59542997613769,37.4363,45.97679722323309,36.575237,47.21937143736673,35.810235,48.323322900802815,34.950076,49.564592579624204,34.185936,50.66730011668953,53.978094,22.105829965424334,53.561063,22.707634905474443,154.751259,123.31690484681914,107.43701,55.03912985416651,146.352808,111.1973518625835,271.677931,292.05028158192687,373.066111,438.36052611216473,494.490686,613.5846918899724
0.08,52.279614,30.551312,41.561710842011955,29.759098,43.07705102795901,29.039383,44.45371574472604,28.320161,45.82943745529568,27.673315,47.066718970036774,27.098729,48.1657821727605,26.452787,49.40133452400777,25.879063,50.49874890047964,41.91792,19.81975995461634,41.035472,21.507698966560852,122.10945,133.56991503418521,81.353694,55.61265238109831,109.109912,108.7045095627523,212.110555,305.7232614609587,282.971651,441.26576183213587,372.484328,612.4848473441292
0.1,38.86505,22.803684,41.32598825937442,22.217325,42.834693381328464,21.684751,44.20500938503874,21.152669,45.57405946988361,20.67425,46.80503434319523,20.249377,47.898235046655024,19.771862,49.12688392270176,19.34785,50.21786926814708,32.028192,17.591275451851985,30.429461,21.704819625859216,94.078616,142.06482688173566,59.973459,54.31205929234621,80.224844,106.41899084138579,160.753732,313.62028866552345,208.755109,437.1281112464799,273.384732,603.420507628319
0.12,29.446471,17.378877,40.98146090239472,16.936656,42.483240181820094,16.535115,43.84687047897861,16.134068,45.20882315575269,15.773579,46.43304116136701,15.453533,47.51991503497991,15.093949,48.74105966721785,14.774764,49.82500959113233,24.761603,15.909777439884046,22.540048,23.45416196052831,72.154312,145.0355154612585,44.412488,50.82448419710466,60.436713,105.24263501728271,120.864911,310.45635315688594,154.550565,424.85258759869737,201.850253,585.4819818646521
0.14,22.916206,13.623476,40.55090969246829,13.281036,42.04522336725372,12.970205,43.401604087517796,12.659868,44.75582912808516,12.381019,45.97264922474514,12.13354,47.05257929693947,11.855595,48.26545458702894,11.608979,49.34161876534012,19.553273,14.674911719679942,17.075233,25.48839454489106,55.557097,142.43584212849194,33.558314,46.43922296736207,47.134196,105.68062619091488,91.298534,298.4016115058488,116.533002,408.5178672246182,151.802765,562.4253814091217
0.16,18.01037,10.800754,40.03036028687918,10.533313,41.515288136778985,10.290664,42.86256195736124,10.048509,44.20709291369362,9.831023,45.41465278059252,9.63809,46.48588563144456,9.421509,47.68842061545654,9.229438,48.754867334763254,15.628982,13.222315810280417,13.280624,26.2612372760804,42.943643,138.43842741709358,25.761769,43.038532800825294,37.454876,107.96283474464985,69.444346,285.5797854236198,88.633743,392.1261639821946,114.844463,537.657432912261
0.18,14.047329,8.517767,39.363796491133655,8.310986,40.83582722380888,8.123482,42.170629021360575,7.936471,43.50192125492327,7.768615,44.69685304587085,7.619798,45.756250173965455,7.452847,46.94473945901032,7.304891,47.998007308008525,12.507946,10.958545927129629,10.479068,25.40170448061692,33.326848,137.2468673582003,19.924874,41.84101475803691,29.909593,112.92014303929238,53.136683,278.2689435123218,66.626755,374.3019473666489,85.721566,510.23391706708077
0.2,10.865414,6.683963,38.484046719250635,6.525905,39.93873588249836,6.382696,41.256762052508996,6.23998,42.57025088965777,6.11199,43.748208765906206,5.998608,44.79172169601637,5.871522,45.961359594765554,5.759003,46.99692989148871,10.037886,7.616166305305986,8.284598,23.752578594796283,26.092765,140.14515231541108,15.600078,43.57555082576698,24.121936,122.00659818392565,41.005474,277.39449228533766,48.953819,350.5472041838443,62.860921,478.5414251127476
0.22,8.43004,5.27989,37.36815009181451,5.159139,38.80053949921946,5.049845,40.09702207818705,4.941044,41.38765652357522,4.843577,42.54384320833591,4.757327,43.566970026239495,4.660764,44.71243315571456,4.575376,45.72533463660908,8.190954,2.83611940156868,6.547711,22.328826434987263,20.737253,145.99234404581708,12.56741,49.078889305388834,19.883208,135.86137195078553,32.09066,280.6703171040707,35.448194,320.49852669738226,46.166638,447.6443528144587
0.24,6.607146,4.22626,36.03501421037162,4.133504,37.438888137177535,4.04966,38.70787780382028,3.966309,39.969405852390736,3.891747,41.0979112615341,3.825857,42.09516484121888,3.752199,43.209988094708365,3.687171,44.19419519411256,6.903813,4.490092999307118,5.218986,21.00997919525314,16.787236,154.07696454717362,10.516144,59.16318483048506,16.737962,153.33119625326879,25.581191,287.17459853316393,25.948298,292.73080994426334,35.128829,431.6793211471338
0.26,5.206786,3.411359,34.48244271994278,3.340255,35.848045224059526,3.276094,37.08030251291296,3.212426,38.30309138881452,3.155579,39.39487814555851,3.105437,40.35789064501596,3.049494,41.432315443730545,3.000213,42.378791830507346,6.059787,16.38248624007209,4.261768,18.14973766926469,13.875657,166.49178591169292,9.061005,74.02299614387839,14.246359,173.61137945750028,20.838628,300.2205583252317,19.82955,280.8405031433979,28.486272,447.09895893551226
0.28,4.100459,2.76037,32.68143883404272,2.706563,33.99365778318963,2.658127,35.17489139630466,2.610183,36.34412635268392,2.567488,37.38535124970156,2.529925,38.301419426459326,2.488135,39.320573623587016,2.451433,40.215644151057226,5.545729,35.246541911527466,3.630633,11.457888007171876,11.763196,186.87510349451125,7.918289,93.10738139315623,12.286497,199.63711379628478,17.436803,325.2402718817577,16.24945,296.2836843387533,24.804876,504.9292530421594
0.3,3.24239,2.24773,30.67675387599888,2.207544,31.916148273341577,2.17149,33.02810581083707,2.135929,34.124858514860954,2.1043790000000002,35.09790617414931,2.076722,35.95088807947223,2.046076,36.89605507048813,2.01928,37.722482489768346,5.296795,63.360823343274575,3.274784,0.9990778407285994,10.275828,216.92140674008988,6.9965020000000004,115.78224704616042,10.943955,237.52741033620265,15.081113,365.12335036809264,14.483721,346.6989165399597,22.966794,608.3291645977196
0.32,2.609256,1.861777,28.64720824633535,1.831846,29.79431684740784,1.805115,30.818785124955156,1.778876,31.82439745276048,1.755716,32.71200679427392,1.735517,33.48613551142547,1.713261,34.33909896154306,1.693924,35.08019144154502,5.301601,103.18439432543222,3.137306,20.237569636708717,9.268067,255.19960479155745,6.333223,142.7214117740843,10.181775,290.2175562689135,13.520718,418.18288431644885,14.033942,437.852246004225,22.253888,752.882507504055
0.34,2.157975,1.579856,26.789884034801148,1.557415,27.829794135705928,1.537493,28.75297443204856,1.518065,29.653262896928833,1.501033,30.44252134524264,1.486282,31.12607884706727,1.470155,31.873399830859945,1.456265,32.517058816714744,5.576113,158.39562552856268,3.151128,46.02245160393424,8.643421,300.53388014226294,5.97058,176.6751236691806,9.734524,351.09530925983853,12.550743,481.5981649463039,14.556835,574.5599462459018,22.251453,931.1265422444654
0.36,1.838042,1.374815,25.2021988616147,1.357822,26.12671527636473,1.342853,26.941114512073167,1.328378,27.728637321671645,1.315803,28.41278926161643,1.305014,28.999772584086763,1.293344,29.63468734664387,1.283417,30.174772937723944,6.115344,232.7096986902367,3.242315,76.4004848637844,8.353525,354.47954943358206,5.876158,219.69661193813855,9.32525,407.3469485463336,12.035743,554.8132741254008,15.756245,757.2298674350205,22.753277,1137.908437348004
0.38,1.615472,1.228237,23.970393792031057,1.215139,24.781178503867604,1.20371,25.488649756851245,1.192775,26.165541711648366,1.183387,26.746672180019214,1.17543,27.23922172591045,1.166947,27.764331415214876,1.159852,28.20352194281299,6.841113,323.4745634712331,3.342671,106.91605920746383,8.343295,416.4617523547297,5.94278,267.86648112749714,8.894142,450.55996018501094,11.864184,634.4097576435865,17.309375,971.4747764120949,23.638173,1363.2363173115968
0.4,1.469467,1.128482,23.20467217024949,1.118034,23.91567826973999,1.109015,24.529438224880177,1.100489,25.109648600478952,1.09327,25.60091516175594,1.087241,26.011199979312238,1.080927,26.44087958423021,1.075759,26.7925717283886,7.585504,416.2078495127825,3.404601,131.6895173556126,8.518777,479.71883682995264,6.039362,310.98997119363685,8.557233,482.3358401379548,11.879337,708.4112810971596,18.857616,1183.2963244496132,24.710844,1581.6195259913968
0.42,1.374749,1.061163,22.810418483665014,1.052504,23.440278916369454,1.045111,23.978049811274644,1.038211,24.479959614445985,1.032456,24.898581486511354,1.027727,25.242571553061683,1.022876,25.5954359668565,1.01901,25.87665093773482,8.140862,492.17078899493663,3.409763,148.0280400276705,8.795764,539.8087214466059,6.068025,341.391483099824,8.380006,509.5662553673434,11.894071,765.181280364634,20.078319,1360.5079909132503,25.636323,1764.8002653575309
0.44,1.300056,1.008886,22.396727525583522,1.001616,22.95593420591113,0.995486,23.427452355898524,0.989849,23.86104906250193,0.98523,24.216341449906775,0.981512,24.50232913043746,0.977797,24.788086051677777,0.974941,25.007768896109102,8.354864,542.6541625899191,3.366789,158.97261348741898,9.160433,604.6183395176823,5.992073,360.908837773142,8.265103,535.7497677023143,11.786667,806.6276375786888,20.796941,1499.69578233553,26.055362,1904.1722818093988
0.46,1.223708,0.960019,21.54835957597728,0.954047,22.036384496955158,0.949097,22.440892761998782,0.944641,22.805031919379466,0.941084,23.095705838320903,0.93831,23.322393904428186,0.935658,23.539112271881855,0.933746,23.695358696682543,8.202912,570.332464934445,3.299077,169.59675020511432,9.6362,687.4590997198678,5.822193,375.7828665008319,8.075899,559.9531097287914,11.557513,844.4665720907276,21.038565,1619.2471570015068,25.769678,2005.868230002582
0.48,1.142358,0.912905,20.085910021201762,0.908185,20.49909047776616,0.904373,20.832786219381315,0.901054,21.123325612461237,0.898522,21.34497241670299,0.896659,21.508056143520683,0.89503,21.650655923974796,0.894029,21.738281694530087,7.78424,581.418609577733,3.229273,182.68485010828482,10.175984,790.7876515067957,5.578683,388.34804851018686,7.810615,583.7274304552514,11.273155,886.8320614028177,20.950979,1734.011667095604,24.805444,2071.424719746349
0.5,1.061438,0.869858,18.049099429264835,0.866281,18.38609508986866,0.863509,18.64725023976908,0.861231,18.861864753287534,0.859634,19.01232102110534,0.858602,19.109547613708962,0.85791,19.17474218936953,0.85774,19.190758197841053,7.251731,583.1987360542962,3.168812,198.53952845102586,10.617992,900.3402930741124,5.266171,396.13552557944973,7.593544,615.4015590171068,10.967805,933.2968105532304,20.6495,1845.4268643104917,23.312899,2096.3505169402265
