q_inverse_angstroms,debye,propo{e=0.380}_Plastocyanin,propo{e=0.380}_Plastocyanin_relDiffDebye,propo{e=0.390}_Plastocyanin,propo{e=0.390}_Plastocyanin_relDiffDebye,propo{e=0.400}_Plastocyanin,propo{e=0.400}_Plastocyanin_relDiffDebye,propo{e=0.410}_Plastocyanin,propo{e=0.410}_Plastocyanin_relDiffDebye,propo{e=0.420}_Plastocyanin,propo{e=0.420}_Plastocyanin_relDiffDebye,propo{e=0.430}_Plastocyanin,propo{e=0.430}_Plastocyanin_relDiffDebye,propo{e=0.440}_Plastocyanin,propo{e=0.440}_Plastocyanin_relDiffDebye,propo{e=0.450}_Plastocyanin,propo{e=0.450}_Plastocyanin_relDiffDebye,strat{a=0.15}_Plastocyanin,strat{a=0.15}_Plastocyanin_relDiffDebye,strat{a=0.20}_Plastocyanin,strat{a=0.20}_Plastocyanin_relDiffDebye,strat{a=0.25}_Plastocyanin,strat{a=0.25}_Plastocyanin_relDiffDebye,strat{a=0.30}_Plastocyanin,strat{a=0.30}_Plastocyanin_relDiffDebye,strat{a=0.35}_Plastocyanin,strat{a=0.35}_Plastocyanin_relDiffDebye,strat{a=0.40}_Plastocyanin,strat{a=0.40}_Plastocyanin_relDiffDebye,strat{a=0.45}_Plastocyanin,strat{a=0.45}_Plastocyanin_relDiffDebye,strat{a=0.50}_Plastocyanin,strat{a=0.50}_Plastocyanin_relDiffDebye
0,191.785812,175.483307,8.500370715639798,171.028257,10.823300630809957,166.978767,12.93476547681222,162.929847,15.045933116262008,158.881541,17.156780606899112,155.23863,19.05624906184405,152.000969,20.74441408627245,148.359179,22.643298034997493,78.897208,58.86181194675652,1041.188892,442.8915106608616,457.702071,138.65272734564954,135.068903,29.573047353471583,326.424798,70.20278747209936,72.52888,62.182353718636904,214.49787,11.842407821074904,2996.104059,1462.2136109839032
0.02,187.232491,171.367867,8.47322166962999,167.017852,10.796544388228005,163.063848,12.908359479124806,159.110414,15.01987013568068,155.157594,17.13105285770087,151.60062,19.030816077750103,148.439347,20.719237239651964,144.883495,22.618401204735346,78.026901,58.326196172864044,1036.76274,453.730142916274,453.878745,142.41452035159858,132.850272,29.045289473823228,322.169099,72.06901285098002,70.757348,62.20883051756226,210.753422,12.56241952151349,2972.453777,1487.5736957427969
0.04,174.158755,159.546935,8.38994284266675,155.498613,10.714443841769542,151.818877,12.827306901682908,148.139711,14.939842674001664,144.461158,17.052026468609057,141.151025,18.95266763936157,138.209166,20.641850017818513,134.900155,22.541846948779575,75.49801,56.64989107208535,1023.8928990000001,487.90779653885323,442.714969,154.20196015985525,126.445436,27.396451588092717,309.875985,77.92730833428385,65.674526,62.29042519280756,199.939258,14.802875112422559,2903.765803,1567.3096928144666
0.06,154.209853,141.495721,8.244694974192088,137.908104,10.571146189990856,134.647189,12.685741941534703,131.386844,14.799968066891298,128.127113,16.913796033512853,125.19392,18.81587488446669,122.587118,20.50629994440109,119.655047,22.407651215386355,71.544711,53.605616237763996,1003.748745,550.8979325724407,425.087505,175.65521705023608,116.564899,24.41151020356657,290.888889,88.63184377719365,57.931195,62.43353205193705,183.240888,18.825668033027696,2796.481523,1713.4259702588522
0.08,129.777666,119.361115,8.026458882378122,116.338418,10.355593850794023,113.591067,12.472561341949248,110.844286,14.589089620397406,108.098119,16.70514478199971,105.627133,18.60915960686179,103.431183,20.30124582453194,100.961319,22.204396093854857,66.519866,48.74320979081255,978.100867,653.6742624112225,402.325891,210.01165562647736,104.259873,19.662699897839133,267.201603,105.89182348216985,48.474211,62.6482641473919,162.410064,25.14484888332018,2660.246955,1949.8495904526435
0.1,103.565009,95.573251,7.716658432386178,93.157669,10.049089070228348,90.96224,12.168945015009855,88.767382,14.288249615273054,86.573138,16.40696135120309,84.598882,18.313257714292284,82.84447,20.007277747641584,80.871336,21.912490733235977,60.846291,41.248215408352834,949.086012,816.4157094796369,376.040241,263.0958415694243,90.752827,12.371149410125582,241.143771,132.8429006364495,38.37423,62.946722671554056,139.480403,34.67908161915961,2506.500095,2320.219067426528
0.12,78.128405,72.437007,7.284671944857964,70.611909,9.62069557160421,68.953284,11.743643045061528,67.29523,13.86585967037212,65.637789,15.98729168987899,64.146657,17.895857466948158,62.821688,19.591743873435018,61.331678,21.498873553095066,54.961594,29.652225717394337,918.936166,1076.1870295445042,347.925011,345.3246050524134,77.252316,1.1213450472974682,215.033919,175.23142063376307,28.643519,63.33789356124703,116.458789,49.06075325613008,2346.884827,2903.8816573818444
0.14,55.499095,51.792049,6.679471079663549,50.493853,9.018601114126268,49.314229,11.144084421556784,48.135176,13.268538883381787,46.956737,15.391887020860432,45.896706,17.30188393162086,44.954938,18.99879088118464,43.896029,20.90676613735773,49.26606,11.230876827811326,889.715637,1503.1173787608611,319.571347,475.8136182220629,64.788113,16.737242291968904,190.865727,243.90781867704328,20.08315,63.813554076872784,95.053672,71.2706702694882,2191.775638,3849.2096907165787
0.16,36.954091,34.805605,5.8139327523981,33.940937,8.1537765331584,33.155431,10.279403165403252,32.370495,12.403487343255176,31.586173,14.52591000005926,30.880847,16.4345647143641,30.254373,18.129841158858426,29.550169,20.035459673463482,44.081632,19.287556011051663,863.105831,2235.616457187379,292.316111,691.0250342783428,54.095291,46.38512147410149,170.081333,360.25034954857904,13.188739,64.31047647742167,76.487879,106.98081573701816,2049.156158,5445.14020653356
0.18,22.965168,21.923416,4.536226340691255,21.387528,6.869708072677713,20.900913,8.98863443977418,20.414868,11.105078787144079,19.929436,13.218853874702766,19.493112,15.118792076765992,19.10575,16.805529138737406,18.670548,18.700581680917807,39.627227,72.55361249697803,840.266204,3558.8724454356275,267.146052,1063.2662648059008,45.562727,98.3992758076057,153.462721,568.2412295002588,8.12731,64.61027413341806,61.42013,167.44907766405194,1924.006514,8277.93354701346
