q_inverse_angstroms,debye,propo{e=0.380}_VATPaseLiRotor,propo{e=0.380}_VATPaseLiRotor_relDiffDebye,propo{e=0.390}_VATPaseLiRotor,propo{e=0.390}_VATPaseLiRotor_relDiffDebye,propo{e=0.400}_VATPaseLiRotor,propo{e=0.400}_VATPaseLiRotor_relDiffDebye,propo{e=0.410}_VATPaseLiRotor,propo{e=0.410}_VATPaseLiRotor_relDiffDebye,propo{e=0.420}_VATPaseLiRotor,propo{e=0.420}_VATPaseLiRotor_relDiffDebye,propo{e=0.430}_VATPaseLiRotor,propo{e=0.430}_VATPaseLiRotor_relDiffDebye,propo{e=0.440}_VATPaseLiRotor,propo{e=0.440}_VATPaseLiRotor_relDiffDebye,propo{e=0.450}_VATPaseLiRotor,propo{e=0.450}_VATPaseLiRotor_relDiffDebye,strat{a=0.15}_VATPaseLiRotor,strat{a=0.15}_VATPaseLiRotor_relDiffDebye,strat{a=0.20}_VATPaseLiRotor,strat{a=0.20}_VATPaseLiRotor_relDiffDebye,strat{a=0.25}_VATPaseLiRotor,strat{a=0.25}_VATPaseLiRotor_relDiffDebye,strat{a=0.30}_VATPaseLiRotor,strat{a=0.30}_VATPaseLiRotor_relDiffDebye,strat{a=0.35}_VATPaseLiRotor,strat{a=0.35}_VATPaseLiRotor_relDiffDebye,strat{a=0.40}_VATPaseLiRotor,strat{a=0.40}_VATPaseLiRotor_relDiffDebye,strat{a=0.45}_VATPaseLiRotor,strat{a=0.45}_VATPaseLiRotor_relDiffDebye,strat{a=0.50}_VATPaseLiRotor,strat{a=0.50}_VATPaseLiRotor_relDiffDebye
0.2,0.351863,0.197948,43.742877199364514,0.199289,43.36176295887888,0.200683,42.96558603774764,0.202194,42.53615753858745,0.203769,42.08854014204392,0.205447,41.61164998877404,0.207162,41.1242443792044,0.20896,40.61325004334073,1.373902,290.46503894981856,3.542538,906.7946899787703,1.809322,414.2120654913986,1.902115,440.58397728661436,5.920219,1582.5352480937186,6.978832,1883.394673495082,5.674609,1512.7325123698715,6.037994,1616.007082301919
0.22,0.413373,0.210897,48.981428395178206,0.211901,48.738548478008966,0.212985,48.47631557939198,0.214195,48.18360173499479,0.215486,47.87129299688175,0.216889,47.53189008474187,0.218347,47.17918199785665,0.219897,46.80421798230653,1.242382,200.5474474627032,3.712244,798.0373657689303,1.723043,316.8252401584042,2.274715,450.28146492393074,5.849906,1315.164028613383,6.103503,1376.5122540659404,4.94014,1095.0804721159825,5.15669,1147.4665737723558
0.24,0.287646,0.18227,36.63391807986206,0.184018,36.02622668140702,0.185788,35.41088699304006,0.187664,34.758696453279384,0.189583,34.091556983236345,0.191593,33.39278140492132,0.193619,32.68844343394311,0.195718,31.95872704643903,1.2982070000000001,351.32106825751094,3.831742,1232.1033492556824,1.896109,559.1814243897012,2.29149,696.6354477378444,6.236887,2068.2509056270555,5.256121,1727.2880554570547,4.798516,1568.2018870417112,4.507637,1467.0779360742024
0.26,0.14158,0.150435,6.254414465319962,0.153012,8.07458680604605,0.155544,9.86297499646841,0.158161,11.711399915242254,0.160777,13.559118519564903,0.163463,15.456279135471101,0.166121,17.333662946743875,0.168829,19.246362480576348,1.434261,913.0392710834864,3.778751,2568.986438762537,2.084778,1372.50882893064,2.13178,1405.7070207656448,6.658114,4602.7221358949,4.947154,3394.246362480576,4.874339,3342.816075716909,4.129276,2816.5673117671986
0.28,0.074227,0.136435,83.80777884058361,0.139376,87.76994894041252,0.142243,91.63242485887885,0.145186,95.59728939604189,0.148109,99.53520955986365,0.151092,103.55396284370917,0.154027,107.50804963153568,0.157004,111.51871960337883,1.50947,1933.5861613698519,3.573033,4713.656755628006,2.091168,2717.2605655623966,2.115445,2749.9669931426565,6.597969,8788.907001495412,5.12265,6801.329704824391,4.764305,6318.560631576112,3.933992,5199.947458471984
0.3,0.054651,0.132358,142.18770013357488,0.135405,147.76307844321238,0.13837,153.1884137527218,0.141408,158.74732392819894,0.144419,164.25682970119485,0.147489,169.87429324257565,0.150506,175.39477777167846,0.153561,180.9847944227919,1.467283,2584.8236994748495,3.294894,5928.972937366198,1.921377,3415.7215787451278,2.208456,3941.0166328155024,6.001774,10882.002159155369,5.274765,9551.726409397817,4.402222,7955.153611095864,3.745701,6753.856288082561
0.32,0.044875,0.130017,189.73147632311978,0.133125,196.6573816155989,0.136146,203.3894150417827,0.139238,210.27966573816158,0.142301,217.10529247910867,0.145421,224.05793871866297,0.148484,230.88356545961005,0.151584,237.791643454039,1.359663,2929.889693593315,3.045678,6687.026183844011,1.7438,3785.9052924791085,2.235945,4882.607242339833,5.320682,11756.672980501393,5.143117,11360.98495821727,4.075586,8982.085793871867,3.515439,7733.847353760447
0.34,0.032526,0.127244,291.207034372502,0.130423,300.98075385845175,0.133511,310.4746971653446,0.136668,320.1807784541598,0.139792,329.785402447273,0.14297,339.5560474697166,0.146088,349.14222468179304,0.149241,358.8360081165837,1.2785,3830.701592572096,2.935997,8926.615630572467,1.713438,5167.902600996126,2.199539,6662.402385783682,5.005738,15289.95880218902,4.923946,15038.492283096599,4.0738,12424.749431224254,3.36888,10257.498616491423
0.36,0.023344,0.125263,436.59612748457846,0.128494,450.43694311172027,0.131629,463.86651816312536,0.134832,477.5873886223441,0.137999,491.15404386566144,0.141219,504.94773817683347,0.144377,518.4758396161754,0.147568,532.145305003427,1.27995,5382.993488690884,3.03015,12880.42323509253,1.846705,7810.833618917067,2.241552,9502.261823166553,5.110613,21792.619088416723,4.886949,20834.497087045922,4.386649,18691.333961617547,3.440419,14637.915524331735
0.38,0.022749,0.125067,449.76922062508254,0.128303,463.9940217152403,0.131443,477.79682623412026,0.13465,491.89414919337116,0.137822,505.8376192360105,0.141046,520.0096707547585,0.144208,533.909182821223,0.147403,547.9537562090642,1.355834,5859.971866895249,3.26884,14269.159083915776,2.019874,8778.957316805136,2.401272,10455.505736515892,5.372554,23516.660072970244,5.036476,22039.329201283577,4.716922,20634.63448942811,3.668745,16027.060530133193
0.4,0.023897,0.125255,424.14529020379126,0.128486,437.6658157927772,0.131622,450.78880194166624,0.134825,464.19215801146584,0.137992,477.44486755659705,0.141213,490.92354688873075,0.14437,504.1344101770096,0.147562,517.4917353642716,1.452638,5978.746286144704,3.489278,14501.322341716534,2.076617,8589.864836590368,2.537989,10520.533958237436,5.531088,23045.532912081013,5.184178,21593.844415617023,4.754889,19797.43063982927,3.816999,15872.712055906599
0.42,0.022676,0.125027,451.36267419297934,0.128264,465.63767860292813,0.131405,479.489327923796,0.134613,493.6364438172517,0.137786,507.62921150114647,0.141011,521.8512965249603,0.144173,535.7955547715645,0.147369,549.8897512788851,1.514102,6577.11236549656,3.565023,15621.569059798903,1.967699,8577.451931557594,2.498953,10920.254895043217,5.511878,24207.100017639797,5.19865,22825.78056094549,4.459445,19565.924325277825,3.723769,16321.630799082728
0.44,0.023374,0.125211,435.684949088731,0.128444,449.5165568580474,0.13158,462.93317361170534,0.134784,476.6407119021134,0.137952,490.1942329083597,0.141174,503.97877984084874,0.144332,517.4895182681612,0.147524,531.1457174638487,1.516163,6386.5363224095145,3.511361,14922.507914777103,1.788235,7550.53050397878,2.285117,9676.319842560111,5.387136,22947.55711474288,5.080355,21635.068879952087,4.072538,17323.367844613673,3.457566,14692.359031402413
0.46,0.023904,0.125267,424.04200133868795,0.128498,437.5585676037483,0.131633,450.6735274431056,0.134836,464.0729585006693,0.138003,477.3217871485943,0.141223,490.7923360107094,0.144381,504.00351405622484,0.147572,517.3527443105755,1.474012,6066.382195448461,3.431986,14257.371151271755,1.668306,6879.191767068273,2.035471,8415.189926372155,5.257169,21892.842202141903,4.873281,20286.885040160643,3.861513,16054.25451807229,3.20002,13286.964524765728
0.48,0.019822,0.12432,527.1819190798103,0.127576,543.6081121985671,0.130733,559.5348602562808,0.133958,575.8046614872364,0.137146,591.8878014327514,0.140386,608.2332761578045,0.143563,624.260922207648,0.146772,640.4500050448996,1.42497,7088.830592271215,3.389037,16997.35142770659,1.649252,8220.31076581576,1.901284,9491.786903440623,5.170632,25985.319342145096,4.627086,23243.184340631626,3.886235,19505.6654222581,3.069867,15387.170820300676
0.5,0.018183,0.124022,582.0766650167739,0.127285,600.0219985700929,0.13045,617.4283671561349,0.133682,635.2032117912335,0.136876,652.7690700104492,0.140123,670.6264092833965,0.143305,688.1262717923333,0.14652,705.8076225045372,1.40338,7618.088324258923,3.358584,18371.011384260022,1.680552,9142.435241709287,1.936888,10552.191607545508,5.097197,27932.761370510918,4.421867,24218.687785293954,4.019108,22003.657262277953,3.088855,16887.5983061101
