q_inverse_angstroms,intensity_debye,intensity_strat,intensity_prop,diff_strat_debye,diff_prop_debye,diff_prop_strat
0,179.352881,209.19629,79.882295,-29.84340900000001,99.470586,-129.313995
0.02,166.616099,194.568076,74.218789,-27.951977,92.39730999999999,-120.34928699999999
0.04,133.936424,156.92673,59.691541,-22.990306000000004,74.24488299999999,-97.23518899999999
0.06,94.174005,110.838563,42.027213,-16.664558,52.14679199999999,-68.81134999999999
0.08,59.508036,70.229509,26.645667,-10.721472999999996,32.862369,-43.58384199999999
0.1,35.557888,41.7389,16.039892,-6.181012000000003,19.517996,-25.699008000000003
0.12,21.269316,24.469529,9.727311,-3.2002130000000015,11.542005,-14.742218000000001
0.14,12.827998,14.272519,5.998818,-1.4445210000000017,6.829179999999999,-8.273701
0.16,7.312664,7.832128,3.551571,-0.5194640000000001,3.761093,-4.280557
0.18,3.641331,3.792628,1.910601,-0.15129700000000001,1.73073,-1.8820270000000001
0.2,1.576085,1.718001,0.97987,-0.14191599999999993,0.5962149999999999,-0.7381309999999999
0.22,0.746652,1.044106,0.601143,-0.297454,0.145509,-0.442963
0.24,0.564602,1.011546,0.514047,-0.446944,0.05055500000000002,-0.497499
0.26,0.568917,1.074793,0.512437,-0.5058760000000001,0.056479999999999975,-0.5623560000000001
0.28,0.5708,1.060088,0.511515,-0.48928799999999995,0.05928499999999992,-0.5485729999999999
0.3,0.535673,0.989631,0.495639,-0.4539580000000001,0.04003399999999996,-0.49399200000000004
0.32,0.461718,0.893377,0.46343,-0.43165899999999996,-0.0017119999999999913,-0.42994699999999997
0.34,0.363669,0.777692,0.420495,-0.41402300000000003,-0.05682599999999999,-0.35719700000000004
0.36,0.277944,0.662387,0.382455,-0.3844429999999999,-0.10451099999999997,-0.27993199999999996
0.38,0.232189,0.578829,0.361759,-0.34664000000000006,-0.12957,-0.21707000000000004
0.4,0.220387,0.538678,0.356177,-0.318291,-0.13579000000000002,-0.18250099999999997
0.42,0.21863,0.525574,0.355277,-0.306944,-0.13664700000000002,-0.17029699999999998
0.44,0.213138,0.51585,0.352843,-0.30271200000000004,-0.13970500000000002,-0.163007
0.46,0.204567,0.49898,0.349055,-0.294413,-0.144488,-0.14992499999999997
0.48,0.195013,0.480178,0.344854,-0.285165,-0.149841,-0.135324
0.5,0.182212,0.470022,0.339298,-0.28781,-0.15708599999999998,-0.130724
