q_inverse_angstroms,intensity_debye,intensity_strat,intensity_prop,diff_strat_debye,diff_prop_debye,diff_prop_strat
0,182.298089,209.283802,163.705577,-26.985713000000004,18.592512,-45.578225
0.02,177.34077,203.24705,159.29524,-25.90628000000001,18.045529999999985,-43.951809999999995
0.04,163.304075,186.214371,146.802839,-22.910295999999988,16.501236000000006,-39.411531999999994
0.06,142.468743,161.115305,128.245992,-18.646562000000017,14.222750999999988,-32.869313000000005
0.08,117.964319,131.930516,106.39563,-13.966197000000008,11.568689000000006,-25.534886000000014
0.1,93.004226,102.674223,84.101566,-9.669996999999995,8.902659999999997,-18.572656999999992
0.12,70.198973,76.498417,63.685991,-6.299444000000008,6.512981999999994,-12.812426000000002
0.14,51.142472,55.182418,46.576571,-4.0399460000000005,4.565900999999997,-8.605846999999997
0.16,36.348498,39.104126,33.247384,-2.7556280000000015,3.1011140000000026,-5.856742000000004
0.18,25.483834,27.606269,23.421333,-2.1224349999999994,2.062501000000001,-4.184936
0.2,17.754861,19.547955,16.408634,-1.7930940000000035,1.346226999999999,-3.1393210000000025
0.22,12.28458,13.810306,11.438391,-1.5257260000000006,0.8461890000000007,-2.3719150000000013
0.24,8.362694,9.597247,7.87992,-1.234553,0.48277399999999915,-1.7173269999999992
0.26,5.53071,6.491752,5.319979,-0.961042,0.210731,-1.171773
0.28,3.537195,4.334701,3.526097,-0.7975059999999998,0.011098000000000052,-0.8086039999999999
0.3,2.236357,3.045198,2.359708,-0.8088410000000001,-0.12335099999999999,-0.6854900000000002
0.32,1.499227,2.488131,1.699535,-0.988904,-0.20030799999999993,-0.7885960000000001
0.34,1.174379,2.438517,1.407528,-1.264138,-0.23314899999999983,-1.0309890000000002
0.36,1.097244,2.629494,1.336674,-1.5322500000000001,-0.2394299999999998,-1.2928200000000003
0.38,1.122909,2.832564,1.358909,-1.7096550000000001,-0.236,-1.4736550000000002
0.4,1.15393,2.916697,1.388544,-1.7627670000000002,-0.2346140000000001,-1.528153
0.42,1.147148,2.858327,1.387444,-1.711179,-0.24029599999999984,-1.4708830000000002
0.44,1.100174,2.707034,1.352769,-1.6068600000000002,-0.2525950000000001,-1.354265
0.46,1.029106,2.533228,1.297435,-1.5041219999999997,-0.2683289999999998,-1.235793
0.48,0.950115,2.38638,1.234276,-1.436265,-0.2841609999999999,-1.152104
0.5,0.871401,2.279394,1.16939,-1.4079929999999998,-0.29798899999999995,-1.110004
