q_inverse_angstroms,intensity_debye,intensity_strat,intensity_prop,diff_strat_debye,diff_prop_debye,diff_prop_strat
0,175.455128,198.416689,62.830813,-22.96156099999999,112.624315,-135.58587599999998
0.02,155.715814,176.34719,55.785393,-20.631376000000017,99.930421,-120.56179700000001
0.04,110.323038,125.435656,39.586606,-15.112617999999998,70.736432,-85.84904999999999
0.06,65.571009,74.8991,23.62306,-9.328091,41.94794900000001,-51.27604000000001
0.08,36.016787,41.19428,13.088045,-5.177492999999998,22.928742,-28.106234999999998
0.1,20.232491,23.088324,7.465812,-2.8558330000000005,12.766679,-15.622512
0.12,12.023409,13.748708,4.542083,-1.7252990000000015,7.481325999999999,-9.206625
0.14,7.590894,8.711051,2.962017,-1.1201569999999998,4.628876999999999,-5.749034
0.16,5.095966,5.7601,2.071197,-0.6641340000000007,3.0247689999999996,-3.6889030000000003
0.18,3.402934,3.710855,1.465013,-0.3079209999999999,1.9379210000000002,-2.245842
0.2,2.049687,2.166403,0.978881,-0.11671599999999982,1.0708060000000001,-1.187522
0.22,1.080507,1.151082,0.629676,-0.07057499999999983,0.4508310000000001,-0.5214059999999999
0.24,0.586863,0.69254,0.451119,-0.10567700000000002,0.13574400000000003,-0.24142100000000005
0.26,0.44614,0.627094,0.399652,-0.18095400000000006,0.046487999999999974,-0.22744200000000003
0.28,0.427474,0.676558,0.392573,-0.24908399999999997,0.034901000000000015,-0.283985
0.3,0.403836,0.680869,0.384171,-0.277033,0.019664999999999988,-0.29669799999999996
0.32,0.352069,0.633325,0.365762,-0.281256,-0.013692999999999955,-0.26756300000000005
0.34,0.277245,0.558599,0.338955,-0.28135399999999994,-0.06170999999999999,-0.21964399999999995
0.36,0.214571,0.485113,0.316446,-0.270542,-0.101875,-0.168667
0.38,0.191423,0.438646,0.308142,-0.24722299999999997,-0.11671900000000002,-0.13050399999999995
0.4,0.18979,0.414727,0.30761,-0.22493700000000003,-0.11782000000000001,-0.10711700000000002
0.42,0.189667,0.405025,0.307636,-0.21535800000000002,-0.11796900000000002,-0.097389
0.44,0.186964,0.407448,0.306657,-0.22048399999999999,-0.11969300000000002,-0.10079099999999996
0.46,0.176092,0.406741,0.302672,-0.23064900000000002,-0.12658,-0.10406900000000002
0.48,0.160713,0.39431,0.297085,-0.233597,-0.136372,-0.097225
0.5,0.149848,0.377809,0.293167,-0.227961,-0.143319,-0.084642
