q_inverse_angstroms,intensity_debye,intensity_strat,intensity_prop,diff_strat_debye,diff_prop_debye,diff_prop_strat
0,68.945112,137.244452,85.133344,-68.29934,-16.188232,-52.111108
0.02,68.68988,136.740675,84.810415,-68.05079500000001,-16.120535000000004,-51.930260000000004
0.04,67.929686,135.239941,83.848692,-67.31025499999998,-15.919005999999996,-51.39124899999999
0.06,66.680846,132.773699,82.269118,-66.09285299999999,-15.588272000000003,-50.50458099999999
0.08,64.969928,129.393218,80.105794,-64.42329,-15.135866000000007,-49.28742399999999
0.1,62.832854,125.167931,77.404813,-62.335077,-14.571959000000007,-47.76311799999999
0.12,60.31369,120.183203,74.222696,-59.869513000000005,-13.909005999999998,-45.96050700000001
0.14,57.463197,114.537643,70.624518,-57.074446,-13.161320999999994,-43.91312500000001
0.16,54.337185,108.340044,66.681783,-54.00285900000001,-12.344597999999998,-41.65826100000001
0.18,50.994769,101.706094,62.470165,-50.711324999999995,-11.475396000000003,-39.23592899999999
0.2,47.496572,94.754993,58.067197,-47.258421,-10.570625,-36.687796
0.22,43.902974,87.606086,53.55,-43.703112000000004,-9.647025999999997,-34.05608600000001
0.24,40.272458,80.375664,48.993153,-40.103206,-8.720695,-31.382511
0.26,36.660114,73.17402,44.466773,-36.513906,-7.806659000000003,-28.707246999999995
0.28,33.116364,66.102883,40.034866,-32.98651900000001,-6.918502000000004,-26.068017000000005
0.3,29.685933,59.253281,35.754015,-29.567348000000003,-6.068082000000004,-23.499266
0.32,26.407087,52.703906,31.672406,-26.296819000000003,-5.265318999999998,-21.031500000000005
0.34,23.311163,46.520001,27.829236,-23.208838,-4.518073000000001,-18.690765
0.36,20.422368,40.752764,24.254471,-20.330396,-3.832103,-16.498293
0.38,17.757841,35.439279,20.96895,-17.681438,-3.2111090000000004,-14.470329
0.4,15.327952,30.602899,17.984783,-15.274947000000001,-2.6568310000000004,-12.618116
0.42,13.136794,26.254055,15.306017,-13.117261000000001,-2.1692230000000006,-10.948038
0.44,11.182837,22.391404,12.929497,-11.208567000000002,-1.7466600000000003,-9.461907000000002
0.46,9.45969,19.00325,10.845879,-9.543560000000001,-1.386189,-8.157371000000001
0.48,7.95694,16.069148,9.040723,-8.112207999999999,-1.0837829999999995,-7.028424999999999
0.5,6.661011,13.561611,7.49563,-6.900599999999999,-0.834619,-6.065980999999999
