q_inverse_angstroms,debye,propo{e=0.380}_VATPaseLiRotor,propo{e=0.380}_VATPaseLiRotor_relDiffDebye,propo{e=0.390}_VATPaseLiRotor,propo{e=0.390}_VATPaseLiRotor_relDiffDebye,propo{e=0.400}_VATPaseLiRotor,propo{e=0.400}_VATPaseLiRotor_relDiffDebye,propo{e=0.410}_VATPaseLiRotor,propo{e=0.410}_VATPaseLiRotor_relDiffDebye,propo{e=0.420}_VATPaseLiRotor,propo{e=0.420}_VATPaseLiRotor_relDiffDebye,propo{e=0.430}_VATPaseLiRotor,propo{e=0.430}_VATPaseLiRotor_relDiffDebye,propo{e=0.440}_VATPaseLiRotor,propo{e=0.440}_VATPaseLiRotor_relDiffDebye,propo{e=0.450}_VATPaseLiRotor,propo{e=0.450}_VATPaseLiRotor_relDiffDebye,strat{a=0.15}_VATPaseLiRotor,strat{a=0.15}_VATPaseLiRotor_relDiffDebye,strat{a=0.20}_VATPaseLiRotor,strat{a=0.20}_VATPaseLiRotor_relDiffDebye,strat{a=0.25}_VATPaseLiRotor,strat{a=0.25}_VATPaseLiRotor_relDiffDebye,strat{a=0.30}_VATPaseLiRotor,strat{a=0.30}_VATPaseLiRotor_relDiffDebye,strat{a=0.35}_VATPaseLiRotor,strat{a=0.35}_VATPaseLiRotor_relDiffDebye,strat{a=0.40}_VATPaseLiRotor,strat{a=0.40}_VATPaseLiRotor_relDiffDebye,strat{a=0.45}_VATPaseLiRotor,strat{a=0.45}_VATPaseLiRotor_relDiffDebye,strat{a=0.50}_VATPaseLiRotor,strat{a=0.50}_VATPaseLiRotor_relDiffDebye
0.2,0.351863,0.197948,43.742877199364514,0.199289,43.36176295887888,0.200683,42.96558603774764,0.202194,42.53615753858745,0.203769,42.08854014204392,0.205447,41.61164998877404,0.207162,41.1242443792044,0.20896,40.61325004334073,6.970105,1880.9144468159484,2.925431,731.4119415795353,13.717564,3798.5525616504146,8.213586,2234.313639115224,12.649378,3494.972475082632,20.452695,5712.687040126412,15.927324,4426.56971605426,40.652019,11453.365656519727
0.22,0.413373,0.210897,48.981428395178206,0.211901,48.738548478008966,0.212985,48.47631557939198,0.214195,48.18360173499479,0.215486,47.87129299688175,0.216889,47.53189008474187,0.218347,47.17918199785665,0.219897,46.80421798230653,7.110932,1620.221688402484,2.598728,528.664184646796,12.235032,2859.8043413575633,7.945212,1822.0442554303258,11.059055,2575.321078057832,19.375321,4587.127848214566,14.01886,3291.334218732235,38.008021,9094.60656598278
0.24,0.287646,0.18227,36.63391807986206,0.184018,36.02622668140702,0.185788,35.41088699304006,0.187664,34.758696453279384,0.189583,34.091556983236345,0.191593,33.39278140492132,0.193619,32.68844343394311,0.195718,31.95872704643903,7.438339,2485.935142501547,2.232099,675.9881938215722,11.467514,3886.6759836743768,8.422918,2828.223580373097,9.76749,3295.6634196199493,18.707586,6403.683694541206,13.145434,4470.004102264588,36.898508,12727.749386398558
0.26,0.14158,0.150435,6.254414465319962,0.153012,8.07458680604605,0.155544,9.86297499646841,0.158161,11.711399915242254,0.160777,13.559118519564903,0.163463,15.456279135471101,0.166121,17.333662946743875,0.168829,19.246362480576348,7.662097,5311.849837547676,1.953025,1279.44978104252,10.815628,7539.234355134906,8.630667,5995.964825540331,8.501435,5904.68639638367,17.561745,12304.1142816782,12.979679,9067.734849555021,35.55536,25013.26458539342
0.28,0.074227,0.136435,83.80777884058361,0.139376,87.76994894041252,0.142243,91.63242485887885,0.145186,95.59728939604189,0.148109,99.53520955986365,0.151092,103.55396284370917,0.154027,107.50804963153568,0.157004,111.51871960337883,7.402326,9872.551766877283,1.895169,2453.207054036941,9.701917,12970.60368868471,7.892704,10533.198162393737,7.144139,9524.7174208845845,15.305417,20519.743489565793,12.434749,16652.32597302868,32.080261,43119.12646341627
0.3,0.054651,0.132358,142.18770013357488,0.135405,147.76307844321238,0.13837,153.1884137527218,0.141408,158.74732392819894,0.144419,164.25682970119485,0.147489,169.87429324257565,0.150506,175.39477777167846,0.153561,180.9847944227919,6.633104,12037.205174653713,2.022425,3600.6184699273576,8.310687,15106.834275676567,6.54215,11870.778210828716,6.035322,10943.388044134601,12.581446,22921.437851091472,11.164682,20329.053448244318,27.079757,49450.34125633566
0.32,0.044875,0.130017,189.73147632311978,0.133125,196.6573816155989,0.136146,203.3894150417827,0.139238,210.27966573816158,0.142301,217.10529247910867,0.145421,224.05793871866297,0.148484,230.88356545961005,0.151584,237.791643454039,5.752967,12719.98217270195,2.157451,4707.690250696378,7.357982,16296.617270194985,5.438583,12019.405013927577,5.711559,12627.70807799443,10.766541,23892.291922005574,10.008616,22203.322562674097,22.920148,50975.53871866295
0.34,0.032526,0.127244,291.207034372502,0.130423,300.98075385845175,0.133511,310.4746971653446,0.136668,320.1807784541598,0.139792,329.785402447273,0.14297,339.5560474697166,0.146088,349.14222468179304,0.149241,358.8360081165837,5.230905,15982.226526471131,2.160894,6543.589743589744,7.249681,22188.87966549837,5.121061,15644.515157105086,6.298668,19265.0249031544,10.597339,32481.132017462947,9.834835,30136.841296193812,21.130177,64863.958064317776
0.36,0.023344,0.125263,436.59612748457846,0.128494,450.43694311172027,0.131629,463.86651816312536,0.134832,477.5873886223441,0.137999,491.15404386566144,0.141219,504.94773817683347,0.144377,518.4758396161754,0.147568,532.145305003427,5.233839,22320.489204934885,2.07103,8771.787183002058,7.717551,32960.10538039753,5.498307,23453.40558601782,7.337505,31332.08104866347,11.618486,49670.75908156272,10.573597,45194.709561343385,21.312358,91196.94139821795
0.38,0.022749,0.125067,449.76922062508254,0.128303,463.9940217152403,0.131443,477.79682623412026,0.13465,491.89414919337116,0.137822,505.8376192360105,0.141046,520.0096707547585,0.144208,533.909182821223,0.147403,547.9537562090642,5.567216,24372.354828783686,2.034654,8843.927205591455,8.222009,36042.28757308014,6.105176,26737.118115081983,8.195036,35923.71972394391,12.76957,56032.44538221461,11.495196,50430.555189239094,22.189862,97442.14251175876
0.4,0.023897,0.125255,424.14529020379126,0.128486,437.6658157927772,0.131622,450.78880194166624,0.134825,464.19215801146584,0.137992,477.44486755659705,0.141213,490.92354688873075,0.14437,504.1344101770096,0.147562,517.4917353642716,5.899305,24586.38322802025,2.120912,8775.22283131774,8.458965,35297.60220948236,6.520787,27187.052768129895,8.542133,35645.62915847178,13.272717,55441.35247102147,12.026619,50226.89877390467,22.974253,96038.6492028288
0.42,0.022676,0.125027,451.36267419297934,0.128264,465.63767860292813,0.131405,479.489327923796,0.134613,493.6364438172517,0.137786,507.62921150114647,0.141011,521.8512965249603,0.144173,535.7955547715645,0.147369,549.8897512788851,6.019357,26445.05644734521,2.251931,9830.900511554064,8.436653,37105.20814958546,6.621823,29101.90068795202,8.466975,37238.926618451216,13.069022,57533.71846886576,12.094902,53237.89910037043,23.631602,104114.15593579113
0.44,0.023374,0.125211,435.684949088731,0.128444,449.5165568580474,0.13158,462.93317361170534,0.134784,476.6407119021134,0.137952,490.1942329083597,0.141174,503.97877984084874,0.144332,517.4895182681612,0.147524,531.1457174638487,5.927854,25260.88816633867,2.310107,9783.233507315821,8.272078,35290.082998203136,6.524689,27814.302216137592,8.247921,35186.733122272606,12.609778,53847.88226234277,11.888197,50760.77265337555,24.241465,103611.23898348594
0.46,0.023904,0.125267,424.04200133868795,0.128498,437.5585676037483,0.131633,450.6735274431056,0.134836,464.0729585006693,0.138003,477.3217871485943,0.141223,490.7923360107094,0.144381,504.00351405622484,0.147572,517.3527443105755,5.745357,23935.128012048193,2.268711,9390.926204819278,8.065461,33641.05170682731,6.349219,26461.32446452476,8.082079,33710.57145247657,12.313058,51410.4501338688,11.567859,48292.984437751,24.495898,102376.14625167334
0.48,0.019822,0.12432,527.1819190798103,0.127576,543.6081121985671,0.130733,559.5348602562808,0.133958,575.8046614872364,0.137146,591.8878014327514,0.140386,608.2332761578045,0.143563,624.260922207648,0.146772,640.4500050448996,5.56976,27998.88003228736,2.196278,10980.002017959843,7.894577,39727.34840076683,6.103982,30693.976389869847,7.981145,40164.07526990213,12.206569,61480.915144788625,11.211158,56459.16658258501,23.929364,120621.23902734336
0.5,0.018183,0.124022,582.0766650167739,0.127285,600.0219985700929,0.13045,617.4283671561349,0.133682,635.2032117912335,0.136876,652.7690700104492,0.140123,670.6264092833965,0.143305,688.1262717923333,0.14652,705.8076225045372,5.415647,29684.122532035417,2.150474,11726.83825551339,7.788242,42732.54688445251,5.779349,31684.353517021395,7.827646,42949.254798438094,12.011433,65958.58769180003,10.813088,59368.11857229279,22.49338,123605.54913930593
