q_inverse_angstroms,debye,propo{e=0.380}_AntiterminatorHairpin,propo{e=0.380}_AntiterminatorHairpin_relDiffDebye,propo{e=0.390}_AntiterminatorHairpin,propo{e=0.390}_AntiterminatorHairpin_relDiffDebye,propo{e=0.400}_AntiterminatorHairpin,propo{e=0.400}_AntiterminatorHairpin_relDiffDebye,propo{e=0.410}_AntiterminatorHairpin,propo{e=0.410}_AntiterminatorHairpin_relDiffDebye,propo{e=0.420}_AntiterminatorHairpin,propo{e=0.420}_AntiterminatorHairpin_relDiffDebye,propo{e=0.430}_AntiterminatorHairpin,propo{e=0.430}_AntiterminatorHairpin_relDiffDebye,propo{e=0.440}_AntiterminatorHairpin,propo{e=0.440}_AntiterminatorHairpin_relDiffDebye,propo{e=0.450}_AntiterminatorHairpin,propo{e=0.450}_AntiterminatorHairpin_relDiffDebye,strat{a=0.15}_AntiterminatorHairpin,strat{a=0.15}_AntiterminatorHairpin_relDiffDebye,strat{a=0.20}_AntiterminatorHairpin,strat{a=0.20}_AntiterminatorHairpin_relDiffDebye,strat{a=0.25}_AntiterminatorHairpin,strat{a=0.25}_AntiterminatorHairpin_relDiffDebye,strat{a=0.30}_AntiterminatorHairpin,strat{a=0.30}_AntiterminatorHairpin_relDiffDebye,strat{a=0.35}_AntiterminatorHairpin,strat{a=0.35}_AntiterminatorHairpin_relDiffDebye,strat{a=0.40}_AntiterminatorHairpin,strat{a=0.40}_AntiterminatorHairpin_relDiffDebye,strat{a=0.45}_AntiterminatorHairpin,strat{a=0.45}_AntiterminatorHairpin_relDiffDebye,strat{a=0.50}_AntiterminatorHairpin,strat{a=0.50}_AntiterminatorHairpin_relDiffDebye
0,106.067165,61.755331,41.77714564163188,60.134025,43.305711055820154,58.66059,44.694863862911774,57.187647,46.08355281297469,55.862453,47.33294417739929,54.684891,48.44314826364974,53.360601,49.69168733792404,52.1839,50.80107967437425,61.732145,41.799005375509,140.509906,32.47257622092567,261.356949,146.40702803737614,419.605093,295.6031944475937,404.621754,281.47691983659604,705.564683,565.2055638519233,1143.248215,977.853089596578,1238.545291,1067.699062193281
0.02,100.848066,58.721542,41.77226760104651,57.180844,43.30000934276717,55.780688,44.688390950402564,54.381025,46.076283703844155,53.121783,47.32493630566996,52.002845,48.434464771986804,50.744507,49.682220975858876,49.62643,50.79089568262023,58.425115,42.066201844664036,133.695862,32.57156760943735,249.446501,147.34881975822918,398.394356,295.04412112375064,386.773886,283.5213716443506,670.402417,564.7647729803763,1088.575435,979.4212305469497,1176.572165,1066.6779658422006
0.04,87.072799,50.71904,41.750993901091896,49.390969,43.276236014877625,48.18411,44.66227047553623,46.977745,46.047737594837166,45.89247,47.294137173653965,44.92817,48.401601285379606,43.843799,49.64696265248118,42.88036,50.7534379364559,49.822465,42.780678268996496,115.707667,32.88612325417493,217.609962,149.91726980087086,342.438735,293.27865755182626,339.003937,289.333914716581,577.244033,562.9441566475886,943.699167,983.8047907475673,1012.764813,1063.1242186207887
0.06,69.296706,40.405311,41.69230641352563,39.351276,43.21335273858472,38.393542,44.59542997613769,37.4363,45.97679722323309,36.575237,47.21937143736673,35.810235,48.323322900802815,34.950076,49.564592579624204,34.185936,50.66730011668953,39.03975,43.6629065745203,92.469629,33.44015082044447,175.453965,153.19235953293366,270.351151,290.13564511998595,275.517493,297.5910384542665,456.25697,558.4107619776329,755.126975,989.7011107569817,800.925804,1055.7920285561624
0.08,52.279614,30.551312,41.561710842011955,29.759098,43.07705102795901,29.039383,44.45371574472604,28.320161,45.82943745529568,27.673315,47.066718970036774,27.098729,48.1657821727605,26.452787,49.40133452400777,25.879063,50.49874890047964,29.148939,44.24415796183958,70.142754,34.16846191710596,133.499291,155.35630580593036,201.636629,285.6888250934676,211.791531,305.11303507328876,339.77478,549.9183027632913,571.933244,993.9890336604243,597.897894,1043.6539948439556
0.1,38.86505,22.803684,41.32598825937442,22.217325,42.834693381328464,21.684751,44.20500938503874,21.152669,45.57405946988361,20.67425,46.80503434319523,20.249377,47.898235046655024,19.771862,49.12688392270176,19.34785,50.21786926814708,21.739212,44.06488091485795,52.38948,34.798437156262516,98.804349,154.22416541339845,147.962464,280.70828160519545,158.138644,306.89165201125434,248.21953,538.6702963202158,424.239825,991.571540497182,438.302361,1027.7545275253733
0.12,29.446471,17.378877,40.98146090239472,16.936656,42.483240181820094,16.535115,43.84687047897861,16.134068,45.20882315575269,15.773579,46.43304116136701,15.453533,47.51991503497991,15.093949,48.74105966721785,14.774764,49.82500959113233,16.756257,43.09587386549647,39.732659,34.93181916434061,73.416795,149.32289848926206,110.845532,276.43061540379495,117.60251,299.3772632380973,185.579116,530.2253196996,317.444629,978.0396367360967,327.316563,1011.5646523483239
0.14,22.916206,13.623476,40.55090969246829,13.281036,42.04522336725372,12.970205,43.401604087517796,12.659868,44.75582912808516,12.381019,45.97264922474514,12.13354,47.05257929693947,11.855595,48.26545458702894,11.608979,49.34161876534012,13.342897,41.77527903179086,30.803746,34.419048249086266,55.745889,143.25967832546104,85.503965,273.1157112132785,88.196653,284.8658586853339,144.594377,530.9699650980621,241.402957,953.4158970293774,251.281129,996.5215140761085
0.16,18.01037,10.800754,40.03036028687918,10.533313,41.515288136778985,10.290664,42.86256195736124,10.048509,44.20709291369362,9.831023,45.41465278059252,9.63809,46.48588563144456,9.421509,47.68842061545654,9.229438,48.754867334763254,10.744867,40.3406648503057,24.038446,33.470028655713335,43.086282,139.2304100359959,66.517034,269.3263047899626,66.641413,270.0169013740417,115.525575,541.439209744164,183.869423,920.9086376348737,194.104185,977.7356878287341
0.18,14.047329,8.517767,39.363796491133655,8.310986,40.83582722380888,8.123482,42.170629021360575,7.936471,43.50192125492327,7.768615,44.69685304587085,7.619798,45.756250173965455,7.452847,46.94473945901032,7.304891,47.998007308008525,8.639481,38.49733995694128,18.576183,32.239965334335096,33.407458,137.8207131049611,51.054517,263.4464388212165,50.692404,260.8686320367382,92.031017,555.1495803935395,138.096758,883.0819652618658,147.167619,947.6555293892527
