q_inverse_angstroms,debye,propo{e=0.380}_RhccCarborane,propo{e=0.380}_RhccCarborane_relDiffDebye,propo{e=0.390}_RhccCarborane,propo{e=0.390}_RhccCarborane_relDiffDebye,propo{e=0.400}_RhccCarborane,propo{e=0.400}_RhccCarborane_relDiffDebye,propo{e=0.410}_RhccCarborane,propo{e=0.410}_RhccCarborane_relDiffDebye,propo{e=0.420}_RhccCarborane,propo{e=0.420}_RhccCarborane_relDiffDebye,propo{e=0.430}_RhccCarborane,propo{e=0.430}_RhccCarborane_relDiffDebye,propo{e=0.440}_RhccCarborane,propo{e=0.440}_RhccCarborane_relDiffDebye,propo{e=0.450}_RhccCarborane,propo{e=0.450}_RhccCarborane_relDiffDebye,strat{a=0.15}_RhccCarborane,strat{a=0.15}_RhccCarborane_relDiffDebye,strat{a=0.20}_RhccCarborane,strat{a=0.20}_RhccCarborane_relDiffDebye,strat{a=0.25}_RhccCarborane,strat{a=0.25}_RhccCarborane_relDiffDebye,strat{a=0.30}_RhccCarborane,strat{a=0.30}_RhccCarborane_relDiffDebye,strat{a=0.35}_RhccCarborane,strat{a=0.35}_RhccCarborane_relDiffDebye,strat{a=0.40}_RhccCarborane,strat{a=0.40}_RhccCarborane_relDiffDebye,strat{a=0.45}_RhccCarborane,strat{a=0.45}_RhccCarborane_relDiffDebye,strat{a=0.50}_RhccCarborane,strat{a=0.50}_RhccCarborane_relDiffDebye
0.2,2.492155,0.687971,72.39453404784211,0.676842,72.84109535723098,0.665878,73.28103589062478,0.65622,73.668571978869693,0.646716,74.04992867618587,0.637923,74.40275584785056,0.629822,74.72781588625107,0.622395,75.02583105785956,56.220719,2155.9077986722336,36.328262,1357.7047575291267,37.645581,1410.5633879112656,463.548537,18500.309250427843,271.892067,10809.918002692448,137.746236,5427.193774063011,63.283555,2439.31055652638,169.558693,6703.6977234562055
0.22,1.528376,0.474193,68.97406135662952,0.468444,69.35021225143551,0.46286,69.71556737347355,0.458016,70.03250509037044,0.453326,70.3393667526839,0.449062,70.61835569257826,0.445209,70.87045334394155,0.441746,71.09703371421692,54.423515,3460.8721283244436,32.941411,2055.3211382539375,34.166964,2135.5077546362936,462.928558,30188.918302826012,248.848698,16181.90301339461,118.842887,7675.762443273122,49.03607,3108.3773888100836,132.661871,8579.923722958225
0.24,0.864355,0.324908,62.410352227961894,0.322915,62.6409287850478,0.321089,62.852184576938875,0.319606,63.02375759959739,0.318277,63.17751386872293,0.317177,63.3047763939585,0.316289,63.40751195978503,0.315594,63.48791873709298,59.40238,6772.451712548663,31.160785,3505.0910794754473,32.753218,3689.32475661042,474.525637,54799.391685129376,241.568916,27847.88206234707,113.602208,13043.003511288765,40.406007,4574.700441369576,114.26836,13120.072771025794
0.26,0.438228,0.226909,48.2212455616711,0.227383,48.11308268755077,0.228022,47.96726818003414,0.228746,47.80205737652546,0.229623,47.60193324023111,0.230601,47.37876174046387,0.23166,47.137106711574795,0.232782,46.88107560447986,67.733162,15356.146572104019,30.065624,6760.7263798753165,32.308485,7272.528683698895,489.461919,111591.15597360278,243.915649,55559.53088346705,117.090929,26619.180198435522,35.935059,8100.082833593471,108.9087,24752.06330951012
0.28,0.20569,0.17092,16.904078953765385,0.172802,15.989109825465505,0.174851,14.99295055666294,0.176835,14.028392240750653,0.178973,12.988963974913714,0.181137,11.936895327920666,0.183309,10.880937332879581,0.185469,9.830813359910552,76.390977,37038.887160289756,29.087686,14041.516845738732,31.858161,15388.434537410665,500.507996,243231.22465846658,250.594617,121731.21055957995,123.967392,60169.041761874665,33.846419,16355.062958821525,110.513179,53628.02712820263
0.3,0.10192,0.143263,40.56416797488227,0.145842,43.09458398744113,0.148587,45.78787284144427,0.151194,48.34576138147567,0.153955,51.05474882260598,0.156705,53.752943485086355,0.159426,56.42268445839876,0.162099,59.04532967032967,83.585309,81910.70349293563,28.206185,27574.8282967033,31.008643,30324.492739403457,504.369633,494768.1642464679,259.28275,254298.3025902669,131.018277,128450.11479591837,32.653724,31938.583202511774,115.311543,113039.26903453689
0.32,0.066976,0.131313,96.05978260869568,0.134193,100.35983038700434,0.137238,104.90623506927857,0.140114,109.20031055900621,0.143144,113.72431915910177,0.146148,118.20950788342095,0.149106,122.62601528905877,0.152001,126.94845914954614,88.795855,132478.61771380794,27.727776,41299.56999522217,30.00923,44705.945413282374,501.595938,748818.9231963689,269.912371,402898.64279742003,137.488441,205180.1615504061,31.645565,47149.11162207358,122.363488,182597.51552795034
0.34,0.070951,0.128861,81.61970937689391,0.131802,85.76482361066088,0.134909,90.14390212963876,0.13784,94.27492212935687,0.140925,98.62299333342729,0.143981,102.93019125875604,0.146988,107.16832743724542,0.149928,111.3120322476075,92.23352,129896.08180293442,27.887862,39205.80541500472,29.393996,41328.58592549788,494.825482,697318.6156643318,282.390501,397907.78142661834,143.719256,202461.2831390678,30.859081,43393.511014643904,131.934125,185851.0436780313
0.36,0.099971,0.132865,32.90354202718789,0.135706,35.745366156185284,0.138712,38.752238149063224,0.141553,41.59406227806065,0.144548,44.58993108001321,0.147519,47.56179291994679,0.150446,50.48964199617888,0.153312,53.356473377279414,94.292832,94220.18485360756,28.629722,28538.027027838074,29.519268,29427.831071010594,487.049692,487090.9773834412,295.208887,295194.52241149935,149.780141,149723.58984105388,30.630953,30539.838553180423,143.567212,143508.85856898502
0.38,0.137653,0.13938,1.2546039679483967,0.142056,3.1986226235534208,0.144898,5.263234364670586,0.147593,7.221055843316168,0.150441,9.290026370656648,0.153273,11.347373468068254,0.156072,13.380747241251548,0.158817,15.374891938424891,95.335982,69158.19415486768,29.699237,21475.43751316717,30.348779,21947.30663334617,480.848819,349219.5346269242,306.069172,222248.34838325356,155.174771,112628.94234052289,31.165852,22540.881055988608,155.553846,112904.32682179102
0.4,0.169735,0.144916,14.622205202227006,0.147454,13.126933160514916,0.150156,11.535039915161862,0.152726,10.020914955666184,0.15545,8.416060329336903,0.158165,6.816508086134267,0.160853,5.232862992311546,0.163496,3.6757298141220107,95.714281,56290.420950304884,30.869635,18086.959083276874,31.559787,18493.564674345304,478.270837,281675.0240080125,313.45186,184571.3170530533,159.330035,93769.8765723039,32.390553,18983.01352107697,165.844832,97608.09320411229
0.42,0.192445,0.148688,22.73740549247838,0.15113,21.468471511340912,0.153738,20.113279118709237,0.156223,18.82200109122087,0.158862,17.45070020005716,0.161497,16.081477824833073,0.16411,14.723687287276885,0.166683,13.386681909116893,95.759313,49659.31460936891,32.032327,16544.925563147914,32.774532,16930.596793889163,480.590015,249628.50164982202,317.331636,164794.7158928525,161.960811,84059.53181428461,34.022006,17578.820442204265,173.141568,89869.3772246616
0.44,0.20623,0.151147,26.70949910294331,0.153527,25.555447800998888,0.156073,24.32090384522136,0.158503,23.142607768025986,0.161086,21.890122678562765,0.163669,20.637637589099544,0.166233,19.394365514231684,0.168761,18.16854967754449,95.649037,46279.78810066431,33.106771,15953.32444358241,33.712906,16247.236580516897,487.792223,236428.25631576392,318.474835,154327.01595306213,162.944517,78911.063860738,35.697028,17209.328419725553,177.156551,85802.4152645105
0.46,0.208133,0.151815,27.058659607078166,0.154179,25.922847410069522,0.156708,24.707758981036175,0.159123,23.54744322140171,0.161691,22.313616773889777,0.16426,21.079309864365584,0.166811,19.853651271062265,0.169326,18.645289310200692,95.286083,45681.34317960151,33.941369,16207.538448972533,34.224729,16343.682164769647,498.308302,239318.20951026506,317.319594,152360.01066625668,162.097686,77781.78040003266,37.102721,17726.447992389483,178.168024,85502.96733338777
0.48,0.196208,0.150007,23.546950175324145,0.152416,22.319171491478432,0.15499,21.007298377232328,0.157446,19.75556552230286,0.160055,18.42585419554758,0.162662,17.097162195221394,0.165249,15.778663459186163,0.167797,14.480041588518302,94.349823,47986.634082198485,34.352192,17408.048601484144,34.267809,17365.04169045095,509.438311,259541.9671980755,313.670106,159766.11453151755,159.29091,81084.71723884856,38.065838,19300.75735953682,176.574902,89893.73216178748
0.5,0.175527,0.146431,16.57636716858374,0.14893,15.15265457735846,0.151595,13.63436964113782,0.154131,12.189577671811175,0.156821,10.657049912549068,0.159503,9.129079856660221,0.162162,7.614213197969537,0.164776,6.1249836207534925,92.518956,52609.24473157976,34.256963,19416.634477886593,33.884275,19204.30930853943,518.296903,295180.44289482536,307.374723,175015.35148438704,154.80143,88092.37496225654,38.54689,21860.66132275946,172.81424,98354.50557464096
