q_inverse_angstroms,debye,propo{e=0.380}_BacteriorhodopsinArEnv,propo{e=0.380}_BacteriorhodopsinArEnv_relDiffDebye,propo{e=0.390}_BacteriorhodopsinArEnv,propo{e=0.390}_BacteriorhodopsinArEnv_relDiffDebye,propo{e=0.400}_BacteriorhodopsinArEnv,propo{e=0.400}_BacteriorhodopsinArEnv_relDiffDebye,propo{e=0.410}_BacteriorhodopsinArEnv,propo{e=0.410}_BacteriorhodopsinArEnv_relDiffDebye,propo{e=0.420}_BacteriorhodopsinArEnv,propo{e=0.420}_BacteriorhodopsinArEnv_relDiffDebye,propo{e=0.430}_BacteriorhodopsinArEnv,propo{e=0.430}_BacteriorhodopsinArEnv_relDiffDebye,propo{e=0.440}_BacteriorhodopsinArEnv,propo{e=0.440}_BacteriorhodopsinArEnv_relDiffDebye,propo{e=0.450}_BacteriorhodopsinArEnv,propo{e=0.450}_BacteriorhodopsinArEnv_relDiffDebye,strat{a=0.15}_BacteriorhodopsinArEnv,strat{a=0.15}_BacteriorhodopsinArEnv_relDiffDebye,strat{a=0.20}_BacteriorhodopsinArEnv,strat{a=0.20}_BacteriorhodopsinArEnv_relDiffDebye,strat{a=0.25}_BacteriorhodopsinArEnv,strat{a=0.25}_BacteriorhodopsinArEnv_relDiffDebye,strat{a=0.30}_BacteriorhodopsinArEnv,strat{a=0.30}_BacteriorhodopsinArEnv_relDiffDebye,strat{a=0.35}_BacteriorhodopsinArEnv,strat{a=0.35}_BacteriorhodopsinArEnv_relDiffDebye,strat{a=0.40}_BacteriorhodopsinArEnv,strat{a=0.40}_BacteriorhodopsinArEnv_relDiffDebye,strat{a=0.45}_BacteriorhodopsinArEnv,strat{a=0.45}_BacteriorhodopsinArEnv_relDiffDebye,strat{a=0.50}_BacteriorhodopsinArEnv,strat{a=0.50}_BacteriorhodopsinArEnv_relDiffDebye
0,186.698145,94.694519,49.27934661589702,92.228323,50.60030028686144,90.070803,51.75591969593485,87.913688,52.91132217730391,85.757009,54.06649112662581,83.754798,55.13892331388725,81.906988,56.12865462589358,80.059574,57.11817383081124,126.345361,32.32639724406475,107.340775,42.50570888103897,219.777041,17.71784931232176,445.622767,138.68623172447695,504.035575,169.97353133851436,444.308376,137.9822124103054,758.627376,306.33900031518795,878.577095,370.58694396776144
0.02,178.347031,90.470617,49.272709227214435,88.115211,50.59339619732721,86.054634,51.748771192047485,83.994461,52.90391966211089,81.934724,54.05882366497035,80.022531,55.13099906888834,78.257814,56.12048400177741,76.493493,57.10974689564638,121.037572,32.13367706693138,102.144497,42.72711105574838,210.270321,17.89953542876753,431.877299,142.15558654295737,486.721003,172.9067034482901,427.317432,139.59884815800496,730.88305,309.8094854183471,836.453193,369.00314981974674
0.04,155.393952,78.861624,49.250519093561635,76.810717,50.570330433452135,75.016575,51.724906899851554,73.222838,52.87922273834699,71.429537,54.0332579996421,69.764748,55.104592487614966,68.228405,56.09326867496105,66.692458,57.08169002613436,106.445549,31.499554757446425,88.010062,43.36326422794112,184.073395,18.455958311685123,393.119579,152.98254786647036,438.312041,182.06505810470665,379.988101,144.5321044412333,653.678409,320.6588484215911,721.322524,364.1895741219066
0.06,123.333022,62.647734,49.204411775461075,61.022109,50.522489427040874,59.600089,51.67548152675607,58.178475,52.8281444364511,56.757295,53.98045545336593,55.438048,55.050117883270545,54.220667,56.03718605062642,53.003682,57.023933136090676,86.021604,30.25257744839821,68.664375,44.32604189330574,147.292331,19.426515795583107,336.055458,172.4780862014392,368.250839,198.58251507045694,312.043312,153.00872948690093,542.969531,340.2466770010711,562.321987,355.9378971513404
0.08,89.027458,45.302381,49.11414745774276,44.131716,50.4290957066302,43.107787,51.57922289548017,42.084262,52.72889629174855,41.061173,53.87807995146846,40.111581,54.944708182053226,39.23542,55.92885511793452,38.359655,56.912557247225905,64.010745,28.09999696947429,48.560977,45.4539328754057,107.636337,20.90240406504699,269.725396,202.96877172433702,288.912118,224.520237340709,236.187101,165.2969165984724,419.270696,370.9453750774284,395.131371,343.8309032703147
0.1,58.425347,29.836001,48.9331214412813,29.071011,50.24246753724886,28.402048,51.38745517420718,27.733489,52.5317513304628,27.065366,53.67530123526695,26.445386,54.736450260192726,25.873481,55.71531479308116,25.301973,56.69349982636817,44.030413,24.63816603434122,31.26896,46.48048902473784,71.924907,23.105656522673286,203.191336,247.77942525527487,212.077433,262.9887435670686,164.413341,181.4075558678325,301.501171,416.0451524575455,249.586038,327.1879429316868
0.12,35.002495,18.006829,48.55558439476958,17.552113,49.854680359214406,17.154639,50.99023941007634,16.75757,52.12464140056302,16.360936,53.257800622498486,15.993053,54.308819985546755,15.653853,55.277893761573296,15.31505,56.24583333273815,28.207566,19.412699009027794,18.571923,46.94114519550678,44.329737,26.647363280817544,143.622348,310.32031573749236,146.217843,317.7354871417022,105.133191,200.35913439884783,202.560103,478.7018982503961,141.883739,305.3532155350639
0.14,19.43963,10.156343,47.7544428571943,9.907541,49.03431289587302,9.690242,50.15212738102526,9.473348,51.26785849319149,9.256889,52.381351908446824,9.0563110000000009,53.41315138199647,8.871547,54.36360157060602,8.68718,55.31200953927622,17.108287,11.992733400790037,10.529312,45.835841525790364,25.918214,33.32668368688086,95.308197,390.2778345061095,95.395998,390.72949433708357,61.990384,218.88664547627707,127.923645,558.0559660857742,73.839711,279.8411338075879
0.16,10.378534,5.591959,46.11995297216351,5.462879,47.36367390616054,5.350337,48.448046708716284,5.238199,49.52852686130816,5.126496,50.60481567049836,5.023192,51.600177828583504,4.92822,52.51525889880016,4.833643,53.42653403650265,10.229388,1.4370623057167804,6.176759,40.48524579675704,15.378923,48.18010905971884,59.666652,474.9044325528056,59.767315,475.87434795704286,34.391691,231.37330378259588,76.934234,641.2822851474014,37.666146,262.9235689741923
0.18,5.644664,3.207644,43.1738718194741,3.141103,44.35270195001863,3.083283,45.377032184732336,3.025867,46.39420521752933,2.968886,47.40367185717343,2.916395,48.33359434680256,2.868327,49.185159648120774,2.820655,50.02970947429289,6.61011,17.103692974462252,4.296099,23.890970303989747,10.314194,82.72467590630728,35.929764,536.5261776431689,37.014624,555.7453906911022,19.10184,238.4052620315399,45.39119,704.1433467076163,22.441945,297.57804893258486
