q_inverse_angstroms,debye,propo{e=0.380}_XyloseIsomerase,propo{e=0.380}_XyloseIsomerase_relDiffDebye,propo{e=0.390}_XyloseIsomerase,propo{e=0.390}_XyloseIsomerase_relDiffDebye,propo{e=0.400}_XyloseIsomerase,propo{e=0.400}_XyloseIsomerase_relDiffDebye,propo{e=0.410}_XyloseIsomerase,propo{e=0.410}_XyloseIsomerase_relDiffDebye,propo{e=0.420}_XyloseIsomerase,propo{e=0.420}_XyloseIsomerase_relDiffDebye,propo{e=0.430}_XyloseIsomerase,propo{e=0.430}_XyloseIsomerase_relDiffDebye,propo{e=0.440}_XyloseIsomerase,propo{e=0.440}_XyloseIsomerase_relDiffDebye,propo{e=0.450}_XyloseIsomerase,propo{e=0.450}_XyloseIsomerase_relDiffDebye,strat{a=0.15}_XyloseIsomerase,strat{a=0.15}_XyloseIsomerase_relDiffDebye,strat{a=0.20}_XyloseIsomerase,strat{a=0.20}_XyloseIsomerase_relDiffDebye,strat{a=0.25}_XyloseIsomerase,strat{a=0.25}_XyloseIsomerase_relDiffDebye,strat{a=0.30}_XyloseIsomerase,strat{a=0.30}_XyloseIsomerase_relDiffDebye,strat{a=0.35}_XyloseIsomerase,strat{a=0.35}_XyloseIsomerase_relDiffDebye,strat{a=0.40}_XyloseIsomerase,strat{a=0.40}_XyloseIsomerase_relDiffDebye,strat{a=0.45}_XyloseIsomerase,strat{a=0.45}_XyloseIsomerase_relDiffDebye,strat{a=0.50}_XyloseIsomerase,strat{a=0.50}_XyloseIsomerase_relDiffDebye
0.2,0.415513,0.31137,25.063716418018217,0.312496,24.792726100025757,0.313762,24.488042492052,0.31526,24.12752428925209,0.316858,23.742939450751248,0.318599,23.32393932319807,0.320469,22.873893235590707,0.322452,22.396651849641287,7.478578,1699.8421228698016,1.210997,191.44623633917593,33.404365,7939.306832758541,12.524915,2914.3256649009777,182.938741,43927.20035233554,162.578335,39027.13561308551,205.562538,49371.987158043186,15.353385,3595.0432357110367
0.22,0.322119,0.278661,13.49128738137148,0.280629,12.880333044620148,0.282675,12.24516405427807,0.284952,11.538282435994153,0.287267,10.819603935191651,0.289695,10.065845231110245,0.292219,9.28228387645559,0.294826,8.472955646826177,6.579935,1942.7031624958477,1.323495,310.87144812941807,33.541266,10312.694066478538,11.622705,3508.2022482374527,171.014161,52990.36753497932,156.847958,48592.55088957808,195.168869,60489.05839146403,13.462848,4079.46411108938
0.24,0.390519,0.302659,22.498265129225466,0.30401,22.152315252266856,0.305483,21.775124897892294,0.307189,21.338270353043004,0.308978,20.880162040771392,0.310902,20.387484347752604,0.312946,19.86407831629191,0.315095,19.31378498869453,5.919732,1415.86273651218,1.368829,250.51533984261968,34.583414,8755.757082241837,12.602397,3127.0893349619355,157.377801,40199.6527697756,147.36351,37635.29841057669,189.782427,48497.48872654083,12.874431,3196.7489417928446
0.26,0.42622,0.315112,26.06822767584815,0.316142,25.826568438834407,0.317319,25.550419970907036,0.318727,25.220074140115432,0.320243,24.864389282530148,0.321906,24.474215194031242,0.323701,24.053071183895636,0.325613,23.60447656140022,5.549692,1202.0721693022385,1.294826,203.79287691802355,35.474391,8223.023555910093,12.985739,2946.7221153394958,147.097011,34411.99169443011,137.677436,32201.96518230022,189.646788,44395.04668950307,12.435719,2817.676082774154
0.28,0.38133,0.299049,21.577373928093774,0.300492,21.198961529384004,0.302052,20.789867044292347,0.303843,20.32019510660059,0.305711,19.83033068470878,0.307711,19.30585057561692,0.309828,18.750688380143185,0.312046,18.16903993916031,5.511687,1345.3850995201008,1.198426,214.27529960926233,35.395319,9182.070385230641,12.251316,3112.785776099441,142.773704,37340.98392468466,130.82266,34206.94149424384,192.565469,50398.37909422285,12.113919,3076.7547793249937
0.3,0.293403,0.267886,8.696911756185182,0.270131,7.931752572400423,0.272433,7.147166184394857,0.274967,6.283507666929107,0.277519,5.4137142428673215,0.280172,4.509497176238842,0.282913,3.5752872329185448,0.285725,2.6168784913583085,5.779317,1869.7538879970552,1.171194,299.17587754726435,34.257646,11575.969911691427,11.104972,3684.886998428782,143.828061,48920.65111808672,127.430457,43331.88617703295,194.86933200000001,66316.95279189374,12.397085,4125.27547434757
0.32,0.207215,0.237688,14.705981709818303,0.240711,16.16485293053109,0.243733,17.62324156069782,0.246986,19.193108607002387,0.2502,20.74415462201094,0.253487,22.33042974688126,0.256832,23.944695123422527,0.26022,25.579711893444006,6.210881,2897.3124532490406,1.195318,476.8491663248317,32.571666,15618.7780807374,10.170833,4808.347851265594,147.574583,71118.09859324855,126.216912,60811.08848297661,193.636007,93346.90635330454,13.553314,6440.701204063413
0.34,0.149779,0.217764,45.39020824014049,0.2213,47.75101983589155,0.224797,50.08579306845419,0.228525,52.57479352913293,0.232176,55.01238491377296,0.23588,57.48536176633574,0.239624,59.98504463242511,0.243392,62.50075110663044,6.587802,4298.348233063381,1.192957,696.4781444661803,30.978207,20582.61037929216,9.870771,6490.223596098251,151.212555,100857.11348052799,126.012535,84032.31160576583,188.801914,125953.6617282797,15.282597,10103.43105508783
0.36,0.130827,0.211158,61.40246279437732,0.214863,64.23444701781742,0.218518,67.0282128306848,0.222404,69.99854770039823,0.226199,72.8993250628693,0.230042,75.83679209949017,0.233918,78.79948328708905,0.237812,81.77593310249414,6.709364,5028.42456067937,1.136122,768.4155411344753,29.888732,22745.996621492504,10.324304,7791.569782995864,153.220939,117017.21510085838,126.82488,96840.90669357243,183.042324,139811.73381641405,16.834774,12767.966092626139
0.38,0.135367,0.212673,57.108453315800766,0.216339,59.816646597767566,0.219957,62.48938072055969,0.223807,65.33350077936278,0.227569,68.11261237967896,0.231381,70.92866060413544,0.235226,73.76908700052451,0.239091,76.62428804656972,6.502884,4703.891642719423,1.078162,696.4732911270843,29.404169,21621.814770217265,10.956336,7993.801295736776,153.426377,113241.0484091396,129.038273,95224.76379028863,179.264251,132328.32521958824,17.519398,12842.148381806499
0.4,0.135322,0.212731,57.2035589187272,0.216396,59.911913805589634,0.220013,62.5847977416828,0.223861,65.42838562835311,0.227622,68.20768241675411,0.231432,71.02318913406542,0.235277,73.86456008631264,0.23914,76.71923264509836,6.099502,4407.398649147958,1.084397,701.3456791948096,29.422006,21642.21929915313,11.043099,8060.608770192577,152.307337,112451.79276097013,132.189205,97584.9329746826,178.115196,131523.23642866642,17.27852,12668.44858929073
0.42,0.119266,0.207291,73.80561098720507,0.211097,76.99679707544482,0.214843,80.1376754481579,0.218821,83.47307698757399,0.222701,86.7263092582966,0.226625,90.0164338537387,0.230579,93.331712306944155,0.234546,96.65789076518037,5.772739,4740.221857025473,1.15168,865.6398302953063,29.761049,24853.506447772208,10.678331,8853.373970787987,150.487661,126078.17399761877,134.784591,112911.7476900374,177.77129299999999,148954.46061744334,16.739575,13935.49628561367
0.44,0.097624,0.199794,104.65664180939113,0.203792,108.7519462427272,0.207717,112.77247398180776,0.211874,117.03064820126198,0.215918,121.1730721953618,0.22,125.35442104400556,0.224103,129.55728099647627,0.228214,133.76833565516674,5.716744,5755.879701712694,1.210143,1139.5957961157092,30.185177,30819.832213390153,10.502306,10657.914037531755,148.705114,152224.3403261493,135.100248,138288.3553224617,175.784816,179963.11562730477,16.573902,16877.282225682207
0.46,0.081951,0.19426,137.044087320472,0.1984,142.09588656636282,0.202458,147.04762602042683,0.206746,152.28002098815148,0.210912,157.36354650949957,0.215109,162.4848995131237,0.219324,167.62821686129516,0.22354,172.77275445083038,5.857539,7047.611377530476,1.20337,1368.4018498859075,30.361862,36948.79989261876,10.717997,12978.543275859965,147.814741,180269.6611389733,132.184901,161197.48386230797,171.008744,208571.9429903235,16.80834,20410.23172383498
0.48,0.073578,0.191293,159.98668080132646,0.19551,165.71801353665495,0.199637,171.327027100492,0.203997,177.2527114083014,0.208228,183.00307157030633,0.212487,188.7914865856642,0.216761,194.60028812960394,0.221034,200.40773057163824,5.923218,7950.256870260131,1.149126,1461.7793362146297,29.922139,40567.236130365054,11.045111,14911.431406126832,148.407588,201601.03563565196,126.622495,171992.87422870967,164.112454,222945.54894125962,16.86346,22819.160618663183
0.5,0.069359,0.189866,173.74385443850113,0.19412,179.87716085872054,0.198281,185.8763823007829,0.202675,192.2115370752173,0.206937,198.3563776871062,0.211227,204.54158796983805,0.215529,210.7440995400741,0.219829,216.94372756239275,5.721951,8149.759944635879,1.10979,1500.0663216020992,28.693328,41269.29309822806,11.315193,16213.950604824175,150.241499,216514.2807710607,120.697569,173918.61186003257,156.775428,225934.72945111667,16.263338,23348.057209590683
