q_inverse_angstroms,intensity_debye,intensity_strat,intensity_prop,diff_strat_debye,diff_prop_debye,diff_prop_strat
0,182.298089,208.253253,164.207143,-25.955163999999996,18.090946000000002,-44.04611
0.02,177.34077,202.706008,159.783194,-25.365238000000005,17.557575999999983,-42.92281399999999
0.04,163.304075,186.975483,147.252237,-23.671407999999985,16.051838000000004,-39.72324599999999
0.06,142.468743,163.551513,128.638115,-21.08277000000001,13.83062799999999,-34.913398
0.08,117.964319,135.856904,106.720314,-17.892584999999983,11.244005000000001,-29.136589999999984
0.1,93.004226,107.421534,84.357441,-14.417307999999991,8.646785000000008,-23.064093
0.12,70.198973,81.14327,63.878855,-10.944297000000006,6.320117999999994,-17.264415
0.14,51.142472,58.844471,46.716628,-7.701999000000001,4.425843999999998,-12.127842999999999
0.16,36.348498,41.202964,33.346302,-4.854466000000002,3.002195999999998,-7.856662
0.18,25.483834,27.99508,23.489923,-2.511246,1.9939110000000007,-4.5051570000000005
0.2,17.754861,18.494254,16.45558,-0.7393930000000033,1.299280999999997,-2.0386740000000003
0.22,12.28458,11.852337,11.469996,0.4322429999999997,0.814584,-0.38234100000000026
0.24,8.362694,7.344698,7.900543,1.0179959999999992,0.46215099999999953,0.5558449999999997
0.26,5.53071,4.447654,5.332701,1.083056,0.19800899999999988,0.8850470000000001
0.28,3.537195,2.793127,3.533282,0.744068,0.003913000000000277,0.7401549999999997
0.3,2.236357,2.080562,2.363293,0.1557949999999999,-0.12693600000000016,0.28273100000000007
0.32,1.499227,2.015044,1.701082,-0.515817,-0.2018549999999999,-0.3139620000000001
0.34,1.174379,2.300896,1.408175,-1.1265169999999998,-0.2337959999999999,-0.8927209999999999
0.36,1.097244,2.67858,1.337101,-1.581336,-0.239857,-1.341479
0.38,1.122909,2.970166,1.359405,-1.847257,-0.23649600000000004,-1.6107609999999999
0.4,1.15393,3.101209,1.389132,-1.947279,-0.23520200000000013,-1.7120769999999998
0.42,1.147148,3.086396,1.388028,-1.939248,-0.24087999999999998,-1.698368
0.44,1.100174,2.98832,1.353246,-1.8881459999999999,-0.25307199999999996,-1.635074
0.46,1.029106,2.871104,1.297742,-1.8419979999999998,-0.2686359999999999,-1.573362
0.48,0.950115,2.769275,1.234387,-1.8191599999999999,-0.28427199999999986,-1.534888
0.5,0.871401,2.6812,1.169301,-1.809799,-0.29789999999999994,-1.511899
