q_inverse_angstroms,intensity_debye,intensity_strat,intensity_prop,diff_strat_debye,diff_prop_debye,diff_prop_strat
0,175.455128,197.306338,70.824127,-21.85121000000001,104.631001,-126.482211
0.02,155.715814,173.754021,62.875448,-18.038207,92.84036599999999,-110.87857299999999
0.04,110.323038,120.380135,44.599893,-10.057096999999999,65.72314499999999,-75.78024199999999
0.06,65.571009,69.54958,26.589739,-3.9785710000000023,38.98127,-42.959841000000004
0.08,36.016787,37.96301,14.70408,-1.9462229999999963,21.312707000000003,-23.25893
0.1,20.232491,22.171849,8.361049,-1.9393580000000021,11.871442,-13.810800000000002
0.12,12.023409,13.903714,5.062482,-1.8803050000000017,6.960926999999999,-8.841232000000002
0.14,7.590894,9.068353,3.279844,-1.4774590000000005,4.31105,-5.7885089999999995
0.16,5.095966,6.192837,2.274817,-1.0968710000000002,2.8211489999999997,-3.91802
0.18,3.402934,4.253087,1.590916,-0.8501529999999997,1.8120180000000001,-2.662171
0.2,2.049687,2.760745,1.042459,-0.711058,1.007228,-1.718286
0.22,1.080507,1.723518,0.648485,-0.643011,0.43202200000000013,-1.0750330000000001
0.24,0.586863,1.170197,0.447036,-0.5833339999999999,0.13982700000000003,-0.7231609999999999
0.26,0.44614,0.967687,0.388971,-0.521547,0.05716899999999997,-0.578716
0.28,0.427474,0.928834,0.380984,-0.50136,0.04649000000000003,-0.5478500000000001
0.3,0.403836,0.928224,0.371505,-0.5243880000000001,0.032331,-0.5567190000000001
0.32,0.352069,0.905784,0.350735,-0.553715,0.0013340000000000019,-0.555049
0.34,0.277245,0.858407,0.320492,-0.581162,-0.04324699999999998,-0.537915
0.36,0.214571,0.833646,0.295097,-0.619075,-0.08052599999999999,-0.53854899999999994
0.38,0.191423,0.850371,0.285728,-0.658948,-0.09430499999999997,-0.564643
0.4,0.18979,0.871617,0.285129,-0.681827,-0.09533900000000003,-0.5864879999999999
0.42,0.189667,0.878966,0.285158,-0.689299,-0.09549100000000002,-0.593808
0.44,0.186964,0.881111,0.284053,-0.694147,-0.09708900000000001,-0.597058
0.46,0.176092,0.864279,0.279557,-0.688187,-0.103465,-0.584722
0.48,0.160713,0.812207,0.273254,-0.651494,-0.112541,-0.538953
0.5,0.149848,0.74658,0.268834,-0.596732,-0.11898600000000001,-0.477746
