q_inverse_angstroms,intensity_debye,intensity_strat,intensity_prop,diff_strat_debye,diff_prop_debye,diff_prop_strat
0,174.979838,198.008504,54.678773,-23.028665999999987,120.301065,-143.32973099999998
0.02,150.234398,169.161469,46.97838,-18.927071000000012,103.256018,-122.18308900000001
0.04,96.543608,107.289142,30.26841,-10.745533999999992,66.275198,-77.020732
0.06,49.380526,54.250322,15.585281,-4.869795999999994,33.795245,-38.665040999999995
0.08,22.782066,25.316741,7.29952,-2.534675,15.482546,-18.017221
0.1,10.530964,12.147871,3.479547,-1.6169069999999994,7.051417000000001,-8.668324
0.12,4.826013,5.742183,1.697635,-0.9161700000000002,3.1283779999999997,-4.044548
0.14,2.25492,2.631757,0.891966,-0.3768370000000001,1.3629539999999998,-1.7397909999999999
0.16,1.308624,1.365146,0.594368,-0.05652199999999996,0.714256,-0.770778
0.18,1.05874,0.994943,0.515363,0.06379699999999999,0.543377,-0.47958
0.2,0.940672,0.883058,0.477494,0.05761399999999994,0.463178,-0.40556400000000004
0.22,0.779459,0.81182,0.426153,-0.03236099999999997,0.353306,-0.385667
0.24,0.644375,0.797629,0.383368,-0.153254,0.26100700000000004,-0.41426100000000005
0.26,0.519287,0.717491,0.344119,-0.19820399999999994,0.17516800000000005,-0.373372
0.28,0.373081,0.545234,0.298581,-0.172153,0.07450000000000001,-0.246653
0.3,0.276544,0.436498,0.268538,-0.15995399999999999,0.008006000000000013,-0.16796
0.32,0.257561,0.426751,0.262614,-0.16919,-0.00505300000000003,-0.16413699999999998
0.34,0.250452,0.42812,0.260448,-0.177668,-0.009996000000000005,-0.167672
0.36,0.214077,0.395513,0.249103,-0.18143600000000001,-0.035026,-0.14641
0.38,0.177942,0.350736,0.237768,-0.172794,-0.05982600000000002,-0.11296799999999999
0.4,0.162375,0.320456,0.232877,-0.15808100000000003,-0.07050200000000001,-0.08757900000000002
0.42,0.154677,0.309117,0.230399,-0.15443999999999997,-0.07572199999999998,-0.07871799999999998
0.44,0.153249,0.316109,0.22987,-0.16285999999999998,-0.076621,-0.08623899999999998
0.46,0.151613,0.317338,0.229385,-0.165725,-0.07777200000000001,-0.087953
0.48,0.134278,0.288197,0.224068,-0.15391899999999997,-0.08978999999999998,-0.06412899999999999
0.5,0.111047,0.256032,0.216909,-0.14498499999999998,-0.10586199999999998,-0.03912299999999999
