q_inverse_angstroms,intensity_debye,intensity_strat,intensity_prop,diff_strat_debye,diff_prop_debye,diff_prop_strat
0,68.945112,141.452844,81.119139,-72.507732,-12.17402700000001,-60.333704999999995
0.02,68.68988,140.97919,80.811693,-72.28930999999999,-12.121813000000003,-60.16749699999998
0.04,67.929686,139.56717,79.89608,-71.637484,-11.966393999999994,-59.67109000000001
0.06,66.680846,137.24335,78.392239,-70.56250399999999,-11.711393000000001,-58.85111099999999
0.08,64.969928,134.051151,76.332636,-69.08122300000001,-11.362707999999998,-57.71851500000001
0.1,62.832854,130.049589,73.761154,-67.216735,-10.928300000000007,-56.28843499999999
0.12,60.31369,125.311596,70.731605,-64.997906,-10.417915,-54.57999099999999
0.14,57.463197,119.921954,67.305942,-62.458757,-9.842745,-52.616012
0.16,54.337185,113.97495,63.552242,-59.63776500000001,-9.215057000000002,-50.42270800000001
0.18,50.994769,107.571812,59.542551,-56.577042999999996,-8.547782000000005,-48.02926099999999
0.2,47.496572,100.818039,55.350684,-53.321467,-7.854112000000001,-45.467355
0.22,43.902974,93.820697,51.050065,-49.917722999999995,-7.147090999999996,-42.770632
0.24,40.272458,86.685795,46.711697,-46.413337,-6.439239000000001,-39.974098
0.26,36.660114,79.515807,42.402335,-42.855692999999995,-5.742221000000001,-37.113471999999994
0.28,33.116364,72.407429,38.182918,-39.291064999999996,-5.0665540000000036,-34.22451099999999
0.3,29.685933,65.449621,34.107312,-35.763687999999995,-4.421379000000002,-31.342308999999993
0.32,26.407087,58.721996,30.221397,-32.314909,-3.814309999999999,-28.500598999999998
0.34,23.311163,52.293584,26.562488,-28.982421000000002,-3.251324999999998,-25.731096000000004
0.36,20.422368,46.221981,23.159117,-25.799613,-2.7367489999999997,-23.062864
0.38,17.757841,40.552897,20.03112,-22.795056000000002,-2.2732790000000023,-20.521777
0.4,15.327952,35.32008,17.19003,-19.992127999999997,-1.8620780000000003,-18.130049999999997
0.42,13.136794,30.545592,14.639698,-17.408797999999997,-1.5029039999999991,-15.905894
0.44,11.182837,26.240396,12.377121,-15.057559000000001,-1.1942840000000015,-13.863275
0.46,9.45969,22.405211,10.393402,-12.945521000000001,-0.9337119999999999,-12.011809000000001
0.48,7.95694,19.031579,8.674794,-11.074639000000001,-0.717854,-10.356785
0.5,6.661011,16.10309,7.203781,-9.442079000000001,-0.54277,-8.899309000000002
