q_inverse_angstroms,intensity_debye,intensity_strat,intensity_prop,diff_strat_debye,diff_prop_debye,diff_prop_strat
0,179.352881,211.547598,74.758721,-32.194717,104.59416,-136.788877
0.02,166.616099,197.365722,69.461165,-30.749623000000014,97.154934,-127.90455700000001
0.04,133.936424,160.764294,55.8726,-26.82787000000002,78.06382399999998,-104.891694
0.06,94.174005,115.659894,39.349659,-21.485889,54.82434599999999,-76.31023499999999
0.08,59.508036,75.485443,24.961998,-15.977407000000007,34.546037999999996,-50.523445
0.1,35.557888,46.844308,15.04152,-11.28642,20.516368,-31.802788
0.12,21.269316,29.122901,9.136828,-7.853584999999999,12.132488,-19.986072999999998
0.14,12.827998,18.413362,5.649254,-5.585364,7.178743999999999,-12.764108
0.16,7.312664,11.408074,3.360136,-4.095409999999999,3.952528,-8.047937999999998
0.18,3.641331,6.658486,1.825198,-3.017155,1.816133,-4.833288
0.2,1.576085,3.768374,0.954607,-2.192289,0.621478,-2.8137670000000004
0.22,0.746652,2.38402,0.600351,-1.637368,0.14630100000000001,-1.7836690000000002
0.24,0.564602,1.940579,0.518883,-1.375977,0.045719000000000065,-1.421696
0.26,0.568917,1.895836,0.517377,-1.3269190000000002,0.05154000000000003,-1.378459
0.28,0.5708,1.916694,0.516514,-1.345894,0.054285999999999945,-1.4001799999999998
0.3,0.535673,1.873053,0.501664,-1.33738,0.034008999999999956,-1.3713890000000002
0.32,0.461718,1.758515,0.471537,-1.296797,-0.009818999999999967,-1.286978
0.34,0.363669,1.620045,0.431376,-1.256376,-0.06770699999999996,-1.188669
0.36,0.277944,1.503019,0.395794,-1.2250750000000001,-0.11784999999999995,-1.1072250000000001
0.38,0.232189,1.423627,0.376435,-1.191438,-0.144246,-1.047192
0.4,0.220387,1.379109,0.371214,-1.158722,-0.150827,-1.007895
0.42,0.21863,1.368113,0.370372,-1.149483,-0.151742,-0.997741
0.44,0.213138,1.389437,0.368095,-1.176299,-0.154957,-1.021342
0.46,0.204567,1.428563,0.364552,-1.223996,-0.159985,-1.064011
0.48,0.195013,1.459834,0.360623,-1.264821,-0.16561000000000003,-1.099211
0.5,0.182212,1.464293,0.355426,-1.282081,-0.173214,-1.108867
