q_inverse_angstroms,intensity_debye,intensity_strat,intensity_prop,diff_strat_debye,diff_prop_debye,diff_prop_strat
0,68.945112,147.701087,84.559684,-78.755975,-15.61457200000001,-63.141403
0.02,68.68988,147.18886,84.238967,-78.49898,-15.549087,-62.949893
0.04,67.929686,145.663169,83.283831,-77.733483,-15.354145000000003,-62.379338000000004
0.06,66.680846,143.156624,81.715075,-76.47577799999999,-15.034228999999996,-61.441548999999995
0.08,64.969928,139.722407,79.566569,-74.75247900000001,-14.596641000000005,-60.155838
0.1,62.832854,135.432568,76.884088,-72.599714,-14.051234000000008,-58.54848
0.12,60.31369,130.375742,73.723767,-70.062052,-13.410076999999994,-56.65197500000001
0.14,57.463197,124.654378,70.150233,-67.191181,-12.687035999999999,-54.504144999999994
0.16,54.337185,118.381591,66.234503,-64.04440600000001,-11.897318000000006,-52.147088
0.18,50.994769,111.677766,62.051732,-60.68299700000001,-11.056963000000003,-49.626034000000004
0.2,47.496572,104.667043,57.678921,-57.170471000000006,-10.182349000000002,-46.988122000000004
0.22,43.902974,97.473826,53.192664,-53.570852,-9.28969,-44.281162
0.24,40.272458,90.219429,48.667029,-49.946971000000005,-8.394571,-41.552400000000006
0.26,36.660114,83.018991,44.171651,-46.358877,-7.511536999999997,-38.84734
0.28,33.116364,75.978758,39.7701,-42.862394,-6.653736000000002,-36.208658
0.3,29.685933,69.19381,35.518569,-39.507877,-5.832636000000001,-33.675241
0.32,26.407087,62.746298,31.464916,-36.339211000000006,-5.057828999999998,-31.281382000000004
0.34,23.311163,56.70422,27.648069,-33.393057,-4.336905999999999,-29.056151
0.36,20.422368,51.12075,24.09779,-30.698382000000002,-3.675422000000001,-27.02296
0.38,17.757841,46.034103,20.834772,-28.276262000000003,-3.076931000000002,-25.199331
0.4,15.327952,41.467899,17.871044,-26.139947000000003,-2.5430920000000015,-23.596855
0.42,13.136794,37.431973,15.210626,-24.295178999999997,-2.0738319999999995,-22.221347
0.44,11.182837,33.923555,12.850384,-22.740718,-1.6675470000000008,-21.073171000000002
0.46,9.45969,30.928749,10.781037,-21.469059,-1.3213469999999994,-20.147712
0.48,7.95694,28.42421,8.988245,-20.46727,-1.0313049999999988,-19.435965
0.5,6.661011,26.378944,7.453735,-19.717933000000002,-0.7927239999999998,-18.925209000000002
