q_inverse_angstroms,intensity_debye,intensity_strat,intensity_prop,diff_strat_debye,diff_prop_debye,diff_prop_strat
0,174.979838,199.389861,55.374158,-24.410022999999995,119.60568,-144.015703
0.02,150.234398,171.226989,47.575148,-20.992591000000004,102.65925,-123.651841
0.04,96.543608,109.990487,30.651176,-13.446878999999996,65.89243200000001,-79.33931100000001
0.06,49.380526,55.918657,15.780002,-6.538131,33.60052400000001,-40.138655
0.08,22.782066,25.250406,7.388127,-2.4683400000000013,15.393939,-17.862279
0.1,10.530964,11.318683,3.519232,-0.7877189999999992,7.011732,-7.7994509999999995
0.12,4.826013,5.164816,1.7145,-0.3388030000000004,3.1115129999999995,-3.450316
0.14,2.25492,2.504144,0.898512,-0.24922400000000033,1.3564079999999998,-1.6056320000000002
0.16,1.308624,1.518191,0.597103,-0.20956700000000006,0.711521,-0.921088
0.18,1.05874,1.298223,0.517087,-0.2394829999999999,0.541653,-0.7811359999999999
0.2,0.940672,1.235318,0.478732,-0.29464599999999996,0.46193999999999996,-0.756586
0.22,0.779459,1.069647,0.426734,-0.290188,0.352725,-0.6429130000000001
0.24,0.644375,0.879325,0.383401,-0.23495,0.26097400000000004,-0.49592400000000003
0.26,0.519287,0.692982,0.34365,-0.17369499999999993,0.17563700000000004,-0.349332
0.28,0.373081,0.505858,0.297529,-0.13277700000000003,0.07555200000000001,-0.20832900000000004
0.3,0.276544,0.403308,0.267101,-0.126764,0.009443000000000035,-0.13620700000000002
0.32,0.257561,0.400702,0.261101,-0.14314100000000002,-0.003540000000000043,-0.13960099999999998
0.34,0.250452,0.40121,0.258907,-0.150758,-0.00845499999999999,-0.142303
0.36,0.214077,0.360483,0.247416,-0.146406,-0.03333900000000001,-0.113067
0.38,0.177942,0.324342,0.235936,-0.14640000000000003,-0.05799400000000002,-0.08840600000000001
0.4,0.162375,0.314995,0.230983,-0.15262000000000003,-0.068608,-0.08401200000000003
0.42,0.154677,0.319076,0.228473,-0.16439900000000002,-0.073796,-0.09060300000000002
0.44,0.153249,0.334046,0.227937,-0.180797,-0.074688,-0.10610900000000001
0.46,0.151613,0.342648,0.227447,-0.191035,-0.07583400000000001,-0.115201
0.48,0.134278,0.322897,0.222061,-0.18861899999999998,-0.087783,-0.10083599999999998
0.5,0.111047,0.286339,0.21481,-0.175292,-0.103763,-0.07152900000000001
