q_inverse_angstroms,intensity_debye,intensity_strat,intensity_prop,diff_strat_debye,diff_prop_debye,diff_prop_strat
0,68.945112,147.123953,85.133344,-78.178841,-16.188232,-61.990609000000006
0.02,68.68988,146.46308200000001,84.810415,-77.77320200000001,-16.120535000000004,-61.65266700000001
0.04,67.929686,144.498916,83.848692,-76.56923,-15.919005999999996,-60.65022400000001
0.06,66.680846,141.285989,82.269118,-74.605143,-15.588272000000003,-59.016870999999995
0.08,64.969928,136.912526,80.105794,-71.94259800000002,-15.135866000000007,-56.80673200000001
0.1,62.832854,131.496609,77.404813,-68.66375500000001,-14.571959000000007,-54.091796
0.12,60.31369,125.181114,74.222696,-64.867424,-13.909005999999998,-50.958417999999995
0.14,57.463197,118.127707,70.624518,-60.66451,-13.161320999999994,-47.503189000000006
0.16,54.337185,110.510231,66.681783,-56.17304600000001,-12.344597999999998,-43.82844800000001
0.18,50.994769,102.507835,62.470165,-51.513066,-11.475396000000003,-40.03767
0.2,47.496572,94.298214,58.067197,-46.801642,-10.570625,-36.231017
0.22,43.902974,86.05128,53.55,-42.148306000000005,-9.647025999999997,-32.50128000000001
0.24,40.272458,77.923588,48.993153,-37.651129999999995,-8.720695,-28.930434999999996
0.26,36.660114,70.053735,44.466773,-33.393621,-7.806659000000003,-25.586962
0.28,33.116364,62.558916,40.034866,-29.442552000000006,-6.918502000000004,-22.524050000000003
0.3,29.685933,55.532721,35.754015,-25.846788000000004,-6.068082000000004,-19.778706
0.32,26.407087,49.044201,31.672406,-22.637114,-5.265318999999998,-17.371795000000002
0.34,23.311163,43.138119,27.829236,-19.826956000000003,-4.518073000000001,-15.308883000000002
0.36,20.422368,37.83629,24.254471,-17.413922,-3.832103,-13.581819
0.38,17.757841,33.139808,20.96895,-15.381967000000003,-3.2111090000000004,-12.170858000000003
0.4,15.327952,29.031948,17.984783,-13.703996,-2.6568310000000004,-11.047165
0.42,13.136794,25.481519,15.306017,-12.344724999999999,-2.1692230000000006,-10.175501999999998
0.44,11.182837,22.446419,12.929497,-11.263582,-1.7466600000000003,-9.516922
0.46,9.45969,19.877171,10.845879,-10.417481,-1.386189,-9.031292
0.48,7.95694,17.720247,9.040723,-9.763307000000001,-1.0837829999999995,-8.679524
0.5,6.661011,15.92102,7.49563,-9.260009,-0.834619,-8.42539
