q_inverse_angstroms,intensity_debye,intensity_strat,intensity_prop,diff_strat_debye,diff_prop_debye,diff_prop_strat
0,68.945112,143.380233,85.133344,-74.43512100000001,-16.188232,-58.24688900000001
0.02,68.68988,142.839583,84.810415,-74.149703,-16.120535000000004,-58.029168
0.04,67.929686,141.230119,83.848692,-73.300433,-15.919005999999996,-57.381427
0.06,66.680846,138.588825,82.269118,-71.90797900000001,-15.588272000000003,-56.31970700000001
0.08,64.969928,134.975799,80.105794,-70.005871,-15.135866000000007,-54.87000499999999
0.1,62.832854,130.472021,77.404813,-67.63916700000001,-14.571959000000007,-53.06720800000001
0.12,60.31369,125.17639,74.222696,-64.86269999999999,-13.909005999999998,-50.953694
0.14,57.463197,119.202169,70.624518,-61.738972,-13.161320999999994,-48.577651
0.16,54.337185,112.673019,66.681783,-58.335834,-12.344597999999998,-45.991236
0.18,50.994769,105.718814,62.470165,-54.724045,-11.475396000000003,-43.24864899999999
0.2,47.496572,98.471416,58.067197,-50.974844000000004,-10.570625,-40.404219000000005
0.22,43.902974,91.060613,53.55,-47.157639,-9.647025999999997,-37.510613000000006
0.24,40.272458,83.610382,48.993153,-43.337924,-8.720695,-34.617229
0.26,36.660114,76.235619,44.466773,-39.575505,-7.806659000000003,-31.768845999999996
0.28,33.116364,69.039464,40.034866,-35.9231,-6.918502000000004,-29.004597999999994
0.3,29.685933,62.111274,35.754015,-32.425341,-6.068082000000004,-26.357259
0.32,26.407087,55.525296,31.672406,-29.118208999999997,-5.265318999999998,-23.85289
0.34,23.311163,49.34004,27.829236,-26.028877,-4.518073000000001,-21.510804
0.36,20.422368,43.5983,24.254471,-23.175932000000003,-3.832103,-19.343829000000003
0.38,17.757841,38.327768,20.96895,-20.569927,-3.2111090000000004,-17.358818
0.4,15.327952,33.542145,17.984783,-18.214192999999998,-2.6568310000000004,-15.557361999999998
0.42,13.136794,29.242634,15.306017,-16.10584,-2.1692230000000006,-13.936616999999998
0.44,11.182837,25.419718,12.929497,-14.236881,-1.7466600000000003,-12.490221
0.46,9.45969,22.055071,10.845879,-12.595381000000001,-1.386189,-11.209192000000002
0.48,7.95694,19.123533,9.040723,-11.166592999999999,-1.0837829999999995,-10.082809999999998
0.5,6.661011,16.595012,7.49563,-9.934001,-0.834619,-9.099382
