q_inverse_angstroms,intensity_debye,intensity_strat,intensity_prop,diff_strat_debye,diff_prop_debye,diff_prop_strat
0,174.979838,202.547907,56.069603,-27.56806900000001,118.910235,-146.478304
0.02,150.234398,174.009877,48.171976,-23.77547899999999,102.062422,-125.83790099999999
0.04,96.543608,112.13686,31.034002,-15.593251999999993,65.509606,-81.102858
0.06,49.380526,57.697633,15.974784,-8.317107,33.405742000000004,-41.722849000000004
0.08,22.782066,26.734861,7.476795,-3.9527949999999983,15.305271000000001,-19.258066
0.1,10.530964,12.40962,3.558978,-1.8786559999999994,6.971986000000001,-8.850642
0.12,4.826013,5.921738,1.731425,-1.0957250000000007,3.094588,-4.190313000000001
0.14,2.25492,3.026425,0.905119,-0.7715050000000003,1.3498009999999998,-2.121306
0.16,1.308624,1.85953,0.599899,-0.5509059999999999,0.708725,-1.259631
0.18,1.05874,1.524681,0.518871,-0.46594099999999994,0.539869,-1.0058099999999999
0.2,0.940672,1.417109,0.480031,-0.476437,0.46064099999999997,-0.937078
0.22,0.779459,1.335227,0.427375,-0.5557679999999999,0.352084,-0.9078519999999999
0.24,0.644375,1.378513,0.383495,-0.7341380000000001,0.26088000000000006,-0.9950180000000002
0.26,0.519287,1.416413,0.343241,-0.8971259999999999,0.17604600000000004,-1.073172
0.28,0.373081,1.310383,0.296536,-0.9373020000000001,0.07654499999999997,-1.0138470000000002
0.3,0.276544,1.193375,0.265724,-0.9168310000000001,0.010819999999999996,-0.927651
0.32,0.257561,1.137966,0.259648,-0.8804050000000001,-0.0020870000000000055,-0.878318
0.34,0.250452,1.03126,0.257426,-0.7808080000000001,-0.00697399999999998,-0.7738340000000001
0.36,0.214077,0.895242,0.24579,-0.681165,-0.03171300000000002,-0.6494519999999999
0.38,0.177942,0.888214,0.234165,-0.710272,-0.05622300000000002,-0.6540489999999999
0.4,0.162375,0.962621,0.229149,-0.800246,-0.066774,-0.7334719999999999
0.42,0.154677,0.976871,0.226607,-0.8221940000000001,-0.07193,-0.750264
0.44,0.153249,0.965436,0.226065,-0.812187,-0.07281599999999999,-0.739371
0.46,0.151613,0.949003,0.225568,-0.79739,-0.07395499999999999,-0.723435
0.48,0.134278,0.873315,0.220114,-0.7390369999999999,-0.085836,-0.6532009999999999
0.5,0.111047,0.793336,0.212772,-0.682289,-0.10172499999999998,-0.5805640000000001
