q_inverse_angstroms,intensity_debye,intensity_strat,intensity_prop,diff_strat_debye,diff_prop_debye,diff_prop_strat
0,68.945112,140.718933,83.41256,-71.773821,-14.467448000000005,-57.306372999999994
0.02,68.68988,140.126916,83.096267,-71.43703599999999,-14.406386999999995,-57.030649
0.04,67.929686,138.365179,82.154305,-70.43549300000001,-14.22461899999999,-56.21087400000002
0.06,66.680846,135.476141,80.607188,-68.79529500000001,-13.926341999999991,-54.86895300000002
0.08,64.969928,131.528768,78.488316,-66.55884000000002,-13.518388000000002,-53.040452000000016
0.1,62.832854,126.616062,75.842834,-63.783208,-13.009979999999999,-50.773228
0.12,60.31369,120.851714,72.726104,-60.538024,-12.412414000000005,-48.125609999999995
0.14,57.463197,114.366079,69.201861,-56.902882,-11.738663999999993,-45.164218000000005
0.16,54.337185,107.301657,65.34014,-52.96447200000001,-11.002955000000007,-41.961517
0.18,50.994769,99.808287000000007,61.215063,-48.81351800000001,-10.220294000000003,-38.593224000000006
0.2,47.496572,92.038266,56.902567,-44.54169399999999,-9.405994999999997,-35.135698999999995
0.22,43.902974,84.141602,52.478189,-40.238628000000006,-8.575215,-31.663413000000006
0.24,40.272458,76.26159,48.014976,-35.989132,-7.742517999999997,-28.246614
0.26,36.660114,68.53089,43.581603,-31.870776,-6.921489000000001,-24.949286999999998
0.28,33.116364,61.068233,39.240764,-27.951869000000002,-6.124400000000001,-21.827469
0.3,29.685933,53.975864,35.047875,-24.289931000000003,-5.361941999999999,-18.927989000000004
0.32,26.407087,47.337778,31.050134,-20.930691,-4.643046999999999,-16.287644
0.34,23.311163,41.218759,27.285933,-17.907595999999998,-3.9747699999999995,-13.932825999999999
0.36,20.422368,35.664208,23.784623,-15.241840000000003,-3.362255000000001,-11.879585000000002
0.38,17.757841,30.700697,20.566612,-12.942856000000003,-2.808771,-10.134085000000002
0.4,15.327952,26.337161,17.643764,-11.009208999999998,-2.315812000000001,-8.693396999999997
0.42,13.136794,22.566611,15.020041,-9.429817000000002,-1.8832470000000008,-7.546570000000001
0.44,11.182837,19.368246,12.692354,-8.185409,-1.5095170000000007,-6.675891999999999
0.46,9.45969,16.709832,10.65155,-7.2501419999999985,-1.1918600000000001,-6.058281999999998
0.48,7.95694,14.550207,8.883486,-6.593267,-0.9265459999999992,-5.666721000000001
0.5,6.661011,12.841793,7.370141,-6.180781999999999,-0.70913,-5.471651999999999
