q_inverse_angstroms,intensity_debye,intensity_strat,intensity_prop,diff_strat_debye,diff_prop_debye,diff_prop_strat
0,175.455128,201.554374,65.760869,-26.099245999999994,109.694259,-135.79350499999998
0.02,155.715814,179.336966,58.384255,-23.621151999999995,97.331559,-120.952711
0.04,110.323038,128.119488,41.423986,-17.796449999999993,68.899052,-86.69550199999999
0.06,65.571009,77.284892,24.710017,-11.713882999999996,40.860992,-52.574875
0.08,36.016787,43.17924,13.679766,-7.162452999999999,22.337021,-29.499474
0.1,20.232491,24.387488,7.79324,-4.154997000000002,12.439250999999999,-16.594248
0.12,12.023409,14.233838,4.73207,-2.2104290000000013,7.291338999999999,-9.501768
0.14,7.590894,8.657374,3.077728,-1.0664800000000012,4.513166,-5.579646
0.16,5.095966,5.608403,2.145032,-0.5124370000000003,2.9509339999999997,-3.463371
0.18,3.402934,3.702536,1.510352,-0.2996019999999997,1.8925820000000002,-2.192184
0.2,2.049687,2.304051,1.001367,-0.2543639999999998,1.0483200000000001,-1.302684
0.22,1.080507,1.349152,0.635747,-0.2686449999999998,0.44476000000000016,-0.713405
0.24,0.586863,0.847772,0.448796,-0.26090899999999995,0.13806700000000005,-0.398976
0.26,0.44614,0.664379,0.39491,-0.21823900000000007,0.05123,-0.26946900000000007
0.28,0.427474,0.608356,0.387498,-0.180882,0.03997600000000001,-0.220858
0.3,0.403836,0.569531,0.378701,-0.16569500000000004,0.025134999999999963,-0.19083
0.32,0.352069,0.51461,0.359426,-0.162541,-0.007357000000000002,-0.155184
0.34,0.277245,0.449195,0.33136,-0.17195,-0.05411499999999997,-0.11783500000000002
0.36,0.214571,0.4076,0.307793,-0.193029,-0.09322199999999997,-0.09980700000000003
0.38,0.191423,0.400327,0.299098,-0.20890399999999998,-0.10767499999999997,-0.10122900000000001
0.4,0.18979,0.401586,0.298542,-0.211796,-0.10875199999999999,-0.10304400000000002
0.42,0.189667,0.402359,0.298569,-0.21269200000000002,-0.10890199999999997,-0.10379000000000005
0.44,0.186964,0.40955,0.297543,-0.22258600000000003,-0.11057900000000001,-0.11200700000000002
0.46,0.176092,0.420004,0.293371,-0.243912,-0.117279,-0.126633
0.48,0.160713,0.43044,0.287522,-0.269727,-0.126809,-0.142918
0.5,0.149848,0.437284,0.283419,-0.287436,-0.13357099999999997,-0.15386500000000003
