q_inverse_angstroms,intensity_debye,intensity_strat,intensity_prop,diff_strat_debye,diff_prop_debye,diff_prop_strat
0,170.09432,197.359897,103.217896,-27.26557699999998,66.87642400000001,-94.142001
0.02,163.226285,189.51093,99.063277,-26.284645000000012,64.16300799999999,-90.447653
0.04,144.167415,167.705953,87.534093,-23.53853799999999,56.63332200000001,-80.17186
0.06,117.02905,136.588601,71.117308,-19.559551000000013,45.911742000000004,-65.47129300000002
0.08,87.141471,102.205055,53.037535,-15.063584000000006,34.103936,-49.16752
0.1,59.447649,70.206325,36.285498,-10.758676000000008,23.162151,-33.92082700000001
0.12,37.261788,44.440658,22.866825,-7.178869999999996,14.394963000000004,-21.573833
0.14,21.789073,26.381447,13.510998,-4.592374000000003,8.278074999999998,-12.870449
0.16,12.428035,15.428593,7.853784,-3.000558,4.574250999999999,-7.574808999999999
0.18,7.55505,9.765598,4.911726,-2.210548000000001,2.643324,-4.853872000000001
0.2,5.367213,7.309735,3.592479,-1.9425220000000003,1.7747339999999996,-3.717256
0.22,4.454491,6.384035,3.041706,-1.929544,1.412785,-3.342329
0.24,3.988791,5.969088,2.758118,-1.9802970000000002,1.230673,-3.21097
0.26,3.619285,5.61484,2.530311,-1.995555,1.0889739999999999,-3.084529
0.28,3.255083,5.203384,2.304897,-1.9483009999999998,0.950186,-2.898487
0.3,2.887475,4.735685,2.078229,-1.8482100000000004,0.8092459999999999,-2.6574560000000003
0.32,2.511348,4.222553,1.848206,-1.7112049999999996,0.6631419999999999,-2.3743469999999993
0.34,2.122264,3.66831,1.612242,-1.546046,0.510022,-2.056068
0.36,1.734447,3.092155,1.378338,-1.357708,0.356109,-1.713817
0.38,1.38208,2.540106,1.16632,-1.1580260000000002,0.21575999999999995,-1.3737860000000002
0.4,1.100568,2.072479,0.99694,-0.971911,0.10362799999999994,-1.075539
0.42,0.90559,1.738205,0.879408,-0.832615,0.02618200000000004,-0.858797
0.44,0.786334,1.554409,0.807263,-0.768075,-0.020928999999999975,-0.747146
0.46,0.715008,1.501762,0.763937,-0.7867540000000001,-0.048929,-0.7378250000000001
0.48,0.662818,1.534653,0.732242,-0.871835,-0.06942399999999993,-0.8024110000000001
0.5,0.611276,1.598584,0.701109,-0.987308,-0.08983299999999994,-0.897475
