q_inverse_angstroms,intensity_debye,intensity_strat,intensity_prop,diff_strat_debye,diff_prop_debye,diff_prop_strat
0,179.352881,208.071037,81.834783,-28.718155999999993,97.518098,-126.23625399999999
0.02,166.616099,193.272183,76.031868,-26.65608400000002,90.58423099999999,-117.24031500000001
0.04,133.936424,155.295608,61.147026,-21.359184,72.78939799999999,-94.14858199999999
0.06,94.174005,109.016195,43.047884,-14.842190000000002,51.12612099999999,-65.968311
0.08,59.508036,68.446175,27.287715,-8.938139,32.220321,-41.15846
0.1,35.557888,40.077904,16.420876,-4.520015999999998,19.137012,-23.657027999999997
0.12,21.269316,22.926694,9.952907,-1.6573780000000014,11.316409,-12.973787000000002
0.14,12.827998,12.955369,6.132637,-0.12737100000000012,6.695360999999999,-6.822731999999999
0.16,7.312664,6.958078,3.625149,0.3545859999999994,3.687515,-3.3329290000000005
0.18,3.641331,3.467061,1.943786,0.17426999999999992,1.697545,-1.5232750000000002
0.2,1.576085,1.796193,0.990145,-0.22010799999999997,0.5859399999999999,-0.8060479999999999
0.22,0.746652,1.253991,0.602095,-0.5073390000000001,0.14455699999999994,-0.651896
0.24,0.564602,1.167445,0.512855,-0.602843,0.0517470000000001,-0.6545900000000001
0.26,0.568917,1.138896,0.511206,-0.5699789999999999,0.05771099999999996,-0.6276899999999999
0.28,0.5708,1.049009,0.510261,-0.4782090000000001,0.06053900000000001,-0.5387480000000001
0.3,0.535673,0.899706,0.493994,-0.36403300000000005,0.041678999999999966,-0.405712
0.32,0.461718,0.726629,0.460993,-0.26491099999999995,7.250000000000312e-4,-0.265636
0.34,0.363669,0.585982,0.417,-0.22231299999999998,-0.05333099999999996,-0.16898200000000002
0.36,0.277944,0.523911,0.378024,-0.245967,-0.10008,-0.145887
0.38,0.232189,0.535861,0.356819,-0.30367200000000005,-0.12462999999999999,-0.17904200000000003
0.4,0.220387,0.574437,0.351099,-0.35405,-0.130712,-0.22333799999999998
0.42,0.21863,0.59622,0.350178,-0.37759,-0.131548,-0.24604199999999998
0.44,0.213138,0.58945,0.347684,-0.37631200000000004,-0.134546,-0.24176600000000004
0.46,0.204567,0.563542,0.343802,-0.358975,-0.139235,-0.21974
0.48,0.195013,0.529711,0.339498,-0.33469800000000005,-0.14448500000000003,-0.19021300000000002
0.5,0.182212,0.495561,0.333805,-0.313349,-0.151593,-0.16175599999999996
