q_inverse_angstroms,debye,propo{e=0.380}_Plastocyanin,propo{e=0.380}_Plastocyanin_relDiffDebye,propo{e=0.390}_Plastocyanin,propo{e=0.390}_Plastocyanin_relDiffDebye,propo{e=0.400}_Plastocyanin,propo{e=0.400}_Plastocyanin_relDiffDebye,propo{e=0.410}_Plastocyanin,propo{e=0.410}_Plastocyanin_relDiffDebye,propo{e=0.420}_Plastocyanin,propo{e=0.420}_Plastocyanin_relDiffDebye,propo{e=0.430}_Plastocyanin,propo{e=0.430}_Plastocyanin_relDiffDebye,propo{e=0.440}_Plastocyanin,propo{e=0.440}_Plastocyanin_relDiffDebye,propo{e=0.450}_Plastocyanin,propo{e=0.450}_Plastocyanin_relDiffDebye,strat{a=0.15}_Plastocyanin,strat{a=0.15}_Plastocyanin_relDiffDebye,strat{a=0.20}_Plastocyanin,strat{a=0.20}_Plastocyanin_relDiffDebye,strat{a=0.25}_Plastocyanin,strat{a=0.25}_Plastocyanin_relDiffDebye,strat{a=0.30}_Plastocyanin,strat{a=0.30}_Plastocyanin_relDiffDebye,strat{a=0.35}_Plastocyanin,strat{a=0.35}_Plastocyanin_relDiffDebye,strat{a=0.40}_Plastocyanin,strat{a=0.40}_Plastocyanin_relDiffDebye,strat{a=0.45}_Plastocyanin,strat{a=0.45}_Plastocyanin_relDiffDebye,strat{a=0.50}_Plastocyanin,strat{a=0.50}_Plastocyanin_relDiffDebye
0,191.785812,175.483307,8.500370715639798,171.028257,10.823300630809957,166.978767,12.93476547681222,162.929847,15.045933116262008,158.881541,17.156780606899112,155.23863,19.05624906184405,152.000969,20.74441408627245,148.359179,22.643298034997493,9.33568,95.13223637210453,18.266991,90.47531680810675,259.338977,35.22323382294829,38.509998,79.92030922495978,56.848771,70.3581978212236,179.154302,6.5862588417124375,92.725742,51.65140683086609,6865.212723,3479.6249218894254
0.02,187.232491,171.367867,8.47322166962999,167.017852,10.796544388228005,163.063848,12.908359479124806,159.110414,15.01987013568068,155.157594,17.13105285770087,151.60062,19.030816077750103,148.439347,20.719237239651964,144.883495,22.618401204735346,70.968862,62.095861876879056,1406.836265,651.3846862188036,1490.91446,696.290457941939,132.250941,29.3653893650328,161.022433,13.99866970738535,190.452378,1.7197266258664474,1268.67938,577.5957384447767,448.576237,139.58247556509838
0.04,174.158755,159.546935,8.38994284266675,155.498613,10.714443841769542,151.818877,12.827306901682908,148.139711,14.939842674001664,144.461158,17.052026468609057,141.151025,18.95266763936157,138.209166,20.641850017818513,134.900155,22.541846948779575,70.552623,59.48947671335846,16.859069,90.31971203514861,26.240298,84.9331157655554,1545.315307,787.3026836922439,149.843505,13.96154330570405,173.696948,0.2651643898120548,82.915005,52.39113589207732,1423.83168,717.5481502494663
0.06,154.209853,141.495721,8.244694974192088,137.908104,10.571146189990856,134.647189,12.685741941534703,131.386844,14.799968066891298,128.127113,16.913796033512853,125.19392,18.81587488446669,122.587118,20.50629994440109,119.655047,22.407651215386355,947.466064,514.4004715444479,14.92009,90.3248140700841,22.969777,85.10485772916209,33.626519,78.1943122661559,144.286774,6.434789221931235,2605.15299,1589.3557313747,364.223442,136.1868810029927,2254.2928,1361.8344782418023
0.08,129.777666,119.361115,8.026458882378122,116.338418,10.355593850794023,113.591067,12.472561341949248,110.844286,14.589089620397406,108.098119,16.70514478199971,105.627133,18.60915960686179,103.431183,20.30124582453194,100.961319,22.204396093854857,924.292133,612.2120172819257,12.366277,90.47118246062462,20.816516,83.95986255447066,28.374666,78.1359405862639,260.951052,101.07547010438604,295.151273,127.4284028193264,64.181132,50.54531802105302,3227.887372,2387.2441241160864
0.1,103.565009,95.573251,7.716658432386178,93.157669,10.049089070228348,90.96224,12.168945015009855,88.767382,14.288249615273054,86.573138,16.40696135120309,84.598882,18.313257714292284,82.84447,20.007277747641584,80.871336,21.912490733235977,5.732811,94.46452903798811,68.096028,34.248035453750596,16.408702,84.15613327470479,4259.766394,4013.13283813841,4370.309596,4119.870821427728,263.06341,154.0080018725243,142.740579,37.82703287362239,161.922882,56.34902518088902
0.12,78.128405,72.437007,7.284671944857964,70.611909,9.62069557160421,68.953284,11.743643045061528,67.29523,13.86585967037212,65.637789,15.98729168987899,64.146657,17.895857466948158,62.821688,19.591743873435018,61.331678,21.498873553095066,3.992029,94.89042557569171,7.653388,90.20409030492816,939.363174,1102.3324602620517,965.985645,1136.4077380051467,22.773133,70.85166016124353,880.840777,1027.4270567791573,1384.3084,1671.8375282331697,2422.060447,3000.102257303218
0.14,55.499095,51.792049,6.679471079663549,50.493853,9.018601114126268,49.314229,11.144084421556784,48.135176,13.268538883381787,46.956737,15.391887020860432,45.896706,17.30188393162086,44.954938,18.99879088118464,43.896029,20.90676613735773,151.81679,173.54822632693381,5.049198,90.90219759439321,60.758243,9.476096862480377,67.847597,22.249915967098197,1317.730325,2274.3275903868343,1010.600186,1720.930928693522,2582.7903,4553.752101723461,3270.238471,5792.417652936503
0.16,36.954091,34.805605,5.8139327523981,33.940937,8.1537765331584,33.155431,10.279403165403252,32.370495,12.403487343255176,31.586173,14.52591000005926,30.880847,16.4345647143641,30.254373,18.129841158858426,29.550169,20.035459673463482,832.829174,2153.6859964976547,50.256773,35.997860155726755,6.062203,83.59531289783315,7.935937,78.52487563555547,10.585713,71.3544218960764,72.685316,96.69085081811376,201.837501,446.18445627576125,1605.840205,4245.500488700966
0.18,22.965168,21.923416,4.536226340691255,21.387528,6.869708072677713,20.900913,8.98863443977418,20.414868,11.105078787144079,19.929436,13.218853874702766,19.493112,15.118792076765992,19.10575,16.805529138737406,18.670548,18.700581680917807,824.229404,3489.0414735916593,2.10881,90.81735435159891,43.697039,90.27528559773653,5.355223,76.68110679617061,54.424297,136.98627852406744,8.957114,60.99695852431821,268.683674,1069.961717676091,544.05911,2269.0621814741357
